location_id,time,temperature_2m_mean (°F),precipitation_sum (inch)
1,2017-12-31,-2.0,0.024
1,2018-01-01,-7.2,0.012
1,2018-01-02,5.9,0.110
1,2018-01-03,12.7,0.028
1,2018-01-04,12.0,0.083
1,2018-01-05,0.5,0.055
1,2018-01-06,-6.1,0.016
1,2018-01-07,-7.6,0.000
1,2018-01-08,20.4,0.370
1,2018-01-09,29.6,0.138
1,2018-01-10,20.4,0.000
1,2018-01-11,39.4,0.012
1,2018-01-12,47.0,2.661
1,2018-01-13,12.5,1.091
1,2018-01-14,-3.8,0.000
1,2018-01-15,1.8,0.000
1,2018-01-16,18.3,0.138
1,2018-01-17,18.4,0.102
1,2018-01-18,13.4,0.004
1,2018-01-19,21.0,0.008
1,2018-01-20,30.7,0.000
1,2018-01-21,31.7,0.000
1,2018-01-22,34.7,0.154
1,2018-01-23,37.6,0.386
1,2018-01-24,22.6,0.106
1,2018-01-25,8.8,0.000
1,2018-01-26,10.6,0.000
1,2018-01-27,30.7,0.055
1,2018-01-28,36.7,0.272
1,2018-01-29,27.3,0.000
1,2018-01-30,20.8,0.071
1,2018-01-31,11.0,0.024
1,2018-02-01,30.6,0.098
1,2018-02-02,14.8,0.091
1,2018-02-03,10.1,0.063
1,2018-02-04,25.7,0.512
1,2018-02-05,21.1,0.173
1,2018-02-06,12.8,0.071
1,2018-02-07,15.8,0.657
1,2018-02-08,15.8,0.020
1,2018-02-09,15.2,0.114
1,2018-02-10,29.8,0.366
1,2018-02-11,32.3,0.087
1,2018-02-12,27.9,0.087
1,2018-02-13,13.4,0.000
1,2018-02-14,28.5,0.012
1,2018-02-15,38.7,0.016
1,2018-02-16,36.5,0.224
1,2018-02-17,22.9,0.039
1,2018-02-18,28.3,0.248
1,2018-02-19,29.7,0.264
1,2018-02-20,43.9,0.563
1,2018-02-21,46.4,0.028
1,2018-02-22,31.9,0.130
1,2018-02-23,28.2,0.106
1,2018-02-24,37.6,0.063
1,2018-02-25,32.9,0.665
1,2018-02-26,35.2,0.000
1,2018-02-27,35.0,0.000
1,2018-02-28,42.0,0.000
1,2018-03-01,39.4,0.012
1,2018-03-02,31.0,1.130
1,2018-03-03,29.8,0.016
1,2018-03-04,28.6,0.000
1,2018-03-05,24.8,0.000
1,2018-03-06,26.1,0.000
1,2018-03-07,30.7,0.209
1,2018-03-08,27.7,0.091
1,2018-03-09,25.9,0.197
1,2018-03-10,28.0,0.126
1,2018-03-11,24.3,0.000
1,2018-03-12,23.1,0.008
1,2018-03-13,28.5,0.429
1,2018-03-14,27.3,0.291
1,2018-03-15,28.5,0.102
1,2018-03-16,21.5,0.000
1,2018-03-17,23.0,0.000
1,2018-03-18,13.9,0.000
1,2018-03-19,17.6,0.000
1,2018-03-20,20.2,0.000
1,2018-03-21,25.2,0.000
1,2018-03-22,28.4,0.000
1,2018-03-23,27.6,0.000
1,2018-03-24,26.5,0.000
1,2018-03-25,24.9,0.000
1,2018-03-26,29.2,0.000
1,2018-03-27,32.0,0.039
1,2018-03-28,36.3,0.122
1,2018-03-29,39.4,0.197
1,2018-03-30,40.4,0.591
1,2018-03-31,34.5,0.000
1,2018-04-01,34.5,0.268
1,2018-04-02,30.5,0.000
1,2018-04-03,32.9,0.232
1,2018-04-04,38.3,0.740
1,2018-04-05,24.9,0.020
1,2018-04-06,28.1,0.303
1,2018-04-07,29.2,0.067
1,2018-04-08,25.9,0.004
1,2018-04-09,28.4,0.004
1,2018-04-10,30.9,0.020
1,2018-04-11,32.3,0.008
1,2018-04-12,38.9,0.339
1,2018-04-13,44.2,0.146
1,2018-04-14,39.7,0.012
1,2018-04-15,29.1,0.535
1,2018-04-16,34.5,0.669
1,2018-04-17,33.1,0.291
1,2018-04-18,32.8,0.051
1,2018-04-19,33.6,0.035
1,2018-04-20,31.1,0.012
1,2018-04-21,37.2,0.000
1,2018-04-22,41.0,0.000
1,2018-04-23,44.9,0.000
1,2018-04-24,51.5,0.000
1,2018-04-25,48.6,0.547
1,2018-04-26,43.0,0.142
1,2018-04-27,43.4,0.039
1,2018-04-28,47.0,0.346
1,2018-04-29,37.5,0.311
1,2018-04-30,37.6,0.339
1,2018-05-01,49.2,0.004
1,2018-05-02,61.9,0.000
1,2018-05-03,64.0,0.236
1,2018-05-04,62.7,0.307
1,2018-05-05,55.4,0.020
1,2018-05-06,59.0,0.016
1,2018-05-07,55.0,0.008
1,2018-05-08,53.4,0.000
1,2018-05-09,59.7,0.000
1,2018-05-10,59.8,0.484
1,2018-05-11,50.3,0.012
1,2018-05-12,46.5,0.000
1,2018-05-13,49.7,0.000
1,2018-05-14,58.0,0.004
1,2018-05-15,59.6,0.260
1,2018-05-16,56.8,0.000
1,2018-05-17,62.4,0.012
1,2018-05-18,56.7,0.000
1,2018-05-19,50.6,0.425
1,2018-05-20,58.8,0.228
1,2018-05-21,56.5,0.000
1,2018-05-22,56.3,0.469
1,2018-05-23,60.7,0.240
1,2018-05-24,59.9,0.000
1,2018-05-25,65.1,0.000
1,2018-05-26,68.3,0.008
1,2018-05-27,62.7,0.122
1,2018-05-28,61.7,0.059
1,2018-05-29,70.5,0.000
1,2018-05-30,69.1,0.004
1,2018-05-31,66.8,0.173
1,2018-06-01,71.7,0.083
1,2018-06-02,68.9,0.047
1,2018-06-03,62.0,0.043
1,2018-06-04,55.5,0.429
1,2018-06-05,53.4,0.031
1,2018-06-06,54.9,0.016
1,2018-06-07,57.3,0.024
1,2018-06-08,63.4,0.024
1,2018-06-09,61.2,0.000
1,2018-06-10,63.2,0.000
1,2018-06-11,62.6,0.000
1,2018-06-12,64.2,0.000
1,2018-06-13,65.8,0.110
1,2018-06-14,60.2,0.681
1,2018-06-15,61.0,0.000
1,2018-06-16,64.3,0.000
1,2018-06-17,66.8,0.000
1,2018-06-18,74.2,0.134
1,2018-06-19,66.7,0.091
1,2018-06-20,61.3,0.000
1,2018-06-21,63.2,0.000
1,2018-06-22,62.7,0.000
1,2018-06-23,61.5,0.236
1,2018-06-24,63.4,0.476
1,2018-06-25,62.7,0.035
1,2018-06-26,60.4,0.000
1,2018-06-27,63.0,0.366
1,2018-06-28,66.0,0.433
1,2018-06-29,70.5,0.000
1,2018-06-30,74.4,0.000
1,2018-07-01,80.0,0.000
1,2018-07-02,79.8,0.244
1,2018-07-03,76.9,0.039
1,2018-07-04,77.2,0.000
1,2018-07-05,77.0,0.177
1,2018-07-06,72.2,0.299
1,2018-07-07,62.9,0.000
1,2018-07-08,66.8,0.000
1,2018-07-09,71.1,0.000
1,2018-07-10,72.9,0.008
1,2018-07-11,71.1,0.012
1,2018-07-12,67.6,0.000
1,2018-07-13,70.1,0.000
1,2018-07-14,73.8,0.035
1,2018-07-15,75.4,0.047
1,2018-07-16,76.1,0.020
1,2018-07-17,72.8,0.634
1,2018-07-18,66.6,0.000
1,2018-07-19,64.7,0.000
1,2018-07-20,70.2,0.000
1,2018-07-21,70.3,0.000
1,2018-07-22,71.0,0.268
1,2018-07-23,74.2,0.110
1,2018-07-24,71.9,0.551
1,2018-07-25,70.2,1.594
1,2018-07-26,71.0,0.374
1,2018-07-27,69.0,0.409
1,2018-07-28,67.5,0.039
1,2018-07-29,65.6,0.024
1,2018-07-30,66.6,0.000
1,2018-07-31,69.7,0.020
1,2018-08-01,70.6,0.087
1,2018-08-02,70.0,0.409
1,2018-08-03,68.9,0.031
1,2018-08-04,70.7,0.047
1,2018-08-05,73.9,0.000
1,2018-08-06,75.6,0.008
1,2018-08-07,72.3,0.126
1,2018-08-08,69.8,0.181
1,2018-08-09,71.0,0.150
1,2018-08-10,70.2,0.012
1,2018-08-11,67.0,0.020
1,2018-08-12,68.1,0.031
1,2018-08-13,69.7,0.012
1,2018-08-14,68.6,0.598
1,2018-08-15,70.7,0.059
1,2018-08-16,73.2,0.063
1,2018-08-17,70.1,1.098
1,2018-08-18,68.8,0.425
1,2018-08-19,66.5,0.004
1,2018-08-20,66.8,0.000
1,2018-08-21,67.2,0.130
1,2018-08-22,66.1,0.831
1,2018-08-23,61.2,0.035
1,2018-08-24,65.7,0.000
1,2018-08-25,67.2,0.000
1,2018-08-26,68.0,0.031
1,2018-08-27,71.0,0.012
1,2018-08-28,76.4,0.035
1,2018-08-29,76.1,0.071
1,2018-08-30,69.0,0.354
1,2018-08-31,62.7,0.024
1,2018-09-01,67.5,0.028
1,2018-09-02,70.5,0.150
1,2018-09-03,73.6,0.425
1,2018-09-04,72.8,0.028
1,2018-09-05,74.4,0.008
1,2018-09-06,73.3,0.650
1,2018-09-07,64.4,0.000
1,2018-09-08,58.7,0.000
1,2018-09-09,53.4,0.000
1,2018-09-10,52.4,0.598
1,2018-09-11,59.3,0.350
1,2018-09-12,65.1,0.000
1,2018-09-13,67.2,0.000
1,2018-09-14,68.1,0.012
1,2018-09-15,70.2,0.004
1,2018-09-16,70.7,0.012
1,2018-09-17,70.9,0.000
1,2018-09-18,69.9,0.079
1,2018-09-19,65.8,0.000
1,2018-09-20,59.7,0.000
1,2018-09-21,66.1,0.012
1,2018-09-22,58.2,0.323
1,2018-09-23,51.6,0.000
1,2018-09-24,54.0,0.000
1,2018-09-25,51.7,0.685
1,2018-09-26,63.9,1.839
1,2018-09-27,54.1,0.000
1,2018-09-28,57.2,0.220
1,2018-09-29,54.0,0.043
1,2018-09-30,49.9,0.024
1,2018-10-01,53.3,0.346
1,2018-10-02,55.9,1.323
1,2018-10-03,57.3,0.248
1,2018-10-04,58.3,0.469
1,2018-10-05,50.6,0.000
1,2018-10-06,55.2,0.114
1,2018-10-07,63.6,0.713
1,2018-10-08,58.8,0.016
1,2018-10-09,67.7,0.024
1,2018-10-10,69.1,0.031
1,2018-10-11,66.3,1.008
1,2018-10-12,49.8,0.004
1,2018-10-13,43.0,0.248
1,2018-10-14,45.2,0.000
1,2018-10-15,47.0,0.571
1,2018-10-16,43.9,0.031
1,2018-10-17,41.6,0.244
1,2018-10-18,34.8,0.000
1,2018-10-19,43.1,0.000
1,2018-10-20,48.9,0.122
1,2018-10-21,36.0,0.000
1,2018-10-22,37.4,0.059
1,2018-10-23,41.4,0.217
1,2018-10-24,39.9,0.016
1,2018-10-25,34.3,0.012
1,2018-10-26,34.1,0.000
1,2018-10-27,35.9,0.752
1,2018-10-28,37.4,0.555
1,2018-10-29,39.5,0.260
1,2018-10-30,37.1,0.024
1,2018-10-31,39.1,0.236
1,2018-11-01,47.4,0.287
1,2018-11-02,52.3,0.878
1,2018-11-03,42.4,0.469
1,2018-11-04,39.0,0.004
1,2018-11-05,39.0,0.220
1,2018-11-06,44.9,0.673
1,2018-11-07,47.0,0.157
1,2018-11-08,38.7,0.004
1,2018-11-09,33.6,0.406
1,2018-11-10,34.0,0.634
1,2018-11-11,29.8,0.031
1,2018-11-12,32.1,0.000
1,2018-11-13,33.8,0.358
1,2018-11-14,22.9,0.067
1,2018-11-15,17.3,0.004
1,2018-11-16,27.0,1.138
1,2018-11-17,33.1,0.185
1,2018-11-18,26.3,0.051
1,2018-11-19,31.0,0.012
1,2018-11-20,29.1,0.039
1,2018-11-21,25.3,0.142
1,2018-11-22,6.7,0.016
1,2018-11-23,3.3,0.000
1,2018-11-24,23.8,0.142
1,2018-11-25,37.6,0.461
1,2018-11-26,35.5,0.232
1,2018-11-27,33.1,0.839
1,2018-11-28,31.6,0.161
1,2018-11-29,31.7,0.004
1,2018-11-30,29.7,0.043
1,2018-12-01,28.9,0.000
1,2018-12-02,35.2,0.992
1,2018-12-03,34.8,0.114
1,2018-12-04,25.3,0.004
1,2018-12-05,23.8,0.000
1,2018-12-06,25.8,0.035
1,2018-12-07,23.0,0.134
1,2018-12-08,16.0,0.012
1,2018-12-09,22.4,0.016
1,2018-12-10,24.4,0.000
1,2018-12-11,19.3,0.000
1,2018-12-12,24.9,0.012
1,2018-12-13,23.7,0.035
1,2018-12-14,32.1,0.000
1,2018-12-15,36.1,0.000
1,2018-12-16,31.3,0.169
1,2018-12-17,31.9,0.059
1,2018-12-18,19.2,0.035
1,2018-12-19,19.9,0.000
1,2018-12-20,29.1,0.000
1,2018-12-21,44.0,0.650
1,2018-12-22,33.4,0.343
1,2018-12-23,25.9,0.000
1,2018-12-24,29.2,0.110
1,2018-12-25,23.3,0.067
1,2018-12-26,20.6,0.063
1,2018-12-27,22.2,0.020
1,2018-12-28,33.8,1.091
1,2018-12-29,33.3,0.114
1,2018-12-30,23.2,0.035
1,2018-12-31,29.3,0.024
1,2019-01-01,34.4,0.681
1,2019-01-02,20.4,0.000
1,2019-01-03,29.6,0.287
1,2019-01-04,29.9,0.000
1,2019-01-05,31.7,0.000
1,2019-01-06,29.2,0.075
1,2019-01-07,14.3,0.004
1,2019-01-08,29.9,0.181
1,2019-01-09,32.1,0.421
1,2019-01-10,21.4,0.110
1,2019-01-11,7.0,0.020
1,2019-01-12,4.6,0.000
1,2019-01-13,5.9,0.000
1,2019-01-14,5.8,0.000
1,2019-01-15,17.0,0.004
1,2019-01-16,25.6,0.051
1,2019-01-17,5.8,0.000
1,2019-01-18,21.4,0.094
1,2019-01-19,17.6,0.138
1,2019-01-20,14.8,1.091
1,2019-01-21,-6.7,0.012
1,2019-01-22,-2.3,0.000
1,2019-01-23,22.0,0.480
1,2019-01-24,37.2,1.299
1,2019-01-25,23.1,0.071
1,2019-01-26,10.7,0.008
1,2019-01-27,17.7,0.138
1,2019-01-28,10.3,0.016
1,2019-01-29,16.1,0.276
1,2019-01-30,11.6,0.185
1,2019-01-31,-1.2,0.035
1,2019-02-01,3.3,0.043
1,2019-02-02,7.7,0.008
1,2019-02-03,31.2,0.000
1,2019-02-04,41.0,0.063
1,2019-02-05,39.2,0.291
1,2019-02-06,23.8,0.220
1,2019-02-07,36.8,0.205
1,2019-02-08,33.3,0.547
1,2019-02-09,17.4,0.114
1,2019-02-10,17.7,0.039
1,2019-02-11,19.5,0.016
1,2019-02-12,13.6,0.504
1,2019-02-13,25.9,0.457
1,2019-02-14,23.3,0.209
1,2019-02-15,33.1,0.130
1,2019-02-16,23.3,0.039
1,2019-02-17,14.5,0.000
1,2019-02-18,20.1,0.228
1,2019-02-19,10.0,0.000
1,2019-02-20,14.9,0.035
1,2019-02-21,31.0,0.244
1,2019-02-22,29.6,0.012
1,2019-02-23,22.9,0.000
1,2019-02-24,34.2,0.461
1,2019-02-25,25.6,0.256
1,2019-02-26,14.1,0.008
1,2019-02-27,5.5,0.161
1,2019-02-28,13.0,0.252
1,2019-03-01,16.4,0.000
1,2019-03-02,26.2,0.028
1,2019-03-03,25.7,0.028
1,2019-03-04,20.3,0.098
1,2019-03-05,11.4,0.071
1,2019-03-06,10.1,0.039
1,2019-03-07,10.2,0.075
1,2019-03-08,17.7,0.039
1,2019-03-09,21.9,0.000
1,2019-03-10,30.0,0.374
1,2019-03-11,33.7,0.016
1,2019-03-12,27.1,0.043
1,2019-03-13,24.5,0.020
1,2019-03-14,40.5,0.055
1,2019-03-15,44.7,0.260
1,2019-03-16,32.2,0.130
1,2019-03-17,22.6,0.024
1,2019-03-18,22.1,0.016
1,2019-03-19,24.3,0.004
1,2019-03-20,29.8,0.000
1,2019-03-21,36.4,0.157
1,2019-03-22,34.2,0.760
1,2019-03-23,24.8,0.146
1,2019-03-24,30.0,0.000
1,2019-03-25,27.7,0.000
1,2019-03-26,22.2,0.000
1,2019-03-27,22.6,0.000
1,2019-03-28,37.0,0.004
1,2019-03-29,43.2,0.016
1,2019-03-30,41.8,0.102
1,2019-03-31,43.1,0.224
1,2019-04-01,28.3,0.110
1,2019-04-02,32.9,0.000
1,2019-04-03,37.1,0.008
1,2019-04-04,31.9,0.000
1,2019-04-05,28.8,0.260
1,2019-04-06,39.8,0.169
1,2019-04-07,46.6,0.000
1,2019-04-08,52.4,0.614
1,2019-04-09,46.0,0.220
1,2019-04-10,36.1,0.024
1,2019-04-11,34.2,0.000
1,2019-04-12,47.4,0.039
1,2019-04-13,55.9,0.130
1,2019-04-14,45.0,0.358
1,2019-04-15,43.5,0.862
1,2019-04-16,38.5,0.016
1,2019-04-17,43.0,0.000
1,2019-04-18,50.0,0.094
1,2019-04-19,59.7,0.150
1,2019-04-20,58.8,2.575
1,2019-04-21,56.6,0.024
1,2019-04-22,53.7,0.000
1,2019-04-23,55.4,0.106
1,2019-04-24,44.0,0.516
1,2019-04-25,45.3,0.000
1,2019-04-26,50.3,0.551
1,2019-04-27,38.6,0.571
1,2019-04-28,37.7,0.039
1,2019-04-29,39.0,0.004
1,2019-04-30,44.5,0.063
1,2019-05-01,44.1,0.087
1,2019-05-02,52.8,0.343
1,2019-05-03,53.1,0.283
1,2019-05-04,53.2,0.039
1,2019-05-05,51.9,0.028
1,2019-05-06,57.2,0.055
1,2019-05-07,52.5,0.315
1,2019-05-08,46.7,0.000
1,2019-05-09,49.1,0.000
1,2019-05-10,54.2,1.992
1,2019-05-11,47.2,0.000
1,2019-05-12,44.0,0.287
1,2019-05-13,41.4,0.543
1,2019-05-14,38.7,0.854
1,2019-05-15,45.0,0.008
1,2019-05-16,50.6,0.055
1,2019-05-17,55.0,0.138
1,2019-05-18,51.0,0.000
1,2019-05-19,61.5,0.197
1,2019-05-20,64.0,0.921
1,2019-05-21,49.5,0.008
1,2019-05-22,52.8,0.008
1,2019-05-23,59.9,0.331
1,2019-05-24,56.5,0.051
1,2019-05-25,56.0,0.240
1,2019-05-26,64.5,0.398
1,2019-05-27,60.3,0.004
1,2019-05-28,53.1,0.535
1,2019-05-29,53.6,0.055
1,2019-05-30,56.2,0.000
1,2019-05-31,60.3,0.031
1,2019-06-01,59.1,0.114
1,2019-06-02,59.9,0.736
1,2019-06-03,48.1,0.031
1,2019-06-04,48.6,0.217
1,2019-06-05,59.1,0.264
1,2019-06-06,63.0,0.657
1,2019-06-07,60.1,0.000
1,2019-06-08,62.7,0.000
1,2019-06-09,64.2,0.000
1,2019-06-10,61.5,0.406
1,2019-06-11,58.0,0.512
1,2019-06-12,57.8,0.000
1,2019-06-13,57.3,0.201
1,2019-06-14,54.1,0.307
1,2019-06-15,60.4,0.047
1,2019-06-16,59.7,0.394
1,2019-06-17,59.9,0.000
1,2019-06-18,63.5,0.016
1,2019-06-19,66.7,0.118
1,2019-06-20,65.7,1.772
1,2019-06-21,62.5,0.094
1,2019-06-22,61.2,0.012
1,2019-06-23,61.8,0.000
1,2019-06-24,65.1,0.000
1,2019-06-25,68.2,0.362
1,2019-06-26,68.0,0.028
1,2019-06-27,68.9,0.016
1,2019-06-28,70.4,0.000
1,2019-06-29,70.7,0.098
1,2019-06-30,64.3,0.335
1,2019-07-01,64.8,0.000
1,2019-07-02,65.8,0.331
1,2019-07-03,69.5,0.020
1,2019-07-04,73.5,0.000
1,2019-07-05,74.5,0.339
1,2019-07-06,73.6,0.496
1,2019-07-07,68.1,0.000
1,2019-07-08,66.7,0.000
1,2019-07-09,67.5,0.000
1,2019-07-10,70.7,0.000
1,2019-07-11,73.3,0.154
1,2019-07-12,68.1,0.193
1,2019-07-13,67.8,0.000
1,2019-07-14,69.9,0.067
1,2019-07-15,67.1,0.000
1,2019-07-16,71.0,0.000
1,2019-07-17,70.0,0.949
1,2019-07-18,71.2,0.012
1,2019-07-19,75.0,0.035
1,2019-07-20,76.7,0.130
1,2019-07-21,75.0,0.150
1,2019-07-22,65.4,0.634
1,2019-07-23,66.4,0.079
1,2019-07-24,65.1,0.000
1,2019-07-25,65.9,0.043
1,2019-07-26,69.7,0.000
1,2019-07-27,71.2,0.000
1,2019-07-28,71.5,0.205
1,2019-07-29,72.7,0.106
1,2019-07-30,73.4,0.272
1,2019-07-31,70.1,0.752
1,2019-08-01,67.8,0.000
1,2019-08-02,66.6,0.000
1,2019-08-03,69.1,0.004
1,2019-08-04,68.1,0.031
1,2019-08-05,64.7,0.000
1,2019-08-06,69.8,0.008
1,2019-08-07,68.6,0.516
1,2019-08-08,68.3,0.217
1,2019-08-09,65.1,0.075
1,2019-08-10,61.5,0.079
1,2019-08-11,62.4,0.012
1,2019-08-12,66.1,0.016
1,2019-08-13,69.6,0.079
1,2019-08-14,67.8,0.020
1,2019-08-15,65.5,0.012
1,2019-08-16,66.5,0.689
1,2019-08-17,69.0,0.307
1,2019-08-18,67.9,0.358
1,2019-08-19,70.3,0.157
1,2019-08-20,67.5,0.000
1,2019-08-21,69.0,0.350
1,2019-08-22,68.2,0.020
1,2019-08-23,61.8,0.000
1,2019-08-24,58.7,0.000
1,2019-08-25,62.1,0.012
1,2019-08-26,61.9,0.000
1,2019-08-27,61.6,0.000
1,2019-08-28,64.7,1.315
1,2019-08-29,62.4,0.102
1,2019-08-30,62.4,0.067
1,2019-08-31,59.7,0.000
1,2019-09-01,58.4,0.051
1,2019-09-02,62.2,1.142
1,2019-09-03,62.6,0.008
1,2019-09-04,65.1,0.898
1,2019-09-05,59.3,0.000
1,2019-09-06,59.7,0.000
1,2019-09-07,59.3,0.008
1,2019-09-08,57.7,0.000
1,2019-09-09,56.5,0.000
1,2019-09-10,59.7,0.012
1,2019-09-11,69.6,0.394
1,2019-09-12,61.9,0.402
1,2019-09-13,56.0,0.000
1,2019-09-14,61.3,0.201
1,2019-09-15,59.1,0.146
1,2019-09-16,57.8,0.004
1,2019-09-17,56.5,0.000
1,2019-09-18,55.8,0.000
1,2019-09-19,55.5,0.000
1,2019-09-20,57.8,0.000
1,2019-09-21,61.4,0.000
1,2019-09-22,66.3,0.000
1,2019-09-23,69.4,0.772
1,2019-09-24,59.1,0.083
1,2019-09-25,57.6,0.000
1,2019-09-26,59.8,0.248
1,2019-09-27,55.6,0.000
1,2019-09-28,63.3,0.016
1,2019-09-29,57.7,0.008
1,2019-09-30,53.5,0.031
1,2019-10-01,64.5,0.150
1,2019-10-02,63.2,0.346
1,2019-10-03,47.0,0.173
1,2019-10-04,47.2,0.197
1,2019-10-05,42.7,0.000
1,2019-10-06,51.0,0.031
1,2019-10-07,55.9,1.496
1,2019-10-08,52.8,0.000
1,2019-10-09,49.7,0.000
1,2019-10-10,52.8,0.008
1,2019-10-11,53.4,0.000
1,2019-10-12,52.1,0.016
1,2019-10-13,48.6,0.000
1,2019-10-14,48.5,0.000
1,2019-10-15,46.0,0.000
1,2019-10-16,49.3,0.504
1,2019-10-17,44.4,2.181
1,2019-10-18,43.5,0.043
1,2019-10-19,42.5,0.000
1,2019-10-20,44.0,0.000
1,2019-10-21,47.7,0.000
1,2019-10-22,51.4,0.252
1,2019-10-23,50.1,0.709
1,2019-10-24,46.7,0.004
1,2019-10-25,45.4,0.028
1,2019-10-26,44.4,0.067
1,2019-10-27,46.3,1.106
1,2019-10-28,51.2,0.047
1,2019-10-29,52.2,0.000
1,2019-10-30,53.8,0.008
1,2019-10-31,57.3,1.398
1,2019-11-01,45.3,1.638
1,2019-11-02,39.3,0.000
1,2019-11-03,38.0,0.055
1,2019-11-04,37.3,0.000
1,2019-11-05,42.6,0.508
1,2019-11-06,35.3,0.012
1,2019-11-07,36.8,0.087
1,2019-11-08,25.7,0.000
1,2019-11-09,25.6,0.000
1,2019-11-10,33.1,0.000
1,2019-11-11,32.6,0.303
1,2019-11-12,21.7,0.382
1,2019-11-13,11.1,0.000
1,2019-11-14,21.4,0.035
1,2019-11-15,29.9,0.004
1,2019-11-16,22.2,0.031
1,2019-11-17,24.0,0.000
1,2019-11-18,31.3,0.008
1,2019-11-19,32.8,0.417
1,2019-11-20,31.4,0.000
1,2019-11-21,33.0,0.000
1,2019-11-22,36.0,0.201
1,2019-11-23,30.2,0.000
1,2019-11-24,32.5,0.189
1,2019-11-25,36.5,0.000
1,2019-11-26,40.0,0.000
1,2019-11-27,39.7,0.531
1,2019-11-28,35.0,0.366
1,2019-11-29,25.6,0.000
1,2019-11-30,22.3,0.000
1,2019-12-01,19.3,0.551
1,2019-12-02,28.2,0.661
1,2019-12-03,22.3,0.012
1,2019-12-04,27.8,0.154
1,2019-12-05,29.5,0.173
1,2019-12-06,24.6,0.244
1,2019-12-07,17.8,0.008
1,2019-12-08,15.3,0.000
1,2019-12-09,34.4,0.390
1,2019-12-10,39.2,0.492
1,2019-12-11,21.3,0.016
1,2019-12-12,20.0,0.047
1,2019-12-13,26.4,0.134
1,2019-12-14,38.9,0.705
1,2019-12-15,31.3,0.614
1,2019-12-16,21.7,0.000
1,2019-12-17,22.0,0.248
1,2019-12-18,21.6,0.114
1,2019-12-19,4.4,0.016
1,2019-12-20,5.1,0.000
1,2019-12-21,10.9,0.000
1,2019-12-22,22.7,0.000
1,2019-12-23,31.5,0.000
1,2019-12-24,29.3,0.000
1,2019-12-25,27.4,0.000
1,2019-12-26,32.2,0.000
1,2019-12-27,37.1,0.193
1,2019-12-28,34.4,0.000
1,2019-12-29,30.0,0.154
1,2019-12-30,32.2,0.945
1,2019-12-31,32.8,0.240
1,2020-01-01,28.3,0.106
1,2020-01-02,31.6,0.000
1,2020-01-03,37.9,0.035
1,2020-01-04,35.2,0.445
1,2020-01-05,27.4,0.004
1,2020-01-06,28.3,0.165
1,2020-01-07,27.5,0.063
1,2020-01-08,25.8,0.110
1,2020-01-09,10.1,0.000
1,2020-01-10,28.4,0.256
1,2020-01-11,44.3,0.496
1,2020-01-12,44.3,0.665
1,2020-01-13,29.1,0.000
1,2020-01-14,32.7,0.008
1,2020-01-15,33.8,0.028
1,2020-01-16,30.0,0.319
1,2020-01-17,7.6,0.004
1,2020-01-18,7.4,0.323
1,2020-01-19,24.3,0.413
1,2020-01-20,7.7,0.012
1,2020-01-21,8.5,0.000
1,2020-01-22,19.5,0.000
1,2020-01-23,22.0,0.000
1,2020-01-24,29.9,0.000
1,2020-01-25,33.4,0.567
1,2020-01-26,32.5,0.283
1,2020-01-27,31.9,0.209
1,2020-01-28,27.9,0.000
1,2020-01-29,18.1,0.000
1,2020-01-30,10.7,0.000
1,2020-01-31,21.1,0.000
1,2020-02-01,29.2,0.020
1,2020-02-02,23.8,0.035
1,2020-02-03,30.9,0.035
1,2020-02-04,32.0,0.000
1,2020-02-05,26.9,0.004
1,2020-02-06,25.2,0.539
1,2020-02-07,27.6,1.189
1,2020-02-08,11.5,0.024
1,2020-02-09,11.2,0.000
1,2020-02-10,31.0,0.362
1,2020-02-11,30.4,0.012
1,2020-02-12,28.6,0.004
1,2020-02-13,30.2,0.386
1,2020-02-14,9.3,0.016
1,2020-02-15,2.2,0.000
1,2020-02-16,26.9,0.028
1,2020-02-17,26.5,0.000
1,2020-02-18,24.7,0.437
1,2020-02-19,28.0,0.075
1,2020-02-20,16.7,0.047
1,2020-02-21,12.5,0.000
1,2020-02-22,22.7,0.000
1,2020-02-23,29.0,0.000
1,2020-02-24,35.4,0.000
1,2020-02-25,36.3,0.051
1,2020-02-26,34.6,0.102
1,2020-02-27,30.5,1.020
1,2020-02-28,20.8,0.063
1,2020-02-29,16.2,0.051
1,2020-03-01,16.7,0.016
1,2020-03-02,32.7,0.079
1,2020-03-03,40.0,0.398
1,2020-03-04,35.9,0.441
1,2020-03-05,31.3,0.055
1,2020-03-06,32.0,0.028
1,2020-03-07,25.0,0.000
1,2020-03-08,26.5,0.000
1,2020-03-09,44.0,0.000
1,2020-03-10,42.3,0.508
1,2020-03-11,30.8,0.004
1,2020-03-12,34.6,0.000
1,2020-03-13,41.0,0.461
1,2020-03-14,34.1,0.000
1,2020-03-15,30.1,0.000
1,2020-03-16,28.0,0.000
1,2020-03-17,35.8,0.161
1,2020-03-18,34.6,0.000
1,2020-03-19,39.8,0.181
1,2020-03-20,48.6,0.630
1,2020-03-21,30.5,0.000
1,2020-03-22,26.0,0.000
1,2020-03-23,28.9,0.504
1,2020-03-24,33.0,0.016
1,2020-03-25,32.3,0.000
1,2020-03-26,38.7,0.004
1,2020-03-27,41.2,0.071
1,2020-03-28,36.1,0.217
1,2020-03-29,42.0,0.370
1,2020-03-30,42.6,0.362
