year,raceId,boatType,classId,place,value,temp,rain,water
2011,ADK90,Kayak,k2women,1,13549,61.2,0,4.36
2010,ADK90,Canoe,oc2am,3,13550,63.4,0,3.19
2023,ADK90,Canoe,oc4stock,6,13550.6,64.2,0.421,4.17
2014,ADK90,Canoe,open,NA,13551,65,0,2.97
2013,ADK90,Canoe,open,NA,13553,59.8,0.185,3.56
2023,ADK90,Canoe,oc2stock,2,13554,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,13554,56.9,0,4
2008,ADK90,Canoe,oc2stockveteran,6,13555,63.5,0.268,3.46
2009,ADK90,Canoe,oc2ammaster,3,13555,63.8,0.028,3.28
2018,ADK90,Canoe,open,NA,13559,54.4,0,3.2
2011,ADK90,Canoe,oc2stockveteran,4,13560,61.2,0,4.36
2008,ADK90,Canoe,oc1am,3,13561,63.5,0.268,3.46
2008,ADK90,Canoe,voyageur,7,13561,63.5,0.268,3.46
2012,ADK90,Canoe,oc2stockmixmaster,5,13561,60.8,0.02,3.05
2015,ADK90,Canoe,oc4,5,13568,64.2,1.535,3.45
2022,ADK90,Canoe,oc4stockmix,8,13569.6,70.5,0,3.32
2022,ADK90,Canoe,oc4stockmix,9,13575,70.5,0,3.32
2015,ADK90,Canoe,open,NA,13575,64.2,1.535,3.45
2017,ADK90,Canoe,open,NA,13578,56.9,0,4
2011,ADK90,Canoe,open,NA,13580,61.2,0,4.36
2009,ADK90,Canoe,oc2stockmix,4,13581,63.8,0.028,3.28
2011,ADK90,Canoe,oc2stockveteran,7,13583,61.2,0,4.36
2013,ADK90,Canoe,oc4women,1,13585,59.8,0.185,3.56
2025,ADK90,Canoe,oc2stock,1,13587.2,59.2,0,2.97
2011,ADK90,Canoe,oc4women,1,13590,61.2,0,4.36
2017,ADK90,Canoe,open,NA,13590,56.9,0,4
2012,ADK90,Canoe,oc4,6,13590,60.8,0.02,3.05
2011,ADK90,Canoe,oc4mix,14,13592,61.2,0,4.36
2022,ADK90,Unknown,solorecmaster,1,13597.7,70.5,0,3.32
2021,ADK90,Canoe,oc2stockmix,1,13601,68.4,0.028,3.04
2023,ADK90,Canoe,oc2stockmixmaster,3,13603.8,64.2,0.421,4.17
2011,ADK90,Canoe,oc2stockmaster,5,13604,61.2,0,4.36
2022,ADK90,Canoe,oc2stockopen,5,13604.1,70.5,0,3.32
2009,ADK90,Canoe,open,NA,13605,63.8,0.028,3.28
2023,ADK90,Canoe,oc2stockmix,1,13606.7,64.2,0.421,4.17
2008,ADK90,Guideboat,g2,2,13612,63.5,0.268,3.46
2011,ADK90,Canoe,oc2stockveteran,3,13615,61.2,0,4.36
2023,ADK90,Canoe,oc2stockgoldnc,1,13616.8,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,13618,56.9,0,4
2025,ADK90,Canoe,oc2stock,2,13619.8,59.2,0,2.97
2019,ADK90,Canoe,oc2am,2,13620,59,0.02,3.67
2011,ADK90,Canoe,oc2stockmixmaster,6,13623,61.2,0,4.36
2017,ADK90,Canoe,oc2stock,5,13626,56.9,0,4
2013,ADK90,Canoe,oc2stockmixmaster,2,13628,59.8,0.185,3.56
2021,ADK90,SUP,solorec,1,13629,68.4,0.028,3.04
2023,ADK90,Canoe,oc2stock,3,13631.7,64.2,0.421,4.17
2021,ADK90,Canoe,oc4stockwomenmaster,1,13632,68.4,0.028,3.04
2012,ADK90,Canoe,oc2am,5,13632,60.8,0.02,3.05
2011,ADK90,Canoe,oc2stockmix,3,13634,61.2,0,4.36
2009,ADK90,Canoe,oc1stock,2,13636,63.8,0.028,3.28
2017,ADK90,Canoe,oc2stockveteran,1,13638,56.9,0,4
2015,ADK90,Canoe,open,NA,13640,64.2,1.535,3.45
2009,ADK90,Canoe,open,NA,13641,63.8,0.028,3.28
2021,ADK90,Canoe,oc4stockmix,5,13643,68.4,0.028,3.04
2012,ADK90,Canoe,oc2stockveteran,5,13645,60.8,0.02,3.05
2012,ADK90,Canoe,oc2ammix,4,13645,60.8,0.02,3.05
2013,ADK90,Canoe,open,NA,13646,59.8,0.185,3.56
2012,ADK90,Canoe,open,NA,13649,60.8,0.02,3.05
2025,ADK90,Canoe,oc4stockmix,8,13650.6,59.2,0,2.97
2009,ADK90,Canoe,open,NA,13652,63.8,0.028,3.28
2009,ADK90,Canoe,oc2stockmixmaster,6,13653,63.8,0.028,3.28
2025,ADK90,Canoe,oc2stockmixveteran,1,13655.9,59.2,0,2.97
2017,ADK90,Canoe,oc2stockmix,1,13658,56.9,0,4
2019,ADK90,Canoe,oc4stockmix,8,13658,59,0.02,3.67
2025,ADK90,Canoe,oc2stockmixmaster,2,13658.7,59.2,0,2.97
2025,ADK90,Canoe,oc2open,2,13659.6,59.2,0,2.97
2008,ADK90,Canoe,open,NA,13660,63.5,0.268,3.46
2019,ADK90,Canoe,oc4stockmix,9,13663,59,0.02,3.67
2008,ADK90,Canoe,oc4mix,9,13665,63.5,0.268,3.46
2017,ADK90,Canoe,oc4women,2,13666,56.9,0,4
2014,ADK90,Canoe,open,NA,13666,65,0,2.97
2012,ADK90,Canoe,oc2stock,6,13667,60.8,0.02,3.05
2019,ADK90,Canoe,oc4open,5,13667,59,0.02,3.67
2022,ADK90,Canoe,oc4stocktournc,1,13667.1,70.5,0,3.32
2025,ADK90,Canoe,oc4stock,6,13667.5,59.2,0,2.97
2013,ADK90,Canoe,open,NA,13669,59.8,0.185,3.56
2009,ADK90,Canoe,oc2am,3,13671,63.8,0.028,3.28
2011,ADK90,Canoe,oc2stockveteran,6,13672,61.2,0,4.36
2011,ADK90,Canoe,oc2stock,6,13674,61.2,0,4.36
2015,ADK90,Canoe,open,NA,13674,64.2,1.535,3.45
2011,ADK90,Canoe,oc2stock,5,13675,61.2,0,4.36
2008,ADK90,Canoe,oc4,7,13676,63.5,0.268,3.46
2019,ADK90,Canoe,oc4stockwomen,2,13677,59,0.02,3.67
2023,ADK90,Kayak,k1master,5,13677.8,64.2,0.421,4.17
2014,ADK90,Canoe,open,NA,13678,65,0,2.97
2009,ADK90,Canoe,oc2ammix,5,13679,63.8,0.028,3.28
2025,ADK90,Canoe,oc3stockmix,1,13679,59.2,0,2.97
2025,ADK90,Canoe,oc2stock,3,13682.6,59.2,0,2.97
2014,ADK90,Kayak,k1tourveteran,2,13684,65,0,2.97
2019,ADK90,Canoe,oc2ammix,1,13686,59,0.02,3.67
2015,ADK90,Canoe,open,NA,13690,64.2,1.535,3.45
2008,ADK90,Canoe,oc2rec,1,13691,63.5,0.268,3.46
2014,ADK90,Canoe,oc4mix,9,13692,65,0,2.97
2012,ADK90,Guideboat,g2,2,13693,60.8,0.02,3.05
2019,ADK90,Unknown,open,30,13693,59,0.02,3.67
2013,ADK90,Canoe,open,NA,13696,59.8,0.185,3.56
2011,ADK90,Canoe,oc4mix,17,13696,61.2,0,4.36
2018,ADK90,Kayak,k1tour,3,13697,54.4,0,3.2
2012,ADK90,Canoe,oc2rec,3,13699,60.8,0.02,3.05
2017,ADK90,Canoe,voyageur,3,13700,56.9,0,4
2010,ADK90,Canoe,oc4mix,6,13702,63.4,0,3.19
2008,ADK90,Canoe,oc2stockveteran,5,13704,63.5,0.268,3.46
2025,ADK90,Canoe,oc4stock,9,13707,59.2,0,2.97
2015,ADK90,Canoe,voyageur,6,13708,64.2,1.535,3.45
2013,ADK90,Canoe,voyageur,4,13708,59.8,0.185,3.56
2023,ADK90,Canoe,oc2stock,6,13708.3,64.2,0.421,4.17
2013,ADK90,Canoe,oc4,14,13709,59.8,0.185,3.56
2017,ADK90,Canoe,open,NA,13710,56.9,0,4
2012,ADK90,Guideboat,g2,1,13713,60.8,0.02,3.05
2009,ADK90,Canoe,oc2rec,1,13715,63.8,0.028,3.28
2017,ADK90,Canoe,open,NA,13719,56.9,0,4
2023,ADK90,Canoe,oc1stockmaster,1,13721.6,64.2,0.421,4.17
2008,ADK90,Canoe,oc1am,4,13722,63.5,0.268,3.46
2011,ADK90,Canoe,open,NA,13722,61.2,0,4.36
2014,ADK90,Canoe,oc2stockmaster,4,13726,65,0,2.97
2010,ADK90,Canoe,oc4mix,5,13728,63.4,0,3.19
2025,ADK90,Canoe,oc2stockmaster,1,13739,59.2,0,2.97
2014,ADK90,Canoe,open,NA,13739,65,0,2.97
2015,ADK90,Canoe,oc2ammix,1,13740,64.2,1.535,3.45
2013,ADK90,Canoe,oc2stockmixmaster,1,13741,59.8,0.185,3.56
2014,ADK90,Canoe,open,NA,13742,65,0,2.97
2019,ADK90,Canoe,oc4open,6,13742,59,0.02,3.67
2008,ADK90,Canoe,open,NA,13743,63.5,0.268,3.46
2019,ADK90,Canoe,oc4stock,5,13743,59,0.02,3.67
2011,ADK90,Canoe,open,NA,13743,61.2,0,4.36
2023,ADK90,Canoe,oc4stockgoldmixnc,1,13744,64.2,0.421,4.17
2015,ADK90,Guideboat,g2,2,13746,64.2,1.535,3.45
2014,ADK90,Canoe,oc2stockmix,4,13746,65,0,2.97
2021,ADK90,Unknown,open3,1,13747,68.4,0.028,3.04
2010,ADK90,Canoe,open,NA,13747,63.4,0,3.19
2022,ADK90,Canoe,oc2stockmaster,2,13747.9,70.5,0,3.32
2008,ADK90,Canoe,open,NA,13748,63.5,0.268,3.46
2009,ADK90,Canoe,open,NA,13749,63.8,0.028,3.28
2014,ADK90,Canoe,oc2stock,5,13749,65,0,2.97
2015,ADK90,Kayak,k1tourveteran,2,13751,64.2,1.535,3.45
2023,ADK90,Canoe,oc2stockmixmaster,4,13756.7,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,13758,56.9,0,4
2015,ADK90,Canoe,oc2stockmixmaster,3,13758,64.2,1.535,3.45
2023,ADK90,Unknown,solorec,1,13760.3,64.2,0.421,4.17
2015,ADK90,Canoe,open,NA,13764,64.2,1.535,3.45
2014,ADK90,Canoe,oc2stockwomen,1,13769,65,0,2.97
2021,ADK90,Canoe,oc4stockmix,7,13772,68.4,0.028,3.04
2021,ADK90,Unknown,openmaster,1,13773,68.4,0.028,3.04
2019,ADK90,Unknown,open,15,13773,59,0.02,3.67
2015,ADK90,Canoe,open,NA,13776,64.2,1.535,3.45
2008,ADK90,Canoe,oc2stock,7,13778,63.5,0.268,3.46
2025,ADK90,Kayak,k2,3,13778.9,59.2,0,2.97
2015,ADK90,Canoe,oc2stock,7,13783,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,13783,61.2,0,4.36
2009,ADK90,Canoe,open,NA,13784,63.8,0.028,3.28
2009,ADK90,Canoe,oc2rec,2,13785,63.8,0.028,3.28
2013,ADK90,Canoe,open,NA,13785,59.8,0.185,3.56
2022,ADK90,Canoe,oc2stockmixmaster,3,13785.1,70.5,0,3.32
2009,ADK90,Canoe,oc1rec,2,13786,63.8,0.028,3.28
2010,ADK90,Canoe,oc2ammaster,2,13786,63.4,0,3.19
2025,ADK90,Canoe,oc4stockmix,7,13788.7,59.2,0,2.97
2011,ADK90,Canoe,oc2stockmixveteran,1,13791,61.2,0,4.36
2023,ADK90,Canoe,oc2stockmaster,2,13793.4,64.2,0.421,4.17
2022,ADK90,Canoe,oc2stockopen,3,13794.8,70.5,0,3.32
2008,ADK90,Canoe,oc1stock,3,13795,63.5,0.268,3.46
2015,ADK90,Canoe,oc2stock,8,13799,64.2,1.535,3.45
2017,ADK90,Canoe,oc2stock,7,13799,56.9,0,4
2019,ADK90,Canoe,oc2stock,4,13803,59,0.02,3.67
2013,ADK90,Canoe,open,NA,13804,59.8,0.185,3.56
2019,ADK90,Canoe,oc4stockwomen,3,13804,59,0.02,3.67
2011,ADK90,Canoe,oc2stock,8,13805,61.2,0,4.36
2012,ADK90,Canoe,oc2stock,7,13806,60.8,0.02,3.05
2018,ADK90,Canoe,open,NA,13808,54.4,0,3.2
2011,ADK90,Canoe,oc2stockmix,2,13808,61.2,0,4.36
2011,ADK90,Canoe,open,NA,13809,61.2,0,4.36
2011,ADK90,Canoe,oc2stockmaster,6,13810,61.2,0,4.36
2023,ADK90,Canoe,oc2stockmix,3,13811.2,64.2,0.421,4.17
2013,ADK90,Canoe,oc2stockveteran,1,13813,59.8,0.185,3.56
2015,ADK90,Canoe,open,NA,13813,64.2,1.535,3.45
2008,ADK90,Guideboat,g2,3,13813,63.5,0.268,3.46
2015,ADK90,Canoe,open,NA,13815,64.2,1.535,3.45
2008,ADK90,Canoe,oc2stockwomen,1,13815,63.5,0.268,3.46
2021,ADK90,Kayak,k1unlimited,1,13815,68.4,0.028,3.04
2018,ADK90,Canoe,open,NA,13816,54.4,0,3.2
2012,ADK90,Canoe,oc4women,2,13822,60.8,0.02,3.05
2017,ADK90,Canoe,open,NA,13823,56.9,0,4
2010,ADK90,Canoe,oc2ammix,3,13829,63.4,0,3.19
2013,ADK90,Canoe,oc2stockwomenmaster,2,13829,59.8,0.185,3.56
2014,ADK90,Canoe,open,NA,13830,65,0,2.97
2012,ADK90,Canoe,open,NA,13834,60.8,0.02,3.05
2012,ADK90,Canoe,open,NA,13835,60.8,0.02,3.05
2009,ADK90,Guideboat,g2,2,13836,63.8,0.028,3.28
2022,ADK90,Canoe,oc2stockmix,1,13836.4,70.5,0,3.32
2019,ADK90,Canoe,oc2stockmix,1,13837,59,0.02,3.67
2025,ADK90,Canoe,oc2stockmaster,3,13837.9,59.2,0,2.97
2009,ADK90,Canoe,oc2recmix,1,13838,63.8,0.028,3.28
2022,ADK90,Canoe,oc4stockmix,10,13838.2,70.5,0,3.32
2019,ADK90,Canoe,oc2jrsr,1,13839,59,0.02,3.67
2013,ADK90,Canoe,oc2stockmaster,4,13845,59.8,0.185,3.56
2008,ADK90,Guideboat,g2,5,13845,63.5,0.268,3.46
2008,ADK90,Kayak,k2,4,13847,63.5,0.268,3.46
2022,ADK90,Canoe,oc2stockmixveteran,2,13848.3,70.5,0,3.32
2014,ADK90,Canoe,open,NA,13851,65,0,2.97
2018,ADK90,Canoe,oc1rec,1,13854,54.4,0,3.2
2017,ADK90,Canoe,open,NA,13854,56.9,0,4
2013,ADK90,Canoe,oc2stockmaster,5,13857,59.8,0.185,3.56
2012,ADK90,Kayak,k2women,1,13859,60.8,0.02,3.05
2022,ADK90,Canoe,oc2stockmixmaster,2,13860.7,70.5,0,3.32
2009,ADK90,Kayak,k2women,2,13862,63.8,0.028,3.28
2012,ADK90,Canoe,open,NA,13863,60.8,0.02,3.05
2014,ADK90,Canoe,open,NA,13867,65,0,2.97
2014,ADK90,Canoe,oc2stock,6,13868,65,0,2.97
2014,ADK90,Canoe,oc2stock,7,13870,65,0,2.97
2013,ADK90,Canoe,oc4mix,14,13871,59.8,0.185,3.56
2017,ADK90,Canoe,oc2stockmix,2,13873,56.9,0,4
2017,ADK90,Canoe,oc4mix,11,13873,56.9,0,4
2023,ADK90,Canoe,oc4stockmix,6,13873.5,64.2,0.421,4.17
2019,ADK90,Canoe,oc4stockwomen,1,13874,59,0.02,3.67
2012,ADK90,Canoe,oc2rec,1,13874,60.8,0.02,3.05
2022,ADK90,Kayak,k1unlimitedmaster,2,13874.7,70.5,0,3.32
2009,ADK90,Canoe,oc2stockveteran,2,13875,63.8,0.028,3.28
2011,ADK90,Canoe,oc2amwomen,1,13875,61.2,0,4.36
2025,ADK90,Canoe,oc4stock,10,13875.3,59.2,0,2.97
2011,ADK90,Guideboat,g2,2,13876,61.2,0,4.36
2015,ADK90,Canoe,oc1am,1,13877,64.2,1.535,3.45
2025,ADK90,Unknown,solorec,2,13878.8,59.2,0,2.97
2022,ADK90,Canoe,oc4stockwomen,2,13878.8,70.5,0,3.32
2011,ADK90,Canoe,oc2stockmaster,7,13879,61.2,0,4.36
2025,ADK90,Canoe,oc4stockwomen,1,13881.1,59.2,0,2.97
2017,ADK90,Canoe,oc2rec,1,13882,56.9,0,4
2013,ADK90,Canoe,open,NA,13884,59.8,0.185,3.56
2017,ADK90,Canoe,open,NA,13887,56.9,0,4
2013,ADK90,Canoe,open,NA,13889,59.8,0.185,3.56
2013,ADK90,Canoe,oc4,13,13890,59.8,0.185,3.56
2008,ADK90,Canoe,oc2rec,2,13890,63.5,0.268,3.46
2010,ADK90,Kayak,k1tour,3,13895,63.4,0,3.19
2017,ADK90,Canoe,open,NA,13896,56.9,0,4
2011,ADK90,Canoe,oc2stockmixveteran,2,13898,61.2,0,4.36
2012,ADK90,Canoe,oc1stock,1,13898,60.8,0.02,3.05
2009,ADK90,Kayak,k2mix,3,13898,63.8,0.028,3.28
2025,ADK90,Kayak,k1open,2,13899,59.2,0,2.97
2023,ADK90,Canoe,oc4stockmix,10,13900,64.2,0.421,4.17
2021,ADK90,Canoe,oc2stock,2,13900,68.4,0.028,3.04
2025,ADK90,Canoe,oc2stockmaster,2,13900,59.2,0,2.97
2023,ADK90,Canoe,oc4stock,5,13900.1,64.2,0.421,4.17
2021,ADK90,Kayak,k2veteran,1,13902,68.4,0.028,3.04
2010,ADK90,Canoe,oc4,8,13903,63.4,0,3.19
2025,ADK90,Kayak,k1sportmaster,3,13903.4,59.2,0,2.97
2015,ADK90,Canoe,open,NA,13905,64.2,1.535,3.45
2018,ADK90,Canoe,oc2stockmaster,1,13905,54.4,0,3.2
2013,ADK90,Canoe,oc2stockveteran,2,13909,59.8,0.185,3.56
2014,ADK90,Canoe,oc2stockmaster,5,13911,65,0,2.97
2023,ADK90,Canoe,oc2stock,5,13916.7,64.2,0.421,4.17
2011,ADK90,Canoe,open,NA,13917,61.2,0,4.36
2014,ADK90,Canoe,oc2stockwomen,2,13920,65,0,2.97
2010,ADK90,Canoe,oc2stock,1,13920,63.4,0,3.19
2012,ADK90,Kayak,k2women,2,13921,60.8,0.02,3.05
2009,ADK90,Canoe,open,NA,13922,63.8,0.028,3.28
2018,ADK90,Canoe,oc2stock,1,13922,54.4,0,3.2
2025,ADK90,Kayak,k2mixmaster,1,13923.1,59.2,0,2.97
2018,ADK90,Canoe,open,NA,13925,54.4,0,3.2
2009,ADK90,Kayak,k1tourveteran,3,13927,63.8,0.028,3.28
2012,ADK90,Canoe,open,NA,13927,60.8,0.02,3.05
2025,ADK90,Kayak,k1sport,1,13929.1,59.2,0,2.97
2008,ADK90,Guideboat,g2,4,13930,63.5,0.268,3.46
2018,ADK90,Canoe,open,NA,13937,54.4,0,3.2
2017,ADK90,Canoe,oc2stockwomen,1,13946,56.9,0,4
2019,ADK90,Canoe,oc2stockmaster,2,13947,59,0.02,3.67
2025,ADK90,Canoe,oc4stockmix,10,13947.5,59.2,0,2.97
2023,ADK90,Canoe,oc2stock,4,13948.5,64.2,0.421,4.17
2011,ADK90,Canoe,oc2rec,2,13949,61.2,0,4.36
2014,ADK90,Canoe,oc2stockmaster,6,13952,65,0,2.97
2023,ADK90,Canoe,oc4stock,11,13953.8,64.2,0.421,4.17
2011,ADK90,Canoe,oc2stockveteran,8,13954,61.2,0,4.36
2015,ADK90,Kayak,k1unlimited,1,13955,64.2,1.535,3.45
2015,ADK90,Kayak,k1unlimited,2,13955,64.2,1.535,3.45
2010,ADK90,Canoe,oc1am,1,13955,63.4,0,3.19
2019,ADK90,Unknown,open,14,13956,59,0.02,3.67
2008,ADK90,Kayak,k1women,5,13959,63.5,0.268,3.46
2009,ADK90,Canoe,open,NA,13961,63.8,0.028,3.28
2025,ADK90,Canoe,oc3stockmix,2,13961.9,59.2,0,2.97
2010,ADK90,Kayak,k2mix,1,13963,63.4,0,3.19
2017,ADK90,Guideboat,g1,1,13963,56.9,0,4
2013,ADK90,Canoe,open,NA,13967,59.8,0.185,3.56
2010,ADK90,Canoe,open,NA,13967,63.4,0,3.19
2011,ADK90,Canoe,open,NA,13968,61.2,0,4.36
2019,ADK90,Canoe,oc4stock,4,13970,59,0.02,3.67
2022,ADK90,Canoe,oc2,1,13971.4,70.5,0,3.32
2025,ADK90,Canoe,oc3stockmix,3,13973.6,59.2,0,2.97
2025,ADK90,Canoe,oc4open,5,13974.9,59.2,0,2.97
2019,ADK90,Canoe,oc2stockmaster,3,13975,59,0.02,3.67
2008,ADK90,Canoe,oc2stock,8,13976,63.5,0.268,3.46
2018,ADK90,Canoe,oc2stock,2,13981,54.4,0,3.2
2023,ADK90,Canoe,oc4stock,8,13981.9,64.2,0.421,4.17
2008,ADK90,Kayak,k1tour,6,13984,63.5,0.268,3.46
2015,ADK90,Canoe,voyageur,5,13986,64.2,1.535,3.45
2013,ADK90,Canoe,oc2stockwomenmaster,1,13988,59.8,0.185,3.56
2008,ADK90,Canoe,oc4,8,13989,63.5,0.268,3.46
2010,ADK90,Canoe,oc2stockveteran,1,13992,63.4,0,3.19
2011,ADK90,Canoe,oc2stock,7,13994,61.2,0,4.36
2013,ADK90,Canoe,oc2stock,4,13995,59.8,0.185,3.56
2025,ADK90,Canoe,oc4stockmix,9,13996,59.2,0,2.97
2017,ADK90,Canoe,open,NA,14002,56.9,0,4
2011,ADK90,Canoe,open,NA,14003,61.2,0,4.36
2022,ADK90,Canoe,oc2stockmaster,5,14005.7,70.5,0,3.32
2018,ADK90,Unknown,voyageur,4,14007,54.4,0,3.2
2011,ADK90,Canoe,oc2rec,3,14007,61.2,0,4.36
2014,ADK90,Canoe,voyageur,4,14010,65,0,2.97
2019,ADK90,Unknown,open,12,14010,59,0.02,3.67
2018,ADK90,Unknown,voyageur,3,14011,54.4,0,3.2
2008,ADK90,Canoe,open,NA,14011,63.5,0.268,3.46
2012,ADK90,Canoe,oc4mix,13,14012,60.8,0.02,3.05
2008,ADK90,Canoe,oc2am,6,14014,63.5,0.268,3.46
2018,ADK90,Canoe,oc2am,1,14016,54.4,0,3.2
2014,ADK90,Canoe,oc2stockmix,5,14018,65,0,2.97
2011,ADK90,Canoe,open,NA,14018,61.2,0,4.36
2015,ADK90,Canoe,oc2rec,2,14019,64.2,1.535,3.45
2014,ADK90,Canoe,open,NA,14024,65,0,2.97
2022,ADK90,Unknown,solorecveteran,1,14024.7,70.5,0,3.32
2012,ADK90,Canoe,open,NA,14026,60.8,0.02,3.05
2023,ADK90,Canoe,oc4stock,9,14027.8,64.2,0.421,4.17
2021,ADK90,Canoe,oc4stockwomenmaster,3,14028,68.4,0.028,3.04
2019,ADK90,Unknown,open,17,14029,59,0.02,3.67
2023,ADK90,Canoe,oc2stockmaster,3,14030.1,64.2,0.421,4.17
2015,ADK90,Canoe,open,NA,14031,64.2,1.535,3.45
2021,ADK90,Canoe,oc2stockmaster,1,14036,68.4,0.028,3.04
2014,ADK90,Canoe,oc2ammix,1,14038,65,0,2.97
2010,ADK90,Canoe,oc2stockmixmaster,1,14039,63.4,0,3.19
2014,ADK90,Canoe,open,NA,14041,65,0,2.97
2009,ADK90,Canoe,oc2stock,7,14041,63.8,0.028,3.28
2013,ADK90,Canoe,open,NA,14042,59.8,0.185,3.56
2009,ADK90,Canoe,oc1am,1,14043,63.8,0.028,3.28
2022,ADK90,Canoe,oc2stockmaster,3,14043.2,70.5,0,3.32
2023,ADK90,Kayak,k2mix,1,14045.2,64.2,0.421,4.17
2015,ADK90,Canoe,oc2stockveteran,1,14046,64.2,1.535,3.45
2010,ADK90,Canoe,oc1rec,1,14050,63.4,0,3.19
2022,ADK90,Canoe,oc2stockopen,6,14050.6,70.5,0,3.32
2010,ADK90,Canoe,oc1rec,2,14051,63.4,0,3.19
2010,ADK90,Canoe,oc1rec,3,14052,63.4,0,3.19
2017,ADK90,Canoe,open,NA,14053,56.9,0,4
2012,ADK90,Canoe,open,NA,14054,60.8,0.02,3.05
2023,ADK90,Canoe,oc2stockmaster,1,14054.5,64.2,0.421,4.17
2012,ADK90,Canoe,oc2stockmix,1,14055,60.8,0.02,3.05
2011,ADK90,Canoe,oc2stockveteran,9,14056,61.2,0,4.36
2012,ADK90,Canoe,oc2amwomen,2,14057,60.8,0.02,3.05
2018,ADK90,Canoe,oc2stockmaster,2,14058,54.4,0,3.2
2010,ADK90,Canoe,open,NA,14060,63.4,0,3.19
2012,ADK90,Canoe,oc2stock,9,14063,60.8,0.02,3.05
2019,ADK90,Unknown,open,16,14064,59,0.02,3.67
2025,ADK90,Unknown,solorecveteran,1,14065.1,59.2,0,2.97
2017,ADK90,Canoe,open,NA,14067,56.9,0,4
2014,ADK90,Canoe,open,NA,14067,65,0,2.97
2017,ADK90,Canoe,oc2stockmix,3,14070,56.9,0,4
2025,ADK90,Canoe,oc2stock,4,14070,59.2,0,2.97
2012,ADK90,Canoe,open,NA,14071,60.8,0.02,3.05
2015,ADK90,Canoe,oc2stockveteran,2,14071,64.2,1.535,3.45
2011,ADK90,Canoe,oc2stockmixmaster,7,14073,61.2,0,4.36
2008,ADK90,Canoe,open,NA,14074,63.5,0.268,3.46
2015,ADK90,Canoe,oc2stock,9,14076,64.2,1.535,3.45
2010,ADK90,Canoe,open,NA,14076,63.4,0,3.19
2013,ADK90,Guideboat,g2,1,14077,59.8,0.185,3.56
2022,ADK90,Canoe,oc4stock,7,14077.1,70.5,0,3.32
2011,ADK90,Canoe,open,NA,14078,61.2,0,4.36
2019,ADK90,Unknown,open,23,14078,59,0.02,3.67
2021,ADK90,Kayak,k2mixveteran,1,14082,68.4,0.028,3.04
2009,ADK90,Canoe,oc2rec,3,14085,63.8,0.028,3.28
2019,ADK90,Unknown,open,25,14088,59,0.02,3.67
2018,ADK90,Canoe,oc4stockmix,6,14090,54.4,0,3.2
2019,ADK90,Unknown,open,19,14090,59,0.02,3.67
2013,ADK90,Canoe,open,NA,14091,59.8,0.185,3.56
2013,ADK90,Canoe,oc4women,2,14093,59.8,0.185,3.56
2013,ADK90,Guideboat,g2,2,14097,59.8,0.185,3.56
2009,ADK90,Canoe,oc2ammix,6,14100,63.8,0.028,3.28
2010,ADK90,Kayak,k1unlimited,1,14100,63.4,0,3.19
2013,ADK90,Canoe,oc2ammix,1,14100,59.8,0.185,3.56
2023,ADK90,Canoe,oc4stockmix,12,14100.5,64.2,0.421,4.17
2022,ADK90,Kayak,k1tourveteran,2,14101.1,70.5,0,3.32
2017,ADK90,Canoe,open,NA,14103,56.9,0,4
2008,ADK90,Canoe,open,NA,14105,63.5,0.268,3.46
2022,ADK90,Canoe,oc4stocktournc,3,14105.3,70.5,0,3.32
2018,ADK90,Kayak,k1tour,4,14106,54.4,0,3.2
2022,ADK90,Canoe,oc4stockwomen,3,14108.9,70.5,0,3.32
2022,ADK90,Kayak,k1tourveteran,1,14108.9,70.5,0,3.32
2009,ADK90,Canoe,oc2ammix,4,14110,63.8,0.028,3.28
2019,ADK90,Unknown,open,18,14114,59,0.02,3.67
2021,ADK90,Canoe,oc4stockmix,8,14115,68.4,0.028,3.04
2009,ADK90,Canoe,oc1stock,3,14116,63.8,0.028,3.28
2011,ADK90,Canoe,oc4mix,15,14118,61.2,0,4.36
2021,ADK90,Canoe,oc2womenmaster,1,14125,68.4,0.028,3.04
2010,ADK90,Canoe,oc2am,4,14128,63.4,0,3.19
2014,ADK90,Canoe,open,NA,14129,65,0,2.97
2012,ADK90,Guideboat,g2,3,14130,60.8,0.02,3.05
2008,ADK90,Canoe,open,NA,14133,63.5,0.268,3.46
2022,ADK90,Canoe,oc2,2,14133.8,70.5,0,3.32
2012,ADK90,Canoe,open,NA,14134,60.8,0.02,3.05
2013,ADK90,Canoe,open,NA,14135,59.8,0.185,3.56
2012,ADK90,Canoe,open,NA,14136,60.8,0.02,3.05
2012,ADK90,Canoe,oc2stockmixmaster,7,14136,60.8,0.02,3.05
2012,ADK90,Canoe,oc4mix,15,14138,60.8,0.02,3.05
2017,ADK90,Kayak,k1unlimited,1,14138,56.9,0,4
2012,ADK90,Canoe,oc2rec,2,14138,60.8,0.02,3.05
2022,ADK90,Unknown,solorecmaster,2,14139.5,70.5,0,3.32
2022,ADK90,Unknown,solorecmaster,3,14141.1,70.5,0,3.32
2023,ADK90,Kayak,k2mix,2,14142.9,64.2,0.421,4.17
