year,raceId,boatType,classId,place,value
2025,ADK90,Canoe,oc2rec,1,25800.3
2005,ADK90,Canoe,open,NA,25803
2012,ADK90,Canoe,oc2stock,10,25808
2008,ADK90,Canoe,open,NA,25808
2006,ADK90,Canoe,open,NA,25809
2015,ADK90,Canoe,open,NA,25811
2025,ADK90,Canoe,oc4stockwomen,3,25812.1
2003,ADK90,Canoe,oc2stdmaster,21,25813
2024,ADK90,Canoe,oc2stock,8,25813.2
2021,ADK90,Canoe,oc2stock,5,25814
2005,ADK90,Canoe,open,NA,25814
2004,ADK90,Canoe,oc1ammaster,6,25816
2005,ADK90,Canoe,oc4,7,25817
2003,ADK90,Kayak,k1recmaster,2,25817
2018,ADK90,Canoe,open,NA,25820
2019,ADK90,Unknown,open,18,25822
2014,ADK90,Canoe,open,NA,25822
2016,ADK90,Guideboat,g1,3,25823
2014,ADK90,Canoe,open,NA,25826
2021,ADK90,Kayak,k1unlimitedveteran,1,25826
2009,ADK90,Canoe,oc2stockmix,6,25827
2005,ADK90,Canoe,oc2am,6,25828
2022,ADK90,Canoe,oc2,2,25831.1
2008,ADK90,Canoe,oc1rec,5,25833
2005,ADK90,Canoe,open,NA,25836
2019,ADK90,Canoe,oc2am,2,25836
2005,ADK90,Kayak,k1tourveteran,3,25837
2003,ADK90,Canoe,oc2stdmaster,19,25838
2001,ADK90,Canoe,oc2stdmaster,19,25838
2005,ADK90,Kayak,k1searec,4,25842
2017,ADK90,Canoe,oc4mix,11,25842
2016,ADK90,Canoe,open,NA,25844
2024,ADK90,Canoe,oc2stockmixveteran,6,25844.4
2025,ADK90,Canoe,oc2stock,11,25845.2
2018,ADK90,Canoe,oc2stockmix,4,25846
2007,ADK90,Canoe,open,NA,25848
2009,ADK90,Canoe,oc2stockmix,3,25850
2021,ADK90,Canoe,oc1stockveteran,1,25850
2014,ADK90,Kayak,k1tourmaster,3,25852
2003,ADK90,Canoe,oc2stdmaster,24,25856
2009,ADK90,Canoe,oc2stockmixmaster,7,25859
2010,ADK90,Canoe,oc2stockwomen,1,25869
2010,ADK90,Canoe,open,NA,25869
2022,ADK90,Unknown,solorec,2,25872.2
2010,ADK90,Canoe,oc2stock,8,25876
2008,ADK90,Canoe,oc2stock,11,25878
2005,ADK90,Canoe,oc2stock,5,25880
2011,ADK90,Canoe,oc2rec,4,25881
2002,ADK90,Canoe,oc1am,3,25881
2002,ADK90,Canoe,oc2stdmaster,19,25881
2006,ADK90,Kayak,k1sea,2,25882
2003,ADK90,Guideboat,g1modmaster,2,25882
2003,ADK90,Canoe,oc2rec,7,25885
2018,ADK90,Canoe,oc1recmaster,2,25886
2009,ADK90,Canoe,oc2rec,2,25887
2003,ADK90,Kayak,k1unlimitedmaster,5,25888
2022,ADK90,Canoe,oc1stockveteran,1,25890.3
2018,ADK90,Canoe,oc1stock,3,25898
2001,ADK90,Canoe,oc2std,13,25899
2006,ADK90,Canoe,open,NA,25901
2010,ADK90,Canoe,oc2rec,3,25905
2002,ADK90,Guideboat,g1modmaster,1,25906
2007,ADK90,Canoe,open,NA,25906
2015,ADK90,Canoe,open,NA,25906
2004,ADK90,Canoe,oc2recveteran,1,25907
2014,ADK90,Canoe,open,NA,25907
2024,ADK90,Canoe,oc4stockwomenmaster,4,25908.8
2019,ADK90,Unknown,open,20,25911
2017,ADK90,Guideboat,g2,3,25916
2007,ADK90,Canoe,open,NA,25919
2009,ADK90,Canoe,oc2stockmix,4,25922
2007,ADK90,Canoe,oc1am,6,25922
2025,ADK90,Canoe,oc2stocktour,1,25924.2
2003,ADK90,Canoe,oc1stdveteran,3,25925
2021,ADK90,Unknown,open,4,25929
2010,ADK90,Canoe,oc1rec,5,25932
2024,ADK90,Canoe,oc2stockmix,5,25932.3
2024,ADK90,Kayak,k2nc,1,25933.2
2022,ADK90,Unknown,solorectour,2,25936.9
2023,ADK90,Canoe,oc3stockmix,2,25938.1
2004,ADK90,Canoe,oc2std,7,25940
2025,ADK90,Kayak,k1sportwomen,1,25940.1
2018,ADK90,Canoe,oc2stockveteran,1,25942
2005,ADK90,Canoe,oc2stock,4,25944
2007,ADK90,Canoe,oc4stock,5,25945
2003,ADK90,Canoe,oc2stdmaster,16,25949
2002,ADK90,Canoe,oc2stdveteran,3,25949
2007,ADK90,Kayak,k1unlimited,3,25949
2017,ADK90,Canoe,oc2stock,8,25949
2001,ADK90,Canoe,oc1rac,4,25952
2005,ADK90,Guideboat,g2,2,25955
2014,ADK90,Canoe,oc4,13,25958
2013,ADK90,Canoe,oc1rec,4,25963
2025,ADK90,Canoe,oc1open,3,25963.1
2025,ADK90,Unknown,voyageurmix,4,25964.5
2010,ADK90,Canoe,oc2family,1,25965
2008,ADK90,Canoe,oc2am,5,25967
2021,ADK90,Canoe,oc4stockmaster,4,25969
2022,ADK90,Canoe,oc4stocktour,2,25969.4
2008,ADK90,Canoe,oc4,8,25970
2014,ADK90,Canoe,open,NA,25970
2025,ADK90,Canoe,oc1stock,4,25973
2016,ADK90,Canoe,open,NA,25974
2007,ADK90,Canoe,oc2family,4,25974
2017,ADK90,Canoe,oc1rec,2,25979
2016,ADK90,Canoe,open,NA,25983
2022,ADK90,Canoe,oc2stockmixmaster,4,25983.7
2007,ADK90,Canoe,oc4stockwomen,2,25984
2009,ADK90,Canoe,oc4mix,12,25987
2013,ADK90,Canoe,open,NA,25990
2016,ADK90,Canoe,oc2stock,5,25994
2025,ADK90,Canoe,oc2stockmaster,6,25994.3
2005,ADK90,Canoe,open,NA,25997
2004,ADK90,Canoe,oc2stdmixmaster,7,25998
2014,ADK90,Canoe,open,NA,25998
2017,ADK90,Canoe,open,NA,25999
2008,ADK90,Canoe,open,NA,26003
2009,ADK90,Canoe,oc2stockmixmaster,8,26003
2024,ADK90,Canoe,oc1stockmaster,2,26003.2
2013,ADK90,Canoe,open,NA,26004
2022,ADK90,Kayak,k1tournc,2,26006.3
2008,ADK90,Canoe,oc2stock,10,26010
2016,ADK90,Kayak,k1tourveteran,3,26011
2002,ADK90,Canoe,oc2stdmaster,20,26012
2007,ADK90,Canoe,oc1stock,6,26013
2014,ADK90,Canoe,open,NA,26013
2008,ADK90,Canoe,open,NA,26014
2009,ADK90,Canoe,oc2stockmix,5,26015
2015,ADK90,Kayak,k1tourveteran,3,26015
2019,ADK90,Guideboat,g1,1,26019
2008,ADK90,Canoe,oc2stock,8,26020
2024,ADK90,Canoe,oc4stockncmix,1,26023.8
2016,ADK90,Canoe,oc2stockwomen,2,26025
2016,ADK90,Canoe,open,NA,26025
2007,ADK90,Canoe,oc2family,5,26026
2006,ADK90,Canoe,open,NA,26029
2023,ADK90,Kayak,k2,3,26029.7
2007,ADK90,Kayak,k1tourveteran,5,26030
2013,ADK90,Kayak,k1tour,3,26032
2004,ADK90,Canoe,oc1stdmaster,8,26036
2009,ADK90,Canoe,open,NA,26038
2005,ADK90,Canoe,oc1stockmaster,11,26043
2021,ADK90,Canoe,oc2stockmix,3,26044
2025,ADK90,Canoe,oc2stockmix,7,26048.1
2025,ADK90,Canoe,oc2stock,17,26048.2
2005,ADK90,Canoe,open,NA,26049
2011,ADK90,Canoe,open,NA,26050
2010,ADK90,Kayak,k1unlimited,3,26050
2006,ADK90,Canoe,oc2stockmix,4,26050
2025,ADK90,Canoe,oc2stock,16,26051
2001,ADK90,Kayak,k1tour,3,26051
2004,ADK90,Canoe,open,NA,26052
2015,ADK90,Canoe,open,NA,26053
2023,ADK90,Kayak,k1veteran,3,26055.1
2005,ADK90,Guideboat,g2master,2,26058
2019,ADK90,Canoe,oc1stock,1,26061
2023,ADK90,Canoe,oc4stockwomen,5,26061.8
2003,ADK90,Kayak,k1recwomen,1,26073
2004,ADK90,Canoe,oc2std,8,26074
2021,ADK90,SUP,solorec,2,26074
2019,ADK90,Unknown,open,17,26075
2006,ADK90,Canoe,open,NA,26075
2010,ADK90,Canoe,oc2stockmix,5,26075
2012,ADK90,Canoe,oc2familt,1,26078
2017,ADK90,Kayak,k1tour,5,26083
2016,ADK90,Guideboat,g2mix,1,26083
2017,ADK90,Canoe,oc2stockveteran,3,26084
2025,ADK90,Canoe,oc4stock,14,26084.3
2017,ADK90,Canoe,oc2rec,4,26085
2006,ADK90,Canoe,oc4,12,26086
2001,ADK90,Kayak,k2mix,2,26088
2005,ADK90,Canoe,oc4,8,26088
2016,ADK90,Canoe,open,NA,26089
2018,ADK90,Guideboat,g1,2,26089
2022,ADK90,Canoe,oc2stockmixmaster,6,26089.8
2001,ADK90,Kayak,k1veteran,1,26095
2003,ADK90,Canoe,oc1stdveteran,5,26096
2009,ADK90,Kayak,k1tourmaster,4,26100
2003,ADK90,Canoe,oc2stdwomen,2,26102
2019,ADK90,Kayak,k2,3,26104
2015,ADK90,Canoe,open,NA,26104
2012,ADK90,Canoe,oc4mix,15,26111
2010,ADK90,Canoe,open,NA,26112
2015,ADK90,Kayak,k1tourmaster,6,26114
2019,ADK90,Canoe,oc4stock,6,26116
2010,ADK90,Canoe,oc2stockmix,4,26116
2002,ADK90,Canoe,oc2std,9,26118
2025,ADK90,Canoe,oc4stockwomen,4,26121.6
2018,ADK90,Canoe,open,NA,26123
2017,ADK90,Canoe,oc2ammix,3,26123
2003,ADK90,Canoe,oc2stdmixmaster,7,26125
2010,ADK90,Guideboat,g2,4,26126
2014,ADK90,Canoe,oc1rec,8,26133
2006,ADK90,Canoe,oc2family,3,26134
2004,ADK90,Canoe,oc1ammaster,5,26138
2002,ADK90,Canoe,oc1recveteran,4,26139
2025,ADK90,Canoe,oc2stockveteran,1,26139
2006,ADK90,Guideboat,g1,2,26143
2011,ADK90,Canoe,open,NA,26143
2015,ADK90,Canoe,open,NA,26143
2017,ADK90,Canoe,open,NA,26143
2008,ADK90,Canoe,oc2stockmixmaster,5,26144
2003,ADK90,Canoe,oc2stdmixmaster,8,26144
2015,ADK90,Canoe,open,NA,26146
2023,ADK90,Canoe,oc4stockmix,15,26147.4
2018,ADK90,Canoe,oc2recmix,1,26148
2025,ADK90,Canoe,oc2stock,12,26149.5
2011,ADK90,Canoe,open,NA,26150
2015,ADK90,Canoe,open,NA,26151
2014,ADK90,Canoe,oc1stockmaster,3,26152
2014,ADK90,Canoe,open,NA,26153
2024,ADK90,Kayak,k1sportmaster,6,26157.2
2022,ADK90,Canoe,oc2stockmastertour,4,26159.6
2003,ADK90,Canoe,oc2family,2,26168
2001,ADK90,Canoe,oc2stdmixmaster,7,26168
2006,ADK90,Canoe,oc2stockwomen,3,26175
2015,ADK90,Canoe,oc1recveteran,1,26177
2008,ADK90,Canoe,open,NA,26177
2011,ADK90,Canoe,oc2stockveteran,9,26179
2022,ADK90,Canoe,oc2jrsr,1,26181.4
2021,ADK90,Unknown,open,2,26183
2022,ADK90,Guideboat,g2,1,26184.8
2019,ADK90,Unknown,open,26,26196
2005,ADK90,Canoe,oc1stockmaster,12,26196
2005,ADK90,Guideboat,g2mix,1,26198
2006,ADK90,Canoe,oc2stockmaster,15,26203
2018,ADK90,Canoe,open,NA,26204
2021,ADK90,Canoe,oc2rec,1,26205
2013,ADK90,Canoe,oc1recwomen,1,26206
2024,ADK90,Canoe,oc3stocktourmix,4,26208.8
2024,ADK90,Kayak,k1sportncwomen,1,26209.7
2023,ADK90,Canoe,oc2stocknc,1,26210.1
2008,ADK90,Canoe,open,NA,26213
2022,ADK90,Unknown,solorectour,3,26216.7
2003,ADK90,Canoe,oc2stdmixveteran,1,26220
2006,ADK90,Canoe,oc1stockmaster,8,26223
2025,ADK90,Kayak,k1sportnc,2,26223.9
2017,ADK90,Canoe,open,NA,26225
2005,ADK90,Guideboat,g1unofficial,1,26234
2005,ADK90,Canoe,open,NA,26234
2019,ADK90,Unknown,open,22,26235
2013,ADK90,Canoe,oc2amwomen,1,26235
2003,ADK90,Canoe,oc2stdmaster,23,26235
2007,ADK90,Canoe,oc2stock,9,26235
2011,ADK90,Canoe,oc4mix,17,26236
2018,ADK90,Canoe,oc2stockveteran,2,26236
2004,ADK90,Guideboat,g2,2,26238
2002,ADK90,Canoe,oc2std,10,26239
2018,ADK90,Canoe,open,NA,26241
2002,ADK90,Canoe,oc2stdmixmaster,3,26244
2021,ADK90,Unknown,open,6,26244
2012,ADK90,Canoe,oc2stock,11,26247
2014,ADK90,Canoe,open,NA,26251
2010,ADK90,Canoe,oc2stockwomen,2,26252
2013,ADK90,Canoe,open,NA,26252
2022,ADK90,Canoe,oc4stocktournc,3,26253.8
2018,ADK90,Canoe,open,NA,26258
2022,ADK90,Canoe,oc2stockopen,10,26261
2002,ADK90,Canoe,open,8,26262
2025,ADK90,Kayak,k1sportnc,1,26262.5
2013,ADK90,Canoe,open,NA,26268
2023,ADK90,Kayak,k1nc,2,26272.4
2022,ADK90,Canoe,oc2stockopen,9,26272.9
2009,ADK90,Canoe,oc2stockwomen,2,26273
2018,ADK90,Canoe,open,NA,26273
2024,ADK90,Canoe,oc2stock,12,26279.5
2014,ADK90,Canoe,open,NA,26282
2008,ADK90,Canoe,open,NA,26282
2024,ADK90,Guideboat,g2,2,26282.8
2018,ADK90,Canoe,oc2stockmixmaster,4,26284
2009,ADK90,Canoe,oc4,9,26284
2005,ADK90,Canoe,oc1amveteran,2,26287
2002,ADK90,Canoe,oc1recveteran,5,26289
2002,ADK90,Kayak,k1rec,3,26291
2025,ADK90,Guideboat,g2mixmaster,1,26292.1
2010,ADK90,Canoe,oc4mix,13,26293
2002,ADK90,Guideboat,g1modmaster,2,26296
2006,ADK90,Canoe,oc2stockwomen,2,26297
2001,ADK90,Kayak,k1tourmaster,1,26303
2021,ADK90,Canoe,oc4stock,7,26303
2024,ADK90,Canoe,oc4stockmaster,6,26305
2001,ADK90,Canoe,oc1recmaster,8,26305
2013,ADK90,Canoe,oc1rec,5,26306
2014,ADK90,Canoe,oc2am,2,26306
2008,ADK90,Canoe,oc1rec,4,26306
2016,ADK90,Canoe,open,NA,26308
2019,ADK90,Canoe,oc2jrsr,2,26308
2017,ADK90,Canoe,open,NA,26310
2001,ADK90,Guideboat,g1mod,3,26310
2010,ADK90,Canoe,oc2stock,9,26310
2016,ADK90,Canoe,oc2ammix,3,26314
2003,ADK90,Canoe,oc2stdmaster,18,26318
2017,ADK90,Kayak,k1unlimitedwomen,1,26319
2022,ADK90,Canoe,oc1stockveteran,2,26328.8
2007,ADK90,Canoe,open,NA,26329
2023,ADK90,Unknown,solrecwomen,3,26329
2008,ADK90,Kayak,k1women,8,26333
2011,ADK90,Canoe,open,NA,26333
2009,ADK90,Canoe,oc1stock,3,26337
2025,ADK90,Canoe,oc2stock,14,26341.4
2006,ADK90,Guideboat,g2,4,26343
2012,ADK90,Canoe,oc1stock,5,26346
2002,ADK90,Canoe,open,9,26351
2015,ADK90,Canoe,oc1rec,2,26351
2018,ADK90,Canoe,oc2stockveteran,3,26352
2016,ADK90,Canoe,open,NA,26354
2018,ADK90,Canoe,open,NA,26354
2023,ADK90,Canoe,oc2stock,12,26354.2
2003,ADK90,Canoe,oc1ammaster,3,26359
2018,ADK90,Canoe,oc1am,2,26360
2018,ADK90,Canoe,oc2am,2,26363
2015,ADK90,Canoe,oc2stockmaster,6,26369
2017,ADK90,Canoe,open,NA,26372
2023,ADK90,Canoe,oc4stockmix,17,26373.7
2015,ADK90,Canoe,oc2stockwomen,2,26374
2003,ADK90,Canoe,oc1amwomen,2,26374
2010,ADK90,Canoe,oc2stockmixmaster,9,26380
2011,ADK90,Canoe,open,NA,26381
2013,ADK90,Canoe,open,NA,26381
2016,ADK90,Canoe,oc4women,4,26385
2004,ADK90,Kayak,k1tourwomen,1,26385
2002,ADK90,Canoe,oc2stdmaster,22,26391
2003,ADK90,Canoe,oc2stdmaster,22,26393
2013,ADK90,Canoe,oc2family,1,26394
2004,ADK90,Canoe,oc4,4,26395
2017,ADK90,Canoe,open,NA,26402
2011,ADK90,Canoe,oc4,8,26404
2002,ADK90,Kayak,k1marathonveteran,1,26405
2002,ADK90,Canoe,oc2stdmaster,21,26406
2016,ADK90,Guideboat,g2,3,26407
2002,ADK90,Canoe,open,10,26407
2024,ADK90,Canoe,oc4stockmix,15,26412.7
2014,ADK90,Canoe,oc2stockmaster,7,26415
2018,ADK90,Canoe,open,NA,26416
2019,ADK90,Kayak,k1tourmaster,4,26416
2017,ADK90,Canoe,open,NA,26417
2005,ADK90,Kayak,k1searec,6,26417
2024,ADK90,Canoe,oc4stockmix,18,26421.8
2018,ADK90,Canoe,open,NA,26423
2011,ADK90,Canoe,open,NA,26425
2009,ADK90,Kayak,k1unlimted,7,26427
2021,ADK90,Canoe,oc4stockmixmaster,5,26431
2001,ADK90,Canoe,open,8,26436
2006,ADK90,Canoe,open,NA,26437
2021,ADK90,SUP,solorec,3,26439
2010,ADK90,Canoe,open,NA,26443
2018,ADK90,Canoe,oc4stockmix,10,26444
2023,ADK90,Canoe,oc2stock,11,26444.8
2017,ADK90,Canoe,open,NA,26447
2006,ADK90,Canoe,voyageur,7,26447
2013,ADK90,Canoe,open,NA,26447
2015,ADK90,Canoe,open,NA,26448
2005,ADK90,Kayak,k1tourwomen,1,26450
2009,ADK90,Canoe,oc2ammix,6,26450
2023,ADK90,Kayak,k1women,1,26450.2
2013,ADK90,Canoe,open,NA,26452
2015,ADK90,Canoe,open,NA,26459
2011,ADK90,Canoe,open,NA,26460
2024,ADK90,Canoe,oc4stockmaster,7,26460.9
2005,ADK90,Canoe,oc2stockmix,6,26461
2006,ADK90,Canoe,open,NA,26462
2008,ADK90,Canoe,oc4mix,12,26463
2015,ADK90,Canoe,oc2rec,4,26465
2017,ADK90,Canoe,oc1stockveteran,1,26466
2007,ADK90,Canoe,oc2tsockmixmaster,4,26471
2025,ADK90,Canoe,oc1open,2,26472.8
2012,ADK90,Canoe,open,NA,26473
2012,ADK90,Canoe,open,NA,26475
2014,ADK90,Canoe,open,NA,26479
2008,ADK90,Guideboat,g2mix,1,26480
2013,ADK90,Canoe,oc1stockveteran,1,26481
2025,ADK90,Canoe,oc2stocktour,1,26482.5
2025,ADK90,Canoe,oc2stockmixmaster,3,26483.7
2006,ADK90,Guideboat,g2,3,26484
2024,ADK90,Canoe,oc4open,6,26485.9
2005,ADK90,Canoe,oc2rec,2,26486
2004,ADK90,Canoe,oc1stdmaster,10,26492
2009,ADK90,Canoe,oc2stock,7,26493
2024,ADK90,Unknown,voyageurmix,4,26493.5
2007,ADK90,Guideboat,g2,7,26494
2016,ADK90,Kayak,k1tourwomen,2,26495
2012,ADK90,Canoe,open,NA,26497
2023,ADK90,Canoe,oc4stockmix,14,26499.2
2002,ADK90,Canoe,oc1rec,3,26500
2018,ADK90,Canoe,open,NA,26501
2024,ADK90,Canoe,oc4stockmix,16,26507.9
2025,ADK90,Kayak,k2goldnc,1,26513.6
2019,ADK90,Canoe,oc2jrsr,1,26515
2014,ADK90,Canoe,open,NA,26516
2025,ADK90,Canoe,oc4stockmix,16,26516
2022,ADK90,Unknown,solorecmaster,4,26518
2006,ADK90,Canoe,oc2recwomen,1,26520
2001,ADK90,Canoe,open,6,26521
2003,ADK90,Unknown,voyageur,5,26524
2018,ADK90,Canoe,open,NA,26526
2004,ADK90,Canoe,oc2stdwomen,3,26527
2022,ADK90,Canoe,oc2jrsr,2,26527.8
2007,ADK90,Canoe,oc2tsockmixmaster,3,26529
2010,ADK90,Canoe,oc1rec,7,26533
2013,ADK90,Canoe,open,NA,26534
2014,ADK90,Canoe,oc2stocksuperveteran,1,26534
2025,ADK90,Canoe,oc3stockmix,4,26536.9
2021,ADK90,Canoe,oc2stock,7,26540
2014,ADK90,Canoe,open,NA,26540
2015,ADK90,Kayak,k1unlimited,3,26541
2015,ADK90,Guideboat,g2women,1,26541
2003,ADK90,Canoe,oc1stdveteran,4,26545
2018,ADK90,Canoe,oc2stock,4,26547
2024,ADK90,Canoe,oc2rectournc,1,26547.6
2003,ADK90,Kayak,k1tourmaster,10,26554
2001,ADK90,Canoe,oc2std,15,26555
2019,ADK90,Unknown,open,25,26555
2023,ADK90,Guideboat,g2,4,26556.4
2019,ADK90,Unknown,open,24,26557
2014,ADK90,Guideboat,g2,1,26558
2011,ADK90,Canoe,oc2stockwomen,1,26559
2006,ADK90,Canoe,oc2family,4,26559
2024,ADK90,Canoe,oc2stock,13,26559.6
2002,ADK90,Guideboat,g2trad,1,26561
2025,ADK90,Canoe,oc2stockmix,8,26564.9
2002,ADK90,Canoe,oc2ammaster,13,26566
2024,ADK90,Unknown,solorec,3,26567.1
2015,ADK90,Canoe,oc2stockwomen,3,26568
2011,ADK90,Canoe,oc2recmix,1,26568
2016,ADK90,Canoe,oc4,7,26568
2015,ADK90,Kayak,k1tourmaster,7,26574
2023,ADK90,Canoe,oc2stockmix,5,26574.5
2001,ADK90,Canoe,oc2stdmaster,20,26578
2012,ADK90,Canoe,open,NA,26578
2021,ADK90,Unknown,open,5,26579
2001,ADK90,Canoe,oc2rec,6,26580
2023,ADK90,Kayak,k1nc,1,26582.1
2009,ADK90,Canoe,oc2rec,3,26587
2017,ADK90,Canoe,open,NA,26588
2012,ADK90,Canoe,open,NA,26593
2019,ADK90,Guideboat,g2,1,26594
2005,ADK90,Canoe,oc1ammaster,4,26598
2015,ADK90,Canoe,oc4women,4,26599
2022,ADK90,Canoe,oc4stockmix,15,26603.5
2024,ADK90,Canoe,oc4stocktourmix,3,26604.7
2023,ADK90,Guideboat,g2,3,26605.2
2024,ADK90,Canoe,oc4stockmix,19,26606.4
2011,ADK90,Canoe,open,NA,26608
2003,ADK90,Canoe,oc2recveteran,1,26610
2004,ADK90,Canoe,open,NA,26611
2019,ADK90,Canoe,oc2stockmaster,5,26611
2010,ADK90,Canoe,oc2stockveteran,5,26611
2022,ADK90,Canoe,oc2stockmixmaster,5,26612
2023,ADK90,Canoe,oc4,3,26613.7
2025,ADK90,Canoe,oc4stockmixmaster,3,26614
2006,ADK90,Canoe,oc2stockmaster,16,26615
2017,ADK90,Canoe,open,NA,26615
2007,ADK90,Canoe,oc2stockwomen,3,26617
2004,ADK90,Canoe,open,NA,26618
2015,ADK90,Canoe,open,NA,26620
2010,ADK90,Guideboat,g1,1,26621
2015,ADK90,Canoe,open,NA,26621
2021,ADK90,Guideboat,g2,2,26621
2022,ADK90,Canoe,oc2stocktour,3,26624.2
2004,ADK90,Canoe,open,NA,26625
2002,ADK90,Canoe,oc2stdwomenmaster,2,26625
2014,ADK90,Canoe,oc1stockwomen,1,26625
2004,ADK90,Guideboat,g2,3,26625
2008,ADK90,Canoe,open,NA,26625
2015,ADK90,Canoe,oc1stock,2,26625
2015,ADK90,Canoe,open,NA,26630
2012,ADK90,Guideboat,g1,3,26633
2003,ADK90,Canoe,open,8,26635
2007,ADK90,Canoe,open,NA,26637
2017,ADK90,Canoe,oc1recwomen,1,26639
2002,ADK90,Kayak,k2,6,26639
2010,ADK90,Canoe,open,NA,26647
2001,ADK90,Canoe,oc1recmaster,9,26648
2010,ADK90,Canoe,open,NA,26648
2023,ADK90,Canoe,oc3stocknc,2,26650.6
2023,ADK90,Canoe,oc2stock,13,26650.6
2016,ADK90,Canoe,oc1recveteran,1,26652
2021,ADK90,Canoe,oc2stockmaster,5,26655
2007,ADK90,Canoe,oc1stockwomen,1,26658
2004,ADK90,Canoe,oc2std,11,26658
2007,ADK90,Canoe,oc1stock,5,26659
2011,ADK90,Canoe,oc4women,2,26660
2005,ADK90,Canoe,oc2stockmaster,14,26662
2004,ADK90,Canoe,oc1stdmaster,7,26663
2011,ADK90,Canoe,oc2family,1,26664
2013,ADK90,Canoe,open,NA,26666
2022,ADK90,Canoe,oc2stockveteran,4,26669.1
2002,ADK90,Canoe,oc1rec,2,26671
2004,ADK90,Kayak,k1recsea,3,26674
2008,ADK90,Guideboat,g2,6,26675
2021,ADK90,Unknown,openmaster,6,26677
2025,ADK90,Canoe,oc4stocknc,3,26681.3
2013,ADK90,Canoe,open,NA,26682
2002,ADK90,Canoe,oc1recmaster,8,26682
2001,ADK90,Canoe,oc2std,16,26683
2002,ADK90,Canoe,oc1ammaster,1,26683
2013,ADK90,Canoe,oc4mix,16,26683
2021,ADK90,Canoe,oc2stock,8,26686
2009,ADK90,Canoe,open,NA,26689
2010,ADK90,Canoe,open,NA,26689
2022,ADK90,Unknown,solorecmaster,5,26694.5
2019,ADK90,Unknown,open,23,26695
2003,ADK90,Kayak,k1tour,1,26696
2012,ADK90,Canoe,open,NA,26697
2022,ADK90,Kayak,k2,3,26702.4
2024,ADK90,Canoe,oc2rec,2,26704.3
2012,ADK90,Kayak,k2,3,26706
2014,ADK90,Canoe,oc1stock,1,26706
2022,ADK90,Canoe,oc2stockmix,3,26706.8
2002,ADK90,Canoe,oc2stdmaster,23,26711
2025,ADK90,Guideboat,g1,2,26714.5
2002,ADK90,Canoe,oc2rec,7,26716
2019,ADK90,Unknown,open,27,26716
2017,ADK90,Canoe,open,NA,26717
2002,ADK90,Canoe,oc2rec,6,26717
2004,ADK90,Canoe,oc1stdmaster,9,26718
2010,ADK90,Canoe,open,NA,26719
2017,ADK90,Canoe,voyageur,5,26720
2004,ADK90,Canoe,oc1stdveteran,1,26729
2008,ADK90,Canoe,oc2recmix,1,26729
2015,ADK90,Canoe,oc1recmaster,3,26735
2018,ADK90,Canoe,oc1stock,4,26736
2018,ADK90,Canoe,open,NA,26737
2009,ADK90,Canoe,oc2ammix,5,26739
2015,ADK90,Canoe,open,NA,26739
2022,ADK90,Canoe,oc2stock,2,26740.3
2017,ADK90,Canoe,oc1recmaster,4,26744
2015,ADK90,Canoe,open,NA,26749
2013,ADK90,Canoe,open,NA,26757
2003,ADK90,Canoe,open,10,26760
2010,ADK90,Guideboat,g2,6,26766
2019,ADK90,Canoe,oc4open,5,26768
2025,ADK90,Canoe,oc2stockmaster,9,26770.5
2016,ADK90,Guideboat,g2,5,26773
2022,ADK90,Canoe,oc2stockmix,5,26774.2
2011,ADK90,Canoe,open,NA,26775
2012,ADK90,Canoe,oc2ammix,5,26779
2003,ADK90,Canoe,oc2recmix,2,26780
2015,ADK90,Canoe,open,NA,26780
2016,ADK90,Canoe,open,NA,26785
2005,ADK90,Guideboat,g2master,3,26786
2018,ADK90,Canoe,open,NA,26786
2015,ADK90,Canoe,oc2stock,11,26788
2024,ADK90,Canoe,oc4stocknc,2,26788.2
2014,ADK90,Canoe,open,NA,26789
2012,ADK90,Canoe,oc1am,1,26791
2004,ADK90,Canoe,oc2stdmixveteran,2,26795
2006,ADK90,Canoe,open,NA,26795
2017,ADK90,Canoe,voyageur,4,26801
2003,ADK90,Canoe,oc1ammaster,4,26803
2005,ADK90,Canoe,oc2stockmaster,13,26810
2023,ADK90,Canoe,oc2rec,2,26810.5
2014,ADK90,Kayak,k1tourmaster,4,26813
2024,ADK90,Unknown,solorecmaster,5,26813.5
2021,ADK90,Unknown,open,8,26814
2024,ADK90,Canoe,oc4stockmix,17,26816.7
2008,ADK90,Canoe,oc1recveteran,1,26817
2019,ADK90,Canoe,oc4stockmix,10,26820
2003,ADK90,Canoe,oc1std,3,26821
2024,ADK90,Canoe,oc2recmaster,1,26821.8
2005,ADK90,Canoe,oc2stockmixmaster,7,26824
2023,ADK90,Canoe,oc2recnc,1,26825.1
2013,ADK90,Canoe,open,NA,26827
2004,ADK90,Canoe,oc2rec,3,26832
2007,ADK90,Canoe,oc2stock,10,26832
2025,ADK90,Canoe,oc4stockmix,14,26833.5
2015,ADK90,Canoe,open,NA,26835
2018,ADK90,Canoe,open,NA,26837
2009,ADK90,Canoe,oc2stockmixmaster,9,26839
2013,ADK90,Canoe,open,NA,26840
2001,ADK90,Canoe,open,9,26844
2014,ADK90,Canoe,open,NA,26848
2009,ADK90,Canoe,oc2stock,9,26849
2015,ADK90,Canoe,oc2amwomen,1,26853
2023,ADK90,Canoe,oc2stockmix,6,26858.8
