year,raceId,boatType,classId,place,value
2009,ADK90,Canoe,oc1stock,2,13636
2007,ADK90,Canoe,oc2stock,5,13636
1998,ADK90,Canoe,oc2racmaster,7,13636
2017,ADK90,Canoe,oc2stockveteran,1,13638
2007,ADK90,Canoe,oc2ammix,7,13638
2015,ADK90,Canoe,open,NA,13640
2001,ADK90,Canoe,oc2std,11,13640
2009,ADK90,Canoe,open,NA,13641
1998,ADK90,Canoe,oc2std,11,13641
2001,ADK90,Unknown,voyageur,2,13641
2021,ADK90,Canoe,oc4stockmix,5,13643
2004,ADK90,Canoe,oc2stdveteran,1,13643
2012,ADK90,Canoe,oc2stockveteran,5,13645
2012,ADK90,Canoe,oc2ammix,4,13645
2001,ADK90,Canoe,oc2stdmix,4,13646
2013,ADK90,Canoe,open,NA,13646
2004,ADK90,Canoe,oc2stdmaster,13,13646
2012,ADK90,Canoe,open,NA,13649
2000,ADK90,Canoe,oc2std,8,13649
2025,ADK90,Canoe,oc4stockmix,8,13650.6
2009,ADK90,Canoe,open,NA,13652
2009,ADK90,Canoe,oc2stockmixmaster,6,13653
2006,ADK90,Canoe,oc1stockmaster,1,13655
1994,ADK90,Canoe,oc2racmixmaster,4,13655
1995,ADK90,Canoe,oc2rec,1,13655
2003,ADK90,Kayak,k1unlimitedmaster,4,13655
2025,ADK90,Canoe,oc2stockmixveteran,1,13655.9
2000,ADK90,Canoe,oc2rec,3,13656
2006,ADK90,Canoe,oc1stockmaster,2,13657
2017,ADK90,Canoe,oc2stockmix,1,13658
2003,ADK90,Canoe,oc1stdveteran,1,13658
2019,ADK90,Canoe,oc4stockmix,8,13658
2025,ADK90,Canoe,oc2stockmixmaster,2,13658.7
2025,ADK90,Canoe,oc2open,2,13659.6
1994,ADK90,Canoe,oc2pro,5,13660
2000,ADK90,Canoe,oc2stdmixmaster,2,13660
2008,ADK90,Canoe,open,NA,13660
2003,ADK90,Canoe,open,1,13660
1999,ADK90,Canoe,opentour2,1,13661
2006,ADK90,Kayak,k2mix,1,13662
2019,ADK90,Canoe,oc4stockmix,9,13663
1998,ADK90,Canoe,oc2rec,3,13664
2006,ADK90,Canoe,oc2ammix,6,13664
2008,ADK90,Canoe,oc4mix,9,13665
1994,ADK90,Canoe,oc1racmaster,4,13665
2001,ADK90,Canoe,oc1recmaster,1,13666
2017,ADK90,Canoe,oc4women,2,13666
2014,ADK90,Canoe,open,NA,13666
1994,ADK90,Canoe,oc1racmaster,3,13666
2012,ADK90,Canoe,oc2stock,6,13667
1995,ADK90,Canoe,oc2stdmaster,7,13667
2019,ADK90,Canoe,oc4open,5,13667
2022,ADK90,Canoe,oc4stocktournc,1,13667.1
2025,ADK90,Canoe,oc4stock,6,13667.5
2013,ADK90,Canoe,open,NA,13669
2009,ADK90,Canoe,oc2am,3,13671
2011,ADK90,Canoe,oc2stockveteran,6,13672
2001,ADK90,Canoe,oc2stdmix,7,13673
1998,ADK90,Canoe,oc1recmaster,2,13673
2011,ADK90,Canoe,oc2stock,6,13674
2015,ADK90,Canoe,open,NA,13674
2011,ADK90,Canoe,oc2stock,5,13675
2008,ADK90,Canoe,oc4,7,13676
2019,ADK90,Canoe,oc4stockwomen,2,13677
2023,ADK90,Kayak,k1master,5,13677.8
2014,ADK90,Canoe,open,NA,13678
2009,ADK90,Canoe,oc2ammix,5,13679
2025,ADK90,Canoe,oc3stockmix,1,13679
2007,ADK90,Canoe,oc2rec,2,13681
2025,ADK90,Canoe,oc2stock,3,13682.6
2000,ADK90,Canoe,oc2stdmaster,17,13683
2014,ADK90,Kayak,k1tourveteran,2,13684
1997,ADK90,Kayak,k1open,6,13685
2005,ADK90,Canoe,oc2ammaster,10,13685
2019,ADK90,Canoe,oc2ammix,1,13686
2000,ADK90,Canoe,oc2rec,1,13686
2000,ADK90,Canoe,oc1stdmaster,2,13689
2015,ADK90,Canoe,open,NA,13690
1998,ADK90,Kayak,k1tourmaster,1,13691
2008,ADK90,Canoe,oc2rec,1,13691
2000,ADK90,Guideboat,g2trad,1,13692
2014,ADK90,Canoe,oc4mix,9,13692
2012,ADK90,Guideboat,g2,2,13693
2019,ADK90,Unknown,open,30,13693
2006,ADK90,Canoe,oc4,5,13694
2006,ADK90,Canoe,oc1am,5,13695
2013,ADK90,Canoe,open,NA,13696
2011,ADK90,Canoe,oc4mix,17,13696
2018,ADK90,Kayak,k1tour,3,13697
1999,ADK90,Canoe,oc2stdmaster,4,13697
2012,ADK90,Canoe,oc2rec,3,13699
2017,ADK90,Canoe,voyageur,3,13700
1997,ADK90,Canoe,oc2std,14,13700
2007,ADK90,Canoe,oc2ammix,6,13701
2010,ADK90,Canoe,oc4mix,6,13702
2008,ADK90,Canoe,oc2stockveteran,5,13704
2025,ADK90,Canoe,oc4stock,9,13707
1998,ADK90,Canoe,oc2stdmixmaster,2,13707
2015,ADK90,Canoe,voyageur,6,13708
2013,ADK90,Canoe,voyageur,4,13708
2023,ADK90,Canoe,oc2stock,6,13708.3
2013,ADK90,Canoe,oc4,14,13709
1994,ADK90,Canoe,oc1rec,1,13709
2017,ADK90,Canoe,open,NA,13710
2005,ADK90,Canoe,oc2rec,1,13711
2002,ADK90,Canoe,oc2stdmaster,11,13712
2012,ADK90,Guideboat,g2,1,13713
2009,ADK90,Canoe,oc2rec,1,13715
2007,ADK90,Canoe,oc2stockmix,3,13715
2007,ADK90,Canoe,oc1am,4,13717
2003,ADK90,Canoe,oc2stdveteran,1,13719
2017,ADK90,Canoe,open,NA,13719
1995,ADK90,Canoe,oc2rac,5,13721
2001,ADK90,Canoe,oc2std,5,13721
2007,ADK90,Canoe,open,NA,13721
2023,ADK90,Canoe,oc1stockmaster,1,13721.6
2008,ADK90,Canoe,oc1am,4,13722
2011,ADK90,Canoe,open,NA,13722
2006,ADK90,Canoe,oc2stockmix,1,13723
1995,ADK90,Canoe,oc2stdmaster,8,13723
1997,ADK90,Canoe,oc2stdmixmaster,3,13724
2000,ADK90,Canoe,oc2stdmix,4,13724
2014,ADK90,Canoe,oc2stockmaster,4,13726
2005,ADK90,Canoe,oc2stockmaster,9,13727
2010,ADK90,Canoe,oc4mix,5,13728
2000,ADK90,Kayak,k1master,6,13729
2004,ADK90,Canoe,oc2stdmixmaster,6,13729
2006,ADK90,Canoe,oc1am,4,13730
2025,ADK90,Canoe,oc2stockmaster,1,13739
2014,ADK90,Canoe,open,NA,13739
2015,ADK90,Canoe,oc2ammix,1,13740
2013,ADK90,Canoe,oc2stockmixmaster,1,13741
2014,ADK90,Canoe,open,NA,13742
2019,ADK90,Canoe,oc4open,6,13742
2008,ADK90,Canoe,open,NA,13743
2001,ADK90,Canoe,oc2stdmixmaster,2,13743
2019,ADK90,Canoe,oc4stock,5,13743
2011,ADK90,Canoe,open,NA,13743
2005,ADK90,Canoe,oc2stockwomenmaster,1,13743
2023,ADK90,Canoe,oc4stockgoldmixnc,1,13744
2003,ADK90,Canoe,open,5,13746
2015,ADK90,Guideboat,g2,2,13746
2014,ADK90,Canoe,oc2stockmix,4,13746
2021,ADK90,Unknown,open3,1,13747
2010,ADK90,Canoe,open,NA,13747
2022,ADK90,Canoe,oc2stockmaster,2,13747.9
2008,ADK90,Canoe,open,NA,13748
2009,ADK90,Canoe,open,NA,13749
2014,ADK90,Canoe,oc2stock,5,13749
1997,ADK90,Canoe,oc1racveteran,2,13749
2015,ADK90,Kayak,k1tourveteran,2,13751
2005,ADK90,Canoe,oc2family,1,13751
2002,ADK90,Canoe,oc2rec,5,13753
2003,ADK90,Canoe,oc2stdmaster,10,13756
1999,ADK90,Canoe,oc2stdmix,1,13756
2023,ADK90,Canoe,oc2stockmixmaster,4,13756.7
2002,ADK90,Canoe,oc2stdmaster,10,13757
1999,ADK90,Canoe,oc2stdmix,2,13757
2007,ADK90,Canoe,oc2tsockmixmaster,1,13757
2017,ADK90,Canoe,open,NA,13758
2015,ADK90,Canoe,oc2stockmixmaster,3,13758
1997,ADK90,Canoe,oc2racveteran,2,13758
2023,ADK90,Unknown,solorec,1,13760.3
2003,ADK90,Canoe,oc2ammaster,12,13762
2006,ADK90,Kayak,k1tourmaster,6,13763
2005,ADK90,Canoe,oc2stockwomenmaster,2,13763
2015,ADK90,Canoe,open,NA,13764
2003,ADK90,Canoe,oc2stdmixmaster,4,13764
1998,ADK90,Guideboat,g2trad,1,13765
1994,ADK90,Canoe,oc1rac,5,13767
2014,ADK90,Canoe,oc2stockwomen,1,13769
1997,ADK90,Canoe,oc2stdmixmaster,4,13769
2021,ADK90,Canoe,oc4stockmix,7,13772
2021,ADK90,Unknown,openmaster,1,13773
2019,ADK90,Unknown,open,15,13773
2004,ADK90,Canoe,oc2stdmixmaster,7,13774
2003,ADK90,Canoe,oc2stdmaster,9,13775
2015,ADK90,Canoe,open,NA,13776
2001,ADK90,Kayak,k2mix,2,13776
2008,ADK90,Canoe,oc2stock,7,13778
2025,ADK90,Kayak,k2,3,13778.9
2005,ADK90,Canoe,oc2recmaster,4,13779
2003,ADK90,Canoe,oc2std,10,13779
2003,ADK90,Canoe,oc2stdmix,5,13780
2015,ADK90,Canoe,oc2stock,7,13783
2011,ADK90,Canoe,open,NA,13783
2002,ADK90,Canoe,oc2ammaster,12,13783
2009,ADK90,Canoe,open,NA,13784
2009,ADK90,Canoe,oc2rec,2,13785
2013,ADK90,Canoe,open,NA,13785
2022,ADK90,Canoe,oc2stockmixmaster,3,13785.1
2003,ADK90,Canoe,oc2family,1,13786
2009,ADK90,Canoe,oc1rec,2,13786
2005,ADK90,Canoe,oc1stock,1,13786
2010,ADK90,Canoe,oc2ammaster,2,13786
2002,ADK90,Canoe,oc1recmaster,3,13787
1997,ADK90,Canoe,oc2rec,4,13787
1995,ADK90,Canoe,oc2std,12,13788
2025,ADK90,Canoe,oc4stockmix,7,13788.7
1994,ADK90,Canoe,oc2rec,6,13789
2001,ADK90,Canoe,oc2rac,7,13789
2004,ADK90,Canoe,oc2stdmixmaster,4,13789
2007,ADK90,Canoe,oc2am,4,13790
2011,ADK90,Canoe,oc2stockmixveteran,1,13791
2023,ADK90,Canoe,oc2stockmaster,2,13793.4
1997,ADK90,Canoe,oc2family,1,13794
1994,ADK90,Canoe,oc1racmaster,5,13794
2022,ADK90,Canoe,oc2stockopen,3,13794.8
2008,ADK90,Canoe,oc1stock,3,13795
2002,ADK90,Canoe,oc2stdmaster,9,13797
2015,ADK90,Canoe,oc2stock,8,13799
2006,ADK90,Kayak,k1unlimitedwomen,1,13799
2017,ADK90,Canoe,oc2stock,7,13799
2001,ADK90,Canoe,oc2std,6,13801
1994,ADK90,Canoe,oc2stdmix,3,13801
2004,ADK90,Guideboat,g2,1,13801
2019,ADK90,Canoe,oc2stock,4,13803
2013,ADK90,Canoe,open,NA,13804
2019,ADK90,Canoe,oc4stockwomen,3,13804
1997,ADK90,Canoe,oc2stdmix,7,13805
2011,ADK90,Canoe,oc2stock,8,13805
2007,ADK90,Canoe,oc4stockmix,7,13805
2005,ADK90,Canoe,oc1stockmaster,5,13805
2012,ADK90,Canoe,oc2stock,7,13806
1998,ADK90,Canoe,oc2std,15,13807
2018,ADK90,Canoe,open,NA,13808
2011,ADK90,Canoe,oc2stockmix,2,13808
2011,ADK90,Canoe,open,NA,13809
2011,ADK90,Canoe,oc2stockmaster,6,13810
2023,ADK90,Canoe,oc2stockmix,3,13811.2
2013,ADK90,Canoe,oc2stockveteran,1,13813
2015,ADK90,Canoe,open,NA,13813
2006,ADK90,Canoe,oc2stockmix,2,13813
2008,ADK90,Guideboat,g2,3,13813
2006,ADK90,Canoe,oc2stock,4,13813
2007,ADK90,Canoe,open,NA,13814
1999,ADK90,Canoe,oc2stdmaster,5,13814
2015,ADK90,Canoe,open,NA,13815
2008,ADK90,Canoe,oc2stockwomen,1,13815
2021,ADK90,Kayak,k1unlimited,1,13815
2018,ADK90,Canoe,open,NA,13816
2006,ADK90,Kayak,k1unlimited,5,13817
1995,ADK90,Canoe,oc2stdmaster,9,13819
2007,ADK90,Canoe,oc4stockmix,8,13820
2006,ADK90,Canoe,oc2recmaster,1,13821
2001,ADK90,Canoe,oc2std,7,13821
2012,ADK90,Canoe,oc4women,2,13822
1999,ADK90,Kayak,k1openmaster,4,13823
2017,ADK90,Canoe,open,NA,13823
2007,ADK90,Canoe,oc4stockwomen,1,13823
2004,ADK90,Canoe,oc2stdmaster,14,13826
2003,ADK90,Canoe,oc2rec,3,13827
2010,ADK90,Canoe,oc2ammix,3,13829
2013,ADK90,Canoe,oc2stockwomenmaster,2,13829
2014,ADK90,Canoe,open,NA,13830
2003,ADK90,Canoe,oc2stdmixmaster,5,13832
2012,ADK90,Canoe,open,NA,13834
2012,ADK90,Canoe,open,NA,13835
1997,ADK90,Canoe,oc1recmaster,4,13835
2009,ADK90,Guideboat,g2,2,13836
2022,ADK90,Canoe,oc2stockmix,1,13836.4
2019,ADK90,Canoe,oc2stockmix,1,13837
2025,ADK90,Canoe,oc2stockmaster,3,13837.9
2009,ADK90,Canoe,oc2recmix,1,13838
2022,ADK90,Canoe,oc4stockmix,10,13838.2
1994,ADK90,Canoe,oc2std,11,13839
2019,ADK90,Canoe,oc2jrsr,1,13839
2004,ADK90,Canoe,open,NA,13841
2000,ADK90,Kayak,k2master,1,13844
2013,ADK90,Canoe,oc2stockmaster,4,13845
2008,ADK90,Guideboat,g2,5,13845
1998,ADK90,Canoe,oc2rec,4,13846
2008,ADK90,Kayak,k2,4,13847
2006,ADK90,Canoe,open,NA,13848
2022,ADK90,Canoe,oc2stockmixveteran,2,13848.3
2014,ADK90,Canoe,open,NA,13851
2006,ADK90,Canoe,oc4,7,13854
1997,ADK90,Canoe,oc2stdmix,5,13854
2018,ADK90,Canoe,oc1rec,1,13854
2002,ADK90,Canoe,oc2rec,2,13854
2006,ADK90,Canoe,open,NA,13854
2017,ADK90,Canoe,open,NA,13854
2013,ADK90,Canoe,oc2stockmaster,5,13857
2005,ADK90,Kayak,k1tourmaster,5,13857
1999,ADK90,Canoe,oc1recmaster,4,13857
2001,ADK90,Canoe,oc2stdmaster,11,13858
1997,ADK90,Canoe,oc2stdmaster,7,13858
2012,ADK90,Kayak,k2women,1,13859
2022,ADK90,Canoe,oc2stockmixmaster,2,13860.7
2009,ADK90,Kayak,k2women,2,13862
2012,ADK90,Canoe,open,NA,13863
2005,ADK90,Canoe,open,NA,13866
2014,ADK90,Canoe,open,NA,13867
1999,ADK90,Unknown,voyageur,2,13867
2001,ADK90,Canoe,oc2racmaster,10,13868
2014,ADK90,Canoe,oc2stock,6,13868
2014,ADK90,Canoe,oc2stock,7,13870
2005,ADK90,Canoe,oc2stockmaster,10,13871
2013,ADK90,Canoe,oc4mix,14,13871
1997,ADK90,Guideboat,g1trad,2,13871
2017,ADK90,Canoe,oc2stockmix,2,13873
2017,ADK90,Canoe,oc4mix,11,13873
2023,ADK90,Canoe,oc4stockmix,6,13873.5
2019,ADK90,Canoe,oc4stockwomen,1,13874
2012,ADK90,Canoe,oc2rec,1,13874
2022,ADK90,Kayak,k1unlimitedmaster,2,13874.7
2009,ADK90,Canoe,oc2stockveteran,2,13875
1994,ADK90,Canoe,oc2std,12,13875
2011,ADK90,Canoe,oc2amwomen,1,13875
2025,ADK90,Canoe,oc4stock,10,13875.3
2011,ADK90,Guideboat,g2,2,13876
2005,ADK90,Canoe,oc2recmaster,3,13876
2005,ADK90,Kayak,k1unlimitedmaster,5,13877
1995,ADK90,Canoe,oc2racmaster,7,13877
2015,ADK90,Canoe,oc1am,1,13877
1999,ADK90,Canoe,oc2stdmaster,6,13877
2003,ADK90,Canoe,oc2stdmaster,16,13878
2025,ADK90,Unknown,solorec,2,13878.8
2022,ADK90,Canoe,oc4stockwomen,2,13878.8
2011,ADK90,Canoe,oc2stockmaster,7,13879
1995,ADK90,Canoe,oc1racveteran,1,13880
2025,ADK90,Canoe,oc4stockwomen,1,13881.1
2017,ADK90,Canoe,oc2rec,1,13882
1995,ADK90,Canoe,oc2stdmaster,6,13883
2002,ADK90,Canoe,oc2stdmaster,13,13884
2004,ADK90,Canoe,oc1stdmaster,3,13884
2013,ADK90,Canoe,open,NA,13884
2002,ADK90,Guideboat,g2modmaster,1,13885
2000,ADK90,Canoe,oc2stdmixmaster,5,13886
2017,ADK90,Canoe,open,NA,13887
1994,ADK90,Canoe,oc2stdmaster,10,13888
2003,ADK90,Canoe,open,2,13888
2013,ADK90,Canoe,open,NA,13889
1999,ADK90,Canoe,oc2std,5,13890
2013,ADK90,Canoe,oc4,13,13890
2006,ADK90,Canoe,oc2stockmixmaster,3,13890
2008,ADK90,Canoe,oc2rec,2,13890
1995,ADK90,Canoe,oc2family,1,13891
1995,ADK90,Canoe,oc2racmaster,8,13892
1997,ADK90,Kayak,k1open,7,13893
2010,ADK90,Kayak,k1tour,3,13895
1997,ADK90,Canoe,oc1rec,1,13896
2017,ADK90,Canoe,open,NA,13896
2011,ADK90,Canoe,oc2stockmixveteran,2,13898
2012,ADK90,Canoe,oc1stock,1,13898
2009,ADK90,Kayak,k2mix,3,13898
2025,ADK90,Kayak,k1open,2,13899
1997,ADK90,Canoe,oc2stdmix,2,13900
2023,ADK90,Canoe,oc4stockmix,10,13900
2003,ADK90,Canoe,oc2stdmaster,13,13900
1998,ADK90,Canoe,oc2racmixmaster,4,13900
2021,ADK90,Canoe,oc2stock,2,13900
2025,ADK90,Canoe,oc2stockmaster,2,13900
2023,ADK90,Canoe,oc4stock,5,13900.1
2021,ADK90,Kayak,k2veteran,1,13902
2003,ADK90,Canoe,oc2stdmaster,11,13902
2010,ADK90,Canoe,oc4,8,13903
2025,ADK90,Kayak,k1sportmaster,3,13903.4
2015,ADK90,Canoe,open,NA,13905
2018,ADK90,Canoe,oc2stockmaster,1,13905
2013,ADK90,Canoe,oc2stockveteran,2,13909
2003,ADK90,Canoe,oc2std,11,13909
2000,ADK90,Canoe,oc2std,10,13909
2005,ADK90,Canoe,oc1amveteran,1,13911
2003,ADK90,Canoe,oc2stdmaster,14,13911
2014,ADK90,Canoe,oc2stockmaster,5,13911
2004,ADK90,Canoe,oc2stdwomen,2,13914
2003,ADK90,Kayak,k1tourmaster,6,13915
2023,ADK90,Canoe,oc2stock,5,13916.7
2000,ADK90,Canoe,oc2racmaster,9,13917
2011,ADK90,Canoe,open,NA,13917
2002,ADK90,Canoe,oc2stdmaster,12,13920
2014,ADK90,Canoe,oc2stockwomen,2,13920
2010,ADK90,Canoe,oc2stock,1,13920
2012,ADK90,Kayak,k2women,2,13921
1998,ADK90,Kayak,k1master,5,13921
2009,ADK90,Canoe,open,NA,13922
1999,ADK90,Canoe,oc2racmixmaster,7,13922
2018,ADK90,Canoe,oc2stock,1,13922
2025,ADK90,Kayak,k2mixmaster,1,13923.1
2018,ADK90,Canoe,open,NA,13925
2009,ADK90,Kayak,k1tourveteran,3,13927
2012,ADK90,Canoe,open,NA,13927
1999,ADK90,Kayak,k1openmaster,5,13929
2025,ADK90,Kayak,k1sport,1,13929.1
2008,ADK90,Guideboat,g2,4,13930
1999,ADK90,Canoe,oc2stdmix,3,13933
2000,ADK90,Canoe,oc2stdmaster,18,13936
2003,ADK90,Kayak,k1tourmaster,3,13937
2018,ADK90,Canoe,open,NA,13937
2005,ADK90,Canoe,oc2stockveteran,4,13940
1999,ADK90,Canoe,oc1rac,2,13940
2004,ADK90,Canoe,oc1stdmaster,4,13940
2000,ADK90,Canoe,oc2std,9,13941
2001,ADK90,Canoe,oc2stdmaster,12,13943
2017,ADK90,Canoe,oc2stockwomen,1,13946
2019,ADK90,Canoe,oc2stockmaster,2,13947
2001,ADK90,Canoe,oc2stdmix,5,13947
2000,ADK90,Canoe,oc1stdmaster,4,13947
2025,ADK90,Canoe,oc4stockmix,10,13947.5
1998,ADK90,Canoe,oc1recmaster,3,13948
2023,ADK90,Canoe,oc2stock,4,13948.5
2011,ADK90,Canoe,oc2rec,2,13949
2005,ADK90,Canoe,oc4,5,13951
2014,ADK90,Canoe,oc2stockmaster,6,13952
2007,ADK90,Canoe,oc2stock,8,13953
2023,ADK90,Canoe,oc4stock,11,13953.8
1998,ADK90,Canoe,oc2tradmaster,1,13954
2011,ADK90,Canoe,oc2stockveteran,8,13954
2015,ADK90,Kayak,k1unlimited,1,13955
2015,ADK90,Kayak,k1unlimited,2,13955
2010,ADK90,Canoe,oc1am,1,13955
2019,ADK90,Unknown,open,14,13956
2008,ADK90,Kayak,k1women,5,13959
2002,ADK90,Canoe,open,6,13961
2009,ADK90,Canoe,open,NA,13961
2005,ADK90,Guideboat,g2master,1,13961
2025,ADK90,Canoe,oc3stockmix,2,13961.9
2006,ADK90,Canoe,oc2stockmaster,9,13962
2005,ADK90,Canoe,oc2stockmix,3,13962
2010,ADK90,Kayak,k2mix,1,13963
2017,ADK90,Guideboat,g1,1,13963
2013,ADK90,Canoe,open,NA,13967
2010,ADK90,Canoe,open,NA,13967
2011,ADK90,Canoe,open,NA,13968
2001,ADK90,Canoe,oc2family,2,13969
1999,ADK90,Canoe,opentour2,2,13969
1999,ADK90,Canoe,oc2racmix,4,13970
2006,ADK90,Canoe,oc2stockmaster,10,13970
2019,ADK90,Canoe,oc4stock,4,13970
2007,ADK90,Canoe,oc2stockveteran,3,13970
2002,ADK90,Canoe,oc2recmix,1,13970
1995,ADK90,Canoe,oc2stdmixmaster,2,13971
2022,ADK90,Canoe,oc2,1,13971.4
2025,ADK90,Canoe,oc3stockmix,3,13973.6
1998,ADK90,Guideboat,g1mod,1,13974
2025,ADK90,Canoe,oc4open,5,13974.9
2019,ADK90,Canoe,oc2stockmaster,3,13975
2008,ADK90,Canoe,oc2stock,8,13976
2004,ADK90,Canoe,oc1std,1,13976
1994,ADK90,Canoe,oc1rec,2,13976
2004,ADK90,Canoe,oc2ammix,4,13979
2018,ADK90,Canoe,oc2stock,2,13981
2023,ADK90,Canoe,oc4stock,8,13981.9
2004,ADK90,Canoe,oc2std,7,13982
2003,ADK90,Canoe,oc2ammaster,10,13982
2003,ADK90,Canoe,oc1std,1,13983
2003,ADK90,Canoe,oc1amveteran,2,13983
1995,ADK90,Canoe,oc1recmaster,2,13984
2008,ADK90,Kayak,k1tour,6,13984
2015,ADK90,Canoe,voyageur,5,13986
2004,ADK90,Canoe,oc2stdmixveteran,1,13987
1999,ADK90,Canoe,oc1recmaster,1,13987
1998,ADK90,Canoe,oc2stdmaster,9,13987
2013,ADK90,Canoe,oc2stockwomenmaster,1,13988
2001,ADK90,Canoe,oc2stdmixmaster,3,13989
2008,ADK90,Canoe,oc4,8,13989
2002,ADK90,Canoe,oc2family,2,13990
2006,ADK90,Canoe,oc2family,1,13991
2010,ADK90,Canoe,oc2stockveteran,1,13992
2011,ADK90,Canoe,oc2stock,7,13994
2013,ADK90,Canoe,oc2stock,4,13995
2025,ADK90,Canoe,oc4stockmix,9,13996
2000,ADK90,Canoe,oc2stdmaster,15,13998
2000,ADK90,Kayak,k2master,2,14000
1994,ADK90,Canoe,oc2std,9,14002
2017,ADK90,Canoe,open,NA,14002
2011,ADK90,Canoe,open,NA,14003
2000,ADK90,Canoe,oc2stdmaster,16,14005
2003,ADK90,Canoe,oc2ammaster,9,14005
2022,ADK90,Canoe,oc2stockmaster,5,14005.7
2018,ADK90,Unknown,voyageur,4,14007
2011,ADK90,Canoe,oc2rec,3,14007
2014,ADK90,Canoe,voyageur,4,14010
2019,ADK90,Unknown,open,12,14010
2018,ADK90,Unknown,voyageur,3,14011
2008,ADK90,Canoe,open,NA,14011
2012,ADK90,Canoe,oc4mix,13,14012
1999,ADK90,Kayak,k1tourmaster,1,14012
2004,ADK90,Canoe,oc2stdmixmaster,8,14012
2008,ADK90,Canoe,oc2am,6,14014
2003,ADK90,Canoe,oc2recmaster,2,14015
2018,ADK90,Canoe,oc2am,1,14016
2014,ADK90,Canoe,oc2stockmix,5,14018
2011,ADK90,Canoe,open,NA,14018
2004,ADK90,Canoe,oc2stdmixveteran,2,14019
1998,ADK90,Canoe,oc2recmaster,1,14019
2004,ADK90,Canoe,oc2std,6,14019
2015,ADK90,Canoe,oc2rec,2,14019
1994,ADK90,Kayak,k1sprintmaster,4,14019
2005,ADK90,Canoe,oc4,6,14020
2000,ADK90,Canoe,oc1stdmaster,7,14021
2004,ADK90,Canoe,oc1ammaster,5,14022
2005,ADK90,Canoe,oc2stockmixveteran,1,14023
2005,ADK90,Canoe,oc2ammaster,9,14023
1998,ADK90,Unknown,voyageur,1,14024
2014,ADK90,Canoe,open,NA,14024
2022,ADK90,Unknown,solorecveteran,1,14024.7
2001,ADK90,Canoe,open,3,14025
2006,ADK90,Canoe,oc2stockveteran,2,14025
2012,ADK90,Canoe,open,NA,14026
2001,ADK90,Canoe,oc2rec,4,14027
2023,ADK90,Canoe,oc4stock,9,14027.8
2021,ADK90,Canoe,oc4stockwomenmaster,3,14028
2019,ADK90,Unknown,open,17,14029
1997,ADK90,Canoe,oc2stdmixmaster,6,14029
2023,ADK90,Canoe,oc2stockmaster,3,14030.1
2001,ADK90,Canoe,oc2stdmaster,13,14031
2015,ADK90,Canoe,open,NA,14031
2004,ADK90,Canoe,open,NA,14034
1994,ADK90,Canoe,oc2rec,7,14034
2021,ADK90,Canoe,oc2stockmaster,1,14036
2005,ADK90,Canoe,oc2recmaster,5,14037
2014,ADK90,Canoe,oc2ammix,1,14038
2010,ADK90,Canoe,oc2stockmixmaster,1,14039
2005,ADK90,Canoe,oc2stockmixmaster,4,14041
2014,ADK90,Canoe,open,NA,14041
2009,ADK90,Canoe,oc2stock,7,14041
2007,ADK90,Canoe,oc2stockmix,4,14041
2013,ADK90,Canoe,open,NA,14042
2004,ADK90,Canoe,oc1amwomen,1,14042
1994,ADK90,Canoe,oc2racveteran,1,14042
2009,ADK90,Canoe,oc1am,1,14043
2022,ADK90,Canoe,oc2stockmaster,3,14043.2
1997,ADK90,Canoe,oc2rec,1,14045
2023,ADK90,Kayak,k2mix,1,14045.2
2015,ADK90,Canoe,oc2stockveteran,1,14046
2002,ADK90,Canoe,oc1am,2,14047
2006,ADK90,Canoe,open,NA,14048
2003,ADK90,Canoe,oc2recmix,1,14048
1998,ADK90,Guideboat,g2tradmaster,1,14049
2010,ADK90,Canoe,oc1rec,1,14050
1997,ADK90,Canoe,oc2std,15,14050
2022,ADK90,Canoe,oc2stockopen,6,14050.6
2010,ADK90,Canoe,oc1rec,2,14051
2010,ADK90,Canoe,oc1rec,3,14052
2000,ADK90,Canoe,oc2stdmixmaster,3,14053
2005,ADK90,Kayak,k1searec,2,14053
2017,ADK90,Canoe,open,NA,14053
2012,ADK90,Canoe,open,NA,14054
1995,ADK90,Canoe,oc1recmaster,1,14054
2023,ADK90,Canoe,oc2stockmaster,1,14054.5
2012,ADK90,Canoe,oc2stockmix,1,14055
2011,ADK90,Canoe,oc2stockveteran,9,14056
2012,ADK90,Canoe,oc2amwomen,2,14057
2018,ADK90,Canoe,oc2stockmaster,2,14058
2007,ADK90,Canoe,oc2rec,3,14058
2010,ADK90,Canoe,open,NA,14060
2007,ADK90,Canoe,open,NA,14062
2000,ADK90,Canoe,oc2rec,2,14062
2012,ADK90,Canoe,oc2stock,9,14063
2019,ADK90,Unknown,open,16,14064
2025,ADK90,Unknown,solorecveteran,1,14065.1
2003,ADK90,Canoe,oc2ammaster,11,14066
2017,ADK90,Canoe,open,NA,14067
2014,ADK90,Canoe,open,NA,14067
2007,ADK90,Canoe,oc2amwomen,2,14068
1998,ADK90,Unknown,voyageur,2,14069
2017,ADK90,Canoe,oc2stockmix,3,14070
2007,ADK90,Canoe,oc2amwomen,3,14070
2025,ADK90,Canoe,oc2stock,4,14070
2012,ADK90,Canoe,open,NA,14071
2015,ADK90,Canoe,oc2stockveteran,2,14071
1997,ADK90,Unknown,voyageur,1,14072
