year,raceId,boatType,classId,place,value
2002,ADK90,Guideboat,g2modmaster,1,21549
2018,ADK90,Canoe,oc2stockmix,1,21550
2000,ADK90,Canoe,oc1stdmaster,6,21552
2000,ADK90,Canoe,oc2stdmix,5,21555
2024,ADK90,Canoe,oc2stock,13,21555.6
2003,ADK90,Kayak,k2mix,3,21556
2001,ADK90,Canoe,oc1recmaster,5,21557
2023,ADK90,Canoe,oc2recmix,1,21562.3
2009,ADK90,Canoe,oc2stockmaster,9,21563
2015,ADK90,Canoe,oc2rec,2,21564
2025,ADK90,Canoe,oc2stock,7,21564.5
2018,ADK90,Canoe,open,NA,21566
2023,ADK90,Canoe,oc4,3,21567.5
2021,ADK90,Canoe,oc2,2,21568
2001,ADK90,Canoe,oc2std,9,21570
2006,ADK90,Kayak,k1tour,2,21575
2009,ADK90,Canoe,oc2stockmix,7,21576
2024,ADK90,Canoe,oc4stockmix,21,21577.8
2013,ADK90,Canoe,open,NA,21580
2003,ADK90,Canoe,oc2stdmixmaster,8,21582
2001,ADK90,Canoe,oc2stdmix,9,21586
2010,ADK90,Canoe,oc2stock,9,21589
2025,ADK90,Kayak,k1sportmaster,4,21594.3
2024,ADK90,Unknown,voyageurmix,4,21597.5
2004,ADK90,Kayak,k1recsea,4,21599
2010,ADK90,Canoe,open,NA,21600
2000,ADK90,Canoe,oc2stdwomenmaster,1,21601
2017,ADK90,Canoe,oc2rec,3,21603
2011,ADK90,Canoe,open,NA,21605
2019,ADK90,Unknown,open,39,21605
2009,ADK90,Canoe,open,NA,21605
2025,ADK90,Canoe,oc4stockmix,10,21609
2011,ADK90,Canoe,open,NA,21610
2001,ADK90,Kayak,k2mix,3,21611
2022,ADK90,Guideboat,g2mix,3,21611.1
2016,ADK90,Guideboat,g1,3,21612
2014,ADK90,Canoe,oc1recwomen,1,21612
2004,ADK90,Canoe,open,NA,21613
2015,ADK90,Canoe,oc2ammix,3,21614
2009,ADK90,Canoe,open,NA,21614
2015,ADK90,Canoe,voyageur,7,21617
2003,ADK90,Canoe,oc1ammaster,3,21620
2016,ADK90,Canoe,open,NA,21622
2012,ADK90,Canoe,oc2stock,8,21622
2023,ADK90,Guideboat,g2,2,21623.2
2001,ADK90,Kayak,k1tour,2,21624
2016,ADK90,Canoe,open,NA,21624
2017,ADK90,Kayak,k1tour,4,21625
2024,ADK90,Canoe,oc2rec,2,21625.7
2000,ADK90,Canoe,oc1stdmaster,8,21626
2011,ADK90,Canoe,oc2stockveteran,9,21626
2007,ADK90,Kayak,k2mix,3,21627
2010,ADK90,Canoe,oc2stockmixmaster,7,21627
2007,ADK90,Canoe,open,NA,21631
2010,ADK90,Guideboat,g1,1,21633
2015,ADK90,Canoe,oc1stock,1,21634
2011,ADK90,Canoe,open,NA,21636
2011,ADK90,Canoe,open,NA,21636
2005,ADK90,Canoe,oc1stockveteran,2,21636
2004,ADK90,Canoe,open,NA,21637
2024,ADK90,Kayak,k1sportveteran,3,21637.9
2007,ADK90,Canoe,oc1stock,4,21641
2008,ADK90,Canoe,open,NA,21642
2005,ADK90,Canoe,oc2stockmaster,15,21644
2013,ADK90,Canoe,open,NA,21644
2019,ADK90,Canoe,oc2ammix,2,21645
2002,ADK90,Canoe,oc2rec,2,21645
2005,ADK90,Kayak,k1searec,3,21646
2017,ADK90,Canoe,open,NA,21648
2010,ADK90,Canoe,oc2stockveteran,5,21648
2025,ADK90,Canoe,oc1stock,2,21651.2
2000,ADK90,Canoe,oc2stdmaster,22,21654
2005,ADK90,Guideboat,g2,2,21655
2025,ADK90,Canoe,oc2stockmixveteran,4,21655
2000,ADK90,Canoe,oc2racwomenmaster,1,21657
2016,ADK90,Kayak,k1tourmaster,6,21657
2005,ADK90,Canoe,oc2family,2,21663
2001,ADK90,Guideboat,g2trad,1,21669
2017,ADK90,Kayak,k1tourveteran,3,21671
2025,ADK90,Canoe,oc2openmix,1,21672.5
2000,ADK90,Canoe,oc2stdveteran,2,21674
2023,ADK90,Canoe,oc2stock,12,21677.6
2016,ADK90,Canoe,open,NA,21682
2019,ADK90,Canoe,oc2stockmix,5,21683
2024,ADK90,Canoe,oc4stockmix,18,21683.6
2002,ADK90,Canoe,oc2stdmaster,11,21685
2021,ADK90,Unknown,voyageur,5,21688
2016,ADK90,Canoe,open,NA,21689
2023,ADK90,Canoe,oc2stocknc,1,21689.3
2023,ADK90,Canoe,oc4stockmix,16,21689.7
2003,ADK90,Canoe,oc2recmixmaster,1,21691
2025,ADK90,Canoe,oc2stockmix,4,21692.2
2006,ADK90,Kayak,k1sea,1,21693
2015,ADK90,Kayak,k1unlimited,3,21693
2019,ADK90,Canoe,oc1recveteran,2,21694
2014,ADK90,Canoe,oc1stockmaster,3,21695
2011,ADK90,Canoe,open,NA,21697
2021,ADK90,Guideboat,g2,4,21697
2017,ADK90,Canoe,open,NA,21697
2000,ADK90,Canoe,oc2stdwomenmaster,2,21698
2017,ADK90,Canoe,open,NA,21699
2016,ADK90,Canoe,open,NA,21701
2021,ADK90,Canoe,oc2stock,9,21701
2002,ADK90,Canoe,oc2stdmaster,9,21704
2015,ADK90,Canoe,voyageur,6,21705
2012,ADK90,Guideboat,g2,5,21705
2000,ADK90,Canoe,opentour,2,21706
2022,ADK90,Canoe,oc2jrsr,1,21707.2
2017,ADK90,Canoe,open,NA,21709
2016,ADK90,Canoe,open,NA,21714
2015,ADK90,Canoe,open,NA,21714
2022,ADK90,Canoe,oc2rectourmaster,1,21714.4
2025,ADK90,Unknown,voyageurmix,3,21714.6
2014,ADK90,Canoe,open,NA,21717
2008,ADK90,Canoe,open,NA,21718
2016,ADK90,Canoe,open,NA,21720
2001,ADK90,Canoe,oc2stdmixmaster,5,21721
2009,ADK90,Kayak,k2mix,4,21721
2013,ADK90,Canoe,oc2stockwomen,2,21721
2024,ADK90,Canoe,oc2rectournc,1,21721.6
2005,ADK90,Guideboat,g2master,3,21728
2013,ADK90,Canoe,open,NA,21729
2016,ADK90,Canoe,oc1stock,1,21738
2011,ADK90,Canoe,oc1rec,4,21739
2003,ADK90,Canoe,oc1stdveteran,2,21739
2017,ADK90,Canoe,voyageur,4,21740
2001,ADK90,Canoe,oc2family,3,21741
2004,ADK90,Canoe,oc2rec,8,21742
2001,ADK90,Canoe,oc2stdwomen,2,21746
2010,ADK90,Canoe,open,NA,21748
2015,ADK90,Canoe,open,NA,21750
2002,ADK90,Canoe,oc2stdmaster,13,21753
2000,ADK90,Canoe,oc1stdmaster,7,21753
2023,ADK90,Guideboat,g2,3,21753.6
2016,ADK90,Canoe,open,NA,21755
2004,ADK90,Kayak,k1tour,5,21755
2011,ADK90,Canoe,oc2stockmix,4,21757
2005,ADK90,Canoe,oc1stockmaster,10,21757
2009,ADK90,Canoe,oc1am,1,21757
2022,ADK90,Canoe,oc2stockopen,9,21757
2005,ADK90,Kayak,k1tourwomen,1,21757
2007,ADK90,Canoe,open,NA,21758
2005,ADK90,Canoe,oc2stockmaster,12,21759
2024,ADK90,Canoe,oc2rectournc,2,21763.6
2002,ADK90,Canoe,oc2std,4,21764
2016,ADK90,Canoe,oc2rec,3,21768
2024,ADK90,Canoe,oc4stockmaster,9,21769.1
2017,ADK90,Canoe,oc2ammix,3,21770
2004,ADK90,Canoe,oc1stdwomen,1,21771
2006,ADK90,Guideboat,g1,1,21774
2025,ADK90,Unknown,solorec,4,21774.9
2021,ADK90,Canoe,oc2stockmix,5,21775
2025,ADK90,Kayak,k1sportveteran,1,21776.1
2002,ADK90,Canoe,oc2ammaster,12,21777
2003,ADK90,Canoe,oc1amwomen,1,21777
2021,ADK90,Canoe,oc4stockmix,15,21778
2018,ADK90,Canoe,oc2stockmixmaster,2,21779
2000,ADK90,Canoe,opentour,3,21779
2012,ADK90,Canoe,open,NA,21787
2013,ADK90,Canoe,oc1rec,4,21792
2002,ADK90,Canoe,oc2stdmaster,10,21793
2010,ADK90,Canoe,open,NA,21794
2007,ADK90,Kayak,k1tour,2,21797
2017,ADK90,Canoe,open,NA,21798
2018,ADK90,Kayak,k2,2,21799
2002,ADK90,Canoe,oc1am,2,21799
2018,ADK90,Canoe,open,NA,21803
2004,ADK90,Canoe,oc2amwomen,3,21804
2012,ADK90,Canoe,oc2am,6,21806
2012,ADK90,Canoe,oc4women,2,21807
2010,ADK90,Canoe,oc2stockwomen,1,21808
2001,ADK90,Canoe,oc2stdmixmaster,6,21808
2014,ADK90,Canoe,open,NA,21809
2004,ADK90,Canoe,oc2rec,7,21809
2025,ADK90,Kayak,k2tournc,1,21810
2019,ADK90,Unknown,open,64,21814
2003,ADK90,Kayak,k1tourmaster,7,21815
2002,ADK90,Canoe,oc2recmix,1,21816
2023,ADK90,Canoe,oc2mix,1,21817.8
2008,ADK90,Canoe,oc2ammixmaster,8,21819
2021,ADK90,Unknown,open3,3,21822
2005,ADK90,Canoe,oc2stockmix,5,21829
2007,ADK90,Guideboat,g2,4,21830
2011,ADK90,Canoe,oc2family,2,21832
2003,ADK90,Unknown,voyageur,5,21833
2025,ADK90,Canoe,oc4stock,10,21833.1
2025,ADK90,Kayak,k2mixmaster,1,21834.2
2009,ADK90,Canoe,open,NA,21837
2008,ADK90,Canoe,open,NA,21839
2021,ADK90,Canoe,oc2stockmaster,6,21840
2012,ADK90,Canoe,oc1stockveteran,1,21840
2021,ADK90,Canoe,oc4stockmix,14,21841
2012,ADK90,Canoe,voyageur,6,21843
2014,ADK90,Canoe,open,NA,21844
2021,ADK90,Canoe,oc2recwomen,1,21844
2018,ADK90,Canoe,open,NA,21847
2007,ADK90,Canoe,open,NA,21848
2013,ADK90,Canoe,open,NA,21850
2012,ADK90,Canoe,oc2stockmixmaster,6,21850
2012,ADK90,Canoe,open,NA,21853
2022,ADK90,Unknown,solorectour,3,21854.8
2014,ADK90,Canoe,open,NA,21855
2016,ADK90,Canoe,open,NA,21856
2012,ADK90,Canoe,oc2stock,9,21858
2010,ADK90,Canoe,open,NA,21859
2009,ADK90,Kayak,k1tourveteran,4,21859
2001,ADK90,Canoe,open,6,21864
2022,ADK90,Unknown,solorecmaster,4,21865
2011,ADK90,Canoe,oc1am,3,21867
2002,ADK90,Canoe,oc2stdmaster,12,21869
2011,ADK90,Canoe,open,NA,21873
2000,ADK90,Canoe,oc2stdmaster,20,21874
2024,ADK90,Canoe,oc4stockmix,20,21875.3
2000,ADK90,Canoe,oc1rac,2,21878
2016,ADK90,Canoe,oc1recmaster,2,21880
2023,ADK90,Canoe,oc2stockmix,4,21880.5
2024,ADK90,Canoe,oc2stock,15,21880.6
2003,ADK90,Guideboat,g1modmaster,1,21882
2013,ADK90,Canoe,oc1stockveteran,1,21889
2014,ADK90,Canoe,open,NA,21890
2001,ADK90,Kayak,k1veteran,1,21890
2001,ADK90,Guideboat,g1mod,1,21891
2023,ADK90,Canoe,oc3stocknc,2,21896
2015,ADK90,Canoe,open,NA,21896
2004,ADK90,Canoe,oc2recmixmaster,2,21899
2003,ADK90,Canoe,oc2stdmixveteran,1,21899
2002,ADK90,Canoe,oc2recmix,2,21899
2011,ADK90,Canoe,open,NA,21903
2003,ADK90,Canoe,oc2stdwomenmaster,1,21903
2001,ADK90,Canoe,oc2stdmaster,15,21904
2015,ADK90,Canoe,open,NA,21904
2009,ADK90,Kayak,k1unlimted,7,21905
2015,ADK90,Canoe,oc2family,1,21908
2003,ADK90,Canoe,open,8,21909
2005,ADK90,Canoe,oc2stock,6,21909
2010,ADK90,Guideboat,g2,6,21910
2008,ADK90,Canoe,oc1recveteran,1,21910
2022,ADK90,Canoe,oc4stockmaster,3,21911.2
2023,ADK90,Unknown,solrecmaster,3,21911.2
2023,ADK90,Unknown,solrecwomen,2,21911.6
2021,ADK90,Canoe,oc2stock,10,21912
2005,ADK90,Canoe,oc1stockmaster,12,21918
2007,ADK90,Canoe,oc2family,2,21920
2025,ADK90,Canoe,oc2stock,11,21920.7
2023,ADK90,Canoe,oc2stockmix,5,21920.8
2011,ADK90,Canoe,oc2recmix,3,21924
2013,ADK90,Canoe,open,NA,21924
2016,ADK90,Canoe,oc4,7,21928
2019,ADK90,Canoe,oc2stockveteran,3,21929
2016,ADK90,Canoe,open,NA,21930
2006,ADK90,Canoe,oc2stockmaster,15,21932
2005,ADK90,Canoe,oc2rec,2,21933
2002,ADK90,Canoe,oc2stdmaster,15,21933
2009,ADK90,Canoe,open,NA,21934
2017,ADK90,Canoe,open,NA,21934
2007,ADK90,Canoe,open,NA,21935
2002,ADK90,Canoe,oc2stdmaster,14,21937
2017,ADK90,Canoe,open,NA,21939
2006,ADK90,Canoe,oc1stockmaster,9,21940
2011,ADK90,Canoe,oc2stockmaster,8,21940
2003,ADK90,Canoe,open,7,21942
2006,ADK90,Canoe,oc2stockmix,4,21943
2017,ADK90,Canoe,open,NA,21943
2006,ADK90,Canoe,open,NA,21944
2005,ADK90,Canoe,oc2stockmaster,13,21945
2022,ADK90,Canoe,oc4stockmix,13,21946.5
2017,ADK90,Canoe,voyageur,5,21948
2012,ADK90,Canoe,open,NA,21950
2012,ADK90,Canoe,open,NA,21965
2009,ADK90,Canoe,open,NA,21966
2023,ADK90,Canoe,oc4stockmix,17,21966.7
2024,ADK90,Canoe,oc2stock,14,21968.5
2002,ADK90,Kayak,k1rec,1,21971
2025,ADK90,Unknown,solorecwomen,2,21976.9
2016,ADK90,Canoe,open,NA,21978
2019,ADK90,Unknown,open,46,21979
2019,ADK90,Canoe,oc2stock,6,21979
2014,ADK90,Canoe,open,NA,21981
2022,ADK90,Canoe,oc2stock,2,21981
2025,ADK90,Canoe,oc1stock,3,21984.4
2022,ADK90,Canoe,oc2stockopen,10,21985.7
2002,ADK90,Canoe,oc2stdmix,5,21991
2023,ADK90,Canoe,oc3stocknc,1,21991.9
2014,ADK90,Canoe,open,NA,21992
2022,ADK90,Kayak,k2,3,21994.2
2000,ADK90,Canoe,oc2stdmaster,21,21995
2012,ADK90,Canoe,open,NA,21996
2024,ADK90,Unknown,solorecveteran,5,21997
2024,ADK90,Canoe,oc2stockveteran,3,21997.5
2001,ADK90,Kayak,k1tourmaster,1,21998
2019,ADK90,Unknown,open,41,22002
2003,ADK90,Kayak,k1rec,1,22002
2016,ADK90,Guideboat,g2mix,1,22002
2023,ADK90,Canoe,oc2rec,2,22002.1
2016,ADK90,Guideboat,g2,2,22003
2009,ADK90,Canoe,open,NA,22005
2001,ADK90,Guideboat,g2mod,2,22006
2016,ADK90,Canoe,oc2ammix,4,22008
2018,ADK90,Canoe,open,NA,22011
2002,ADK90,Canoe,oc2recmaster,1,22012
2005,ADK90,Canoe,open,NA,22017
2012,ADK90,Canoe,oc4mix,16,22018
2024,ADK90,Canoe,oc2stock,16,22019.4
2006,ADK90,Canoe,voyageur,7,22024
2002,ADK90,Canoe,oc1recveteran,2,22025
2023,ADK90,Canoe,oc2stock,13,22030.1
2005,ADK90,Canoe,oc1amveteran,2,22031
2007,ADK90,Canoe,oc2stockmaster,10,22031
2006,ADK90,Canoe,oc1stockmaster,7,22032
2003,ADK90,Kayak,k1tourmaster,8,22032
2024,ADK90,Canoe,oc4stockmix,19,22034.2
2015,ADK90,Canoe,oc2stockmixveteran,1,22035
2022,ADK90,Canoe,oc2stockmixmaster,5,22035.9
2012,ADK90,Canoe,open,NA,22038
2000,ADK90,Canoe,oc1racveteran,3,22039
2011,ADK90,Canoe,oc1stock,4,22042
2014,ADK90,Canoe,open,NA,22042
2025,ADK90,Unknown,solorecmaster,3,22048
2015,ADK90,Canoe,oc4,6,22050
2008,ADK90,Kayak,k1tour,6,22050
2012,ADK90,Canoe,oc4women,3,22050
2019,ADK90,Canoe,oc1stock,2,22051
2006,ADK90,Canoe,open,NA,22052
2000,ADK90,Guideboat,g1tradmaster,1,22053
2021,ADK90,Unknown,open,10,22053
2025,ADK90,Canoe,oc2stock,9,22058
2010,ADK90,Canoe,oc2family,1,22060
2021,ADK90,Guideboat,g2,5,22060
2009,ADK90,Canoe,open,NA,22061
2019,ADK90,Unknown,open,31,22061
2017,ADK90,Guideboat,g2,4,22062
2015,ADK90,Canoe,oc1recveteran,1,22062
2019,ADK90,Unknown,open,45,22063
2003,ADK90,Canoe,oc2stdmaster,21,22065
2021,ADK90,Canoe,oc2stockwomen,2,22072
2008,ADK90,Canoe,oc2stockmaster,10,22073
2003,ADK90,Canoe,oc2rec,7,22074
2008,ADK90,Canoe,open,NA,22074
2013,ADK90,Canoe,open,NA,22075
2011,ADK90,Canoe,oc2stockmixveteran,3,22075
2025,ADK90,Guideboat,g1,1,22077.5
2003,ADK90,Canoe,oc4,3,22078
2019,ADK90,Canoe,oc2stockveteran,5,22079
2002,ADK90,Guideboat,g1tradmaster,1,22080
2011,ADK90,Canoe,open,NA,22082
2004,ADK90,Canoe,oc2stdveteran,2,22085
2006,ADK90,Canoe,open,NA,22086
2013,ADK90,Canoe,oc1recwomen,2,22089
2005,ADK90,Canoe,oc2recmaster,6,22090
2004,ADK90,Kayak,k1tourveteran,3,22090
2015,ADK90,Canoe,open,NA,22090
2025,ADK90,Canoe,oc4stockmix,11,22090.6
2019,ADK90,Canoe,oc4stock,8,22094
2017,ADK90,Canoe,open,NA,22095
2008,ADK90,Canoe,oc1stock,6,22097
2018,ADK90,Unknown,voyageur,4,22104
2013,ADK90,Guideboat,g2mix,1,22105
2013,ADK90,Canoe,open,NA,22112
2007,ADK90,Canoe,oc2recmix,1,22114
2000,ADK90,Canoe,oc2rac,10,22114
2007,ADK90,Guideboat,g2,6,22116
2019,ADK90,Unknown,open,40,22120
2006,ADK90,Canoe,oc2stockmaster,14,22120
2008,ADK90,Canoe,oc2stockmixmaster,5,22121
2022,ADK90,Canoe,oc1stockveteran,2,22125.8
2014,ADK90,Canoe,oc1stockveteran,2,22126
2015,ADK90,Canoe,open,NA,22126
2002,ADK90,Canoe,oc2std,5,22127
2003,ADK90,Kayak,k1tourmaster,9,22128
2017,ADK90,Canoe,open,NA,22128
2014,ADK90,Canoe,oc2am,2,22128
2025,ADK90,Guideboat,g2,1,22129.6
2012,ADK90,Canoe,open,NA,22132
2015,ADK90,Canoe,open,NA,22133
2019,ADK90,Canoe,oc2recmix,1,22134
2001,ADK90,Canoe,oc1recmaster,6,22138
2006,ADK90,Kayak,k1sea,2,22139
2006,ADK90,Canoe,oc2amwomen,1,22139
2006,ADK90,Canoe,oc2amwomen,2,22139
2012,ADK90,Canoe,oc2rec,4,22139
2006,ADK90,Canoe,oc2stockmix,5,22139
2018,ADK90,Guideboat,g1,1,22141
2009,ADK90,Canoe,oc2ammix,7,22142
2023,ADK90,Canoe,oc1stocknc,1,22142.3
2007,ADK90,Canoe,oc1rec,2,22143
2025,ADK90,Canoe,oc2stockmixveteran,5,22146.6
2013,ADK90,Canoe,oc1rec,5,22147
2004,ADK90,Canoe,oc2stdmix,4,22148
2003,ADK90,Canoe,oc2stdmaster,22,22149
2017,ADK90,Canoe,oc1stockveteran,1,22149
2017,ADK90,Canoe,oc1rec,2,22151
2010,ADK90,Canoe,open,NA,22152
2021,ADK90,Canoe,oc4stock,9,22152
2015,ADK90,Canoe,oc2rec,4,22154
2022,ADK90,Canoe,oc2recjrsr,2,22155.7
2006,ADK90,Canoe,open,NA,22156
2018,ADK90,Canoe,oc2stockmix,2,22156
2015,ADK90,Canoe,open,NA,22157
2017,ADK90,Canoe,open,NA,22157
2013,ADK90,Canoe,open,NA,22158
2011,ADK90,Canoe,open,NA,22161
2006,ADK90,Guideboat,g1,2,22161
2011,ADK90,Canoe,open,NA,22161
2001,ADK90,Guideboat,g1mod,2,22162
2001,ADK90,Canoe,oc2stdmaster,18,22163
2025,ADK90,Guideboat,g2mixmaster,1,22166.9
2015,ADK90,Canoe,open,NA,22167
2018,ADK90,Canoe,oc4stockwomen,2,22172
2004,ADK90,Canoe,open,NA,22174
2010,ADK90,Canoe,oc2stockmixmaster,8,22174
2022,ADK90,Canoe,oc2recjrsr,1,22175.4
2013,ADK90,Guideboat,g1,3,22177
2007,ADK90,Kayak,k1tourveteran,5,22177
2010,ADK90,Canoe,oc1recwomen,1,22180
2007,ADK90,Canoe,oc2stock,9,22187
2012,ADK90,Canoe,oc2stockmixmaster,8,22188
2025,ADK90,Canoe,oc1open,2,22188.5
2022,ADK90,Canoe,oc2stocktour,3,22188.6
2003,ADK90,Canoe,oc2stdmaster,20,22192
2019,ADK90,Canoe,oc2recwomen,1,22192
2021,ADK90,Unknown,open,9,22195
2017,ADK90,Canoe,oc1recwomen,1,22199
2024,ADK90,Canoe,oc4stockmaster,8,22199.7
2017,ADK90,Canoe,open,NA,22201
2007,ADK90,Canoe,oc4stockmix,11,22204
2019,ADK90,Unknown,open,42,22206
2016,ADK90,Canoe,open,NA,22208
2016,ADK90,Canoe,open,NA,22208
2010,ADK90,Canoe,open,NA,22209
2006,ADK90,Canoe,oc2stockwomen,2,22209
2021,ADK90,Canoe,oc2rec,2,22211
2013,ADK90,Canoe,open,NA,22211
2004,ADK90,Canoe,open,NA,22212
2018,ADK90,Canoe,open,NA,22212
2002,ADK90,Unknown,voyageur,4,22216
2025,ADK90,Canoe,oc2stocktour,1,22218
2013,ADK90,Canoe,open,NA,22218
2007,ADK90,Canoe,oc4stockmix,10,22219
2011,ADK90,Canoe,open,NA,22220
2025,ADK90,Canoe,oc2stocktour,1,22221
2014,ADK90,Canoe,open,NA,22224
2015,ADK90,Canoe,open,NA,22224
2003,ADK90,Canoe,oc2ammix,2,22224
2003,ADK90,Canoe,oc2stdwomen,1,22224
2001,ADK90,Canoe,oc2stdwomen,3,22227
2013,ADK90,Canoe,open,NA,22227
2008,ADK90,Canoe,oc4mix,13,22228
2019,ADK90,Unknown,open,35,22230
2019,ADK90,Unknown,open,38,22230
2021,ADK90,Canoe,oc1stock,1,22231
2014,ADK90,Canoe,open,NA,22232
2017,ADK90,Kayak,k1tour,5,22232
2021,ADK90,Canoe,oc2stockmaster,5,22234
2013,ADK90,Canoe,oc1recwomen,1,22234
2009,ADK90,Guideboat,g2,3,22235
2008,ADK90,Canoe,open,NA,22236
2017,ADK90,Canoe,open,NA,22236
2024,ADK90,Canoe,oc2stock,18,22236.3
2022,ADK90,Guideboat,g2,2,22238.6
2013,ADK90,Canoe,open,NA,22239
2000,ADK90,Canoe,oc2recmixmaster,1,22239
2001,ADK90,Kayak,k1tourmaster,2,22240
2014,ADK90,Canoe,oc1stock,4,22240
2023,ADK90,Unknown,voyageur,4,22241.9
2002,ADK90,Kayak,k2mix,2,22245
2010,ADK90,Canoe,oc2am,5,22248
2018,ADK90,Canoe,oc2ammix,2,22248
2025,ADK90,Canoe,oc2stock,10,22248.4
2019,ADK90,Unknown,open,36,22249
2018,ADK90,Canoe,open,NA,22249
2002,ADK90,Canoe,open,5,22251
2010,ADK90,Canoe,oc2stockmix,5,22253
2018,ADK90,Canoe,open,NA,22257
2006,ADK90,Canoe,oc1stockmaster,8,22260
2011,ADK90,Guideboat,g2,7,22261
2004,ADK90,Kayak,k1recsea,5,22263
2003,ADK90,Kayak,k1tourmaster,6,22264
2003,ADK90,Guideboat,g1modmaster,2,22266
2015,ADK90,Canoe,open,NA,22267
2017,ADK90,Guideboat,g2,3,22270
2000,ADK90,Canoe,oc2recmaster,3,22270
2003,ADK90,Kayak,k1tour,1,22272
2012,ADK90,Canoe,open,NA,22275
2016,ADK90,Kayak,k1tourmaster,7,22275
2021,ADK90,Kayak,k1unlimited,4,22277
2002,ADK90,Canoe,oc2family,2,22278
2013,ADK90,Canoe,open,NA,22278
2005,ADK90,Guideboat,g2mix,1,22279
2017,ADK90,Canoe,open,NA,22280
2000,ADK90,Guideboat,g1mod,2,22282
2017,ADK90,Canoe,oc2rec,4,22285
2003,ADK90,Canoe,oc2rec,5,22287
2021,ADK90,Canoe,oc1stockveteran,1,22288
2003,ADK90,Canoe,oc2ammaster,11,22289
2004,ADK90,Canoe,oc1ammaster,9,22289
2012,ADK90,Canoe,open,NA,22291
2025,ADK90,Canoe,oc2stockmaster,4,22291.1
2018,ADK90,Canoe,open,NA,22293
2022,ADK90,Canoe,oc2jrsr,2,22294.3
2000,ADK90,Canoe,oc2stdmaster,23,22296
2005,ADK90,Canoe,oc2stockmixmaster,6,22296
2007,ADK90,Canoe,open,NA,22296
2014,ADK90,Canoe,open,NA,22299
2010,ADK90,Guideboat,g1women,1,22303
2003,ADK90,Canoe,oc2amwomenmaster,1,22304
2018,ADK90,Canoe,oc2rec,1,22305
2000,ADK90,Canoe,oc2stdmix,6,22305
2003,ADK90,Canoe,open,9,22305
2012,ADK90,Canoe,open,NA,22307
2012,ADK90,Guideboat,g2,6,22307
2015,ADK90,Canoe,oc4women,3,22308
2011,ADK90,Canoe,open,NA,22309
2017,ADK90,Guideboat,g2,2,22312
2019,ADK90,Canoe,oc2stockveteran,4,22314
2017,ADK90,Canoe,open,NA,22314
2015,ADK90,Canoe,opensuperveteran,1,22315
2009,ADK90,Canoe,open,NA,22317
2014,ADK90,Canoe,open,NA,22317
2008,ADK90,Canoe,oc2recmix,1,22319
2005,ADK90,Canoe,open,NA,22319
2009,ADK90,Canoe,oc2rec,3,22321
2005,ADK90,Canoe,open,NA,22322
2006,ADK90,Canoe,open,NA,22323
2022,ADK90,Unknown,voyageurstandard,1,22323.5
2019,ADK90,Unknown,open,47,22326
2012,ADK90,Canoe,oc1stock,2,22327
2003,ADK90,Guideboat,g2mod,1,22328
2021,ADK90,Unknown,open,14,22335
2019,ADK90,Canoe,oc2stockmix,6,22336
2021,ADK90,Canoe,oc4stock,8,22338
2025,ADK90,Canoe,oc2stock,14,22341.5
2018,ADK90,Canoe,open,NA,22346
2005,ADK90,Canoe,oc2stockwomen,1,22347
2004,ADK90,Canoe,open,NA,22350
2021,ADK90,Canoe,oc2stockwomen,1,22352
2001,ADK90,Canoe,oc2stdmaster,17,22354
2024,ADK90,Unknown,solorec,4,22354.7
2019,ADK90,Canoe,oc2stockmaster,6,22356
2002,ADK90,Kayak,k1recmaster,1,22357
2016,ADK90,Kayak,k1tour,2,22358
2022,ADK90,Canoe,oc1stock,1,22358.6
2018,ADK90,Canoe,open,NA,22359
2024,ADK90,Canoe,oc2stockmaster,6,22359.5
2001,ADK90,Canoe,oc2std,14,22366
2002,ADK90,Canoe,oc2rec,4,22370
2023,ADK90,Canoe,oc2stockwomen,2,22370.9
2009,ADK90,Canoe,oc4mix,12,22372
2009,ADK90,Canoe,open,NA,22372
2013,ADK90,Canoe,open,NA,22373
2025,ADK90,Kayak,k1sportnc,1,22375.9
2019,ADK90,Unknown,open,43,22376
2014,ADK90,Canoe,open,NA,22376
2006,ADK90,Canoe,open,NA,22376
2021,ADK90,SUP,solorecveteran,4,22378
2025,ADK90,Kayak,k1sportnc,2,22378.3
2023,ADK90,Guideboat,g2nc,1,22379.4
2006,ADK90,Canoe,oc1stockmaster,10,22380
2014,ADK90,Canoe,oc1stock,3,22380
2011,ADK90,Canoe,open,NA,22381
2015,ADK90,Canoe,oc1recmaster,3,22382
2010,ADK90,Canoe,oc1recwomen,2,22383
2022,ADK90,Canoe,oc2stockopen,11,22385
2001,ADK90,Guideboat,g2trad,2,22385
2015,ADK90,Canoe,voyageur,8,22386
2013,ADK90,Canoe,open,NA,22390
2018,ADK90,Canoe,open,NA,22390
2013,ADK90,Canoe,open,NA,22391
2004,ADK90,Canoe,oc2recveteran,2,22392
2015,ADK90,Canoe,open,NA,22392
2002,ADK90,Canoe,oc1rec,1,22393
2009,ADK90,Canoe,open,NA,22393
2000,ADK90,Kayak,k1veteran,1,22395
2013,ADK90,Kayak,k1tour,4,22395
2013,ADK90,Canoe,oc4mix,16,22396
2025,ADK90,Kayak,k1open,3,22398.5
2003,ADK90,Canoe,oc2rec,6,22399
2018,ADK90,Canoe,oc4stockmix,8,22401
2019,ADK90,Unknown,open,54,22403
