year,raceId,boatType,classId,place,value,temp,rain,water
2024,ADK90,Canoe,oc4stockmix,21,21577.8,59.6,0.768,4.26
2013,ADK90,Canoe,open,NA,21580,57.4,0.047,4.6
2010,ADK90,Canoe,oc2stock,9,21589,58.4,0,3.89
2025,ADK90,Kayak,k1sportmaster,4,21594.3,60.5,0.134,3.08
2024,ADK90,Unknown,voyageurmix,4,21597.5,59.6,0.768,4.26
2010,ADK90,Canoe,open,NA,21600,58.4,0,3.89
2017,ADK90,Canoe,oc2rec,3,21603,52.8,0.02,5.46
2011,ADK90,Canoe,open,NA,21605,62.9,0,7.28
2019,ADK90,Unknown,open,39,21605,59.3,0.008,4.97
2009,ADK90,Canoe,open,NA,21605,60,0.185,4.03
2025,ADK90,Canoe,oc4stockmix,10,21609,60.5,0.134,3.08
2011,ADK90,Canoe,open,NA,21610,62.9,0,7.28
2022,ADK90,Guideboat,g2mix,3,21611.1,67.5,0,3.91
2016,ADK90,Guideboat,g1,3,21612,69.6,0.004,3.19
2014,ADK90,Canoe,oc1recwomen,1,21612,68.9,0.067,4.01
2015,ADK90,Canoe,oc2ammix,3,21614,63,0.185,2.75
2009,ADK90,Canoe,open,NA,21614,60,0.185,4.03
2015,ADK90,Canoe,voyageur,7,21617,63,0.185,2.75
2016,ADK90,Canoe,open,NA,21622,69.6,0.004,3.19
2012,ADK90,Canoe,oc2stock,8,21622,69.1,0.516,4.29
2023,ADK90,Guideboat,g2,2,21623.2,65.2,0,5
2016,ADK90,Canoe,open,NA,21624,69.6,0.004,3.19
2017,ADK90,Kayak,k1tour,4,21625,52.8,0.02,5.46
2024,ADK90,Canoe,oc2rec,2,21625.7,59.6,0.768,4.26
2011,ADK90,Canoe,oc2stockveteran,9,21626,62.9,0,7.28
2010,ADK90,Canoe,oc2stockmixmaster,7,21627,58.4,0,3.89
2010,ADK90,Guideboat,g1,1,21633,58.4,0,3.89
2015,ADK90,Canoe,oc1stock,1,21634,63,0.185,2.75
2011,ADK90,Canoe,open,NA,21636,62.9,0,7.28
2011,ADK90,Canoe,open,NA,21636,62.9,0,7.28
2024,ADK90,Kayak,k1sportveteran,3,21637.9,59.6,0.768,4.26
2008,ADK90,Canoe,open,NA,21642,70.2,0.323,4.58
2013,ADK90,Canoe,open,NA,21644,57.4,0.047,4.6
2019,ADK90,Canoe,oc2ammix,2,21645,59.3,0.008,4.97
2017,ADK90,Canoe,open,NA,21648,52.8,0.02,5.46
2010,ADK90,Canoe,oc2stockveteran,5,21648,58.4,0,3.89
2025,ADK90,Canoe,oc1stock,2,21651.2,60.5,0.134,3.08
2025,ADK90,Canoe,oc2stockmixveteran,4,21655,60.5,0.134,3.08
2016,ADK90,Kayak,k1tourmaster,6,21657,69.6,0.004,3.19
2017,ADK90,Kayak,k1tourveteran,3,21671,52.8,0.02,5.46
2025,ADK90,Canoe,oc2openmix,1,21672.5,60.5,0.134,3.08
2023,ADK90,Canoe,oc2stock,12,21677.6,65.2,0,5
2016,ADK90,Canoe,open,NA,21682,69.6,0.004,3.19
2019,ADK90,Canoe,oc2stockmix,5,21683,59.3,0.008,4.97
2024,ADK90,Canoe,oc4stockmix,18,21683.6,59.6,0.768,4.26
2021,ADK90,Unknown,voyageur,5,21688,60,0,5.13
2016,ADK90,Canoe,open,NA,21689,69.6,0.004,3.19
2023,ADK90,Canoe,oc2stocknc,1,21689.3,65.2,0,5
2023,ADK90,Canoe,oc4stockmix,16,21689.7,65.2,0,5
2025,ADK90,Canoe,oc2stockmix,4,21692.2,60.5,0.134,3.08
2015,ADK90,Kayak,k1unlimited,3,21693,63,0.185,2.75
2019,ADK90,Canoe,oc1recveteran,2,21694,59.3,0.008,4.97
2014,ADK90,Canoe,oc1stockmaster,3,21695,68.9,0.067,4.01
2011,ADK90,Canoe,open,NA,21697,62.9,0,7.28
2021,ADK90,Guideboat,g2,4,21697,60,0,5.13
2017,ADK90,Canoe,open,NA,21697,52.8,0.02,5.46
2017,ADK90,Canoe,open,NA,21699,52.8,0.02,5.46
2016,ADK90,Canoe,open,NA,21701,69.6,0.004,3.19
2021,ADK90,Canoe,oc2stock,9,21701,60,0,5.13
2015,ADK90,Canoe,voyageur,6,21705,63,0.185,2.75
2012,ADK90,Guideboat,g2,5,21705,69.1,0.516,4.29
2022,ADK90,Canoe,oc2jrsr,1,21707.2,67.5,0,3.91
2017,ADK90,Canoe,open,NA,21709,52.8,0.02,5.46
2016,ADK90,Canoe,open,NA,21714,69.6,0.004,3.19
2015,ADK90,Canoe,open,NA,21714,63,0.185,2.75
2022,ADK90,Canoe,oc2rectourmaster,1,21714.4,67.5,0,3.91
2025,ADK90,Unknown,voyageurmix,3,21714.6,60.5,0.134,3.08
2014,ADK90,Canoe,open,NA,21717,68.9,0.067,4.01
2008,ADK90,Canoe,open,NA,21718,70.2,0.323,4.58
2016,ADK90,Canoe,open,NA,21720,69.6,0.004,3.19
2009,ADK90,Kayak,k2mix,4,21721,60,0.185,4.03
2013,ADK90,Canoe,oc2stockwomen,2,21721,57.4,0.047,4.6
2024,ADK90,Canoe,oc2rectournc,1,21721.6,59.6,0.768,4.26
2013,ADK90,Canoe,open,NA,21729,57.4,0.047,4.6
2016,ADK90,Canoe,oc1stock,1,21738,69.6,0.004,3.19
2011,ADK90,Canoe,oc1rec,4,21739,62.9,0,7.28
2017,ADK90,Canoe,voyageur,4,21740,52.8,0.02,5.46
2010,ADK90,Canoe,open,NA,21748,58.4,0,3.89
2015,ADK90,Canoe,open,NA,21750,63,0.185,2.75
2023,ADK90,Guideboat,g2,3,21753.6,65.2,0,5
2016,ADK90,Canoe,open,NA,21755,69.6,0.004,3.19
2011,ADK90,Canoe,oc2stockmix,4,21757,62.9,0,7.28
2009,ADK90,Canoe,oc1am,1,21757,60,0.185,4.03
2022,ADK90,Canoe,oc2stockopen,9,21757,67.5,0,3.91
2024,ADK90,Canoe,oc2rectournc,2,21763.6,59.6,0.768,4.26
2016,ADK90,Canoe,oc2rec,3,21768,69.6,0.004,3.19
2024,ADK90,Canoe,oc4stockmaster,9,21769.1,59.6,0.768,4.26
2017,ADK90,Canoe,oc2ammix,3,21770,52.8,0.02,5.46
2025,ADK90,Unknown,solorec,4,21774.9,60.5,0.134,3.08
2021,ADK90,Canoe,oc2stockmix,5,21775,60,0,5.13
2025,ADK90,Kayak,k1sportveteran,1,21776.1,60.5,0.134,3.08
2021,ADK90,Canoe,oc4stockmix,15,21778,60,0,5.13
2018,ADK90,Canoe,oc2stockmixmaster,2,21779,58.7,0,2.76
2012,ADK90,Canoe,open,NA,21787,69.1,0.516,4.29
2013,ADK90,Canoe,oc1rec,4,21792,57.4,0.047,4.6
2010,ADK90,Canoe,open,NA,21794,58.4,0,3.89
2017,ADK90,Canoe,open,NA,21798,52.8,0.02,5.46
2018,ADK90,Kayak,k2,2,21799,58.7,0,2.76
2018,ADK90,Canoe,open,NA,21803,58.7,0,2.76
2012,ADK90,Canoe,oc2am,6,21806,69.1,0.516,4.29
2012,ADK90,Canoe,oc4women,2,21807,69.1,0.516,4.29
2010,ADK90,Canoe,oc2stockwomen,1,21808,58.4,0,3.89
2014,ADK90,Canoe,open,NA,21809,68.9,0.067,4.01
2025,ADK90,Kayak,k2tournc,1,21810,60.5,0.134,3.08
2019,ADK90,Unknown,open,64,21814,59.3,0.008,4.97
2023,ADK90,Canoe,oc2mix,1,21817.8,65.2,0,5
2008,ADK90,Canoe,oc2ammixmaster,8,21819,70.2,0.323,4.58
2021,ADK90,Unknown,open3,3,21822,60,0,5.13
2011,ADK90,Canoe,oc2family,2,21832,62.9,0,7.28
2025,ADK90,Canoe,oc4stock,10,21833.1,60.5,0.134,3.08
2025,ADK90,Kayak,k2mixmaster,1,21834.2,60.5,0.134,3.08
2009,ADK90,Canoe,open,NA,21837,60,0.185,4.03
2008,ADK90,Canoe,open,NA,21839,70.2,0.323,4.58
2021,ADK90,Canoe,oc2stockmaster,6,21840,60,0,5.13
2012,ADK90,Canoe,oc1stockveteran,1,21840,69.1,0.516,4.29
2021,ADK90,Canoe,oc4stockmix,14,21841,60,0,5.13
2012,ADK90,Canoe,voyageur,6,21843,69.1,0.516,4.29
2014,ADK90,Canoe,open,NA,21844,68.9,0.067,4.01
2021,ADK90,Canoe,oc2recwomen,1,21844,60,0,5.13
2018,ADK90,Canoe,open,NA,21847,58.7,0,2.76
2013,ADK90,Canoe,open,NA,21850,57.4,0.047,4.6
2012,ADK90,Canoe,oc2stockmixmaster,6,21850,69.1,0.516,4.29
2012,ADK90,Canoe,open,NA,21853,69.1,0.516,4.29
2022,ADK90,Unknown,solorectour,3,21854.8,67.5,0,3.91
2014,ADK90,Canoe,open,NA,21855,68.9,0.067,4.01
2016,ADK90,Canoe,open,NA,21856,69.6,0.004,3.19
2012,ADK90,Canoe,oc2stock,9,21858,69.1,0.516,4.29
2010,ADK90,Canoe,open,NA,21859,58.4,0,3.89
2009,ADK90,Kayak,k1tourveteran,4,21859,60,0.185,4.03
2022,ADK90,Unknown,solorecmaster,4,21865,67.5,0,3.91
2011,ADK90,Canoe,oc1am,3,21867,62.9,0,7.28
2011,ADK90,Canoe,open,NA,21873,62.9,0,7.28
2024,ADK90,Canoe,oc4stockmix,20,21875.3,59.6,0.768,4.26
2016,ADK90,Canoe,oc1recmaster,2,21880,69.6,0.004,3.19
2023,ADK90,Canoe,oc2stockmix,4,21880.5,65.2,0,5
2024,ADK90,Canoe,oc2stock,15,21880.6,59.6,0.768,4.26
2013,ADK90,Canoe,oc1stockveteran,1,21889,57.4,0.047,4.6
2014,ADK90,Canoe,open,NA,21890,68.9,0.067,4.01
2023,ADK90,Canoe,oc3stocknc,2,21896,65.2,0,5
2015,ADK90,Canoe,open,NA,21896,63,0.185,2.75
2011,ADK90,Canoe,open,NA,21903,62.9,0,7.28
2015,ADK90,Canoe,open,NA,21904,63,0.185,2.75
2009,ADK90,Kayak,k1unlimted,7,21905,60,0.185,4.03
2015,ADK90,Canoe,oc2family,1,21908,63,0.185,2.75
2010,ADK90,Guideboat,g2,6,21910,58.4,0,3.89
2008,ADK90,Canoe,oc1recveteran,1,21910,70.2,0.323,4.58
2022,ADK90,Canoe,oc4stockmaster,3,21911.2,67.5,0,3.91
2023,ADK90,Unknown,solrecmaster,3,21911.2,65.2,0,5
2023,ADK90,Unknown,solrecwomen,2,21911.6,65.2,0,5
2021,ADK90,Canoe,oc2stock,10,21912,60,0,5.13
2025,ADK90,Canoe,oc2stock,11,21920.7,60.5,0.134,3.08
2023,ADK90,Canoe,oc2stockmix,5,21920.8,65.2,0,5
2011,ADK90,Canoe,oc2recmix,3,21924,62.9,0,7.28
2013,ADK90,Canoe,open,NA,21924,57.4,0.047,4.6
2016,ADK90,Canoe,oc4,7,21928,69.6,0.004,3.19
2019,ADK90,Canoe,oc2stockveteran,3,21929,59.3,0.008,4.97
2016,ADK90,Canoe,open,NA,21930,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,21934,60,0.185,4.03
2017,ADK90,Canoe,open,NA,21934,52.8,0.02,5.46
2017,ADK90,Canoe,open,NA,21939,52.8,0.02,5.46
2011,ADK90,Canoe,oc2stockmaster,8,21940,62.9,0,7.28
2017,ADK90,Canoe,open,NA,21943,52.8,0.02,5.46
2022,ADK90,Canoe,oc4stockmix,13,21946.5,67.5,0,3.91
2017,ADK90,Canoe,voyageur,5,21948,52.8,0.02,5.46
2012,ADK90,Canoe,open,NA,21950,69.1,0.516,4.29
2012,ADK90,Canoe,open,NA,21965,69.1,0.516,4.29
2009,ADK90,Canoe,open,NA,21966,60,0.185,4.03
2023,ADK90,Canoe,oc4stockmix,17,21966.7,65.2,0,5
2024,ADK90,Canoe,oc2stock,14,21968.5,59.6,0.768,4.26
2025,ADK90,Unknown,solorecwomen,2,21976.9,60.5,0.134,3.08
2016,ADK90,Canoe,open,NA,21978,69.6,0.004,3.19
2019,ADK90,Unknown,open,46,21979,59.3,0.008,4.97
2019,ADK90,Canoe,oc2stock,6,21979,59.3,0.008,4.97
2014,ADK90,Canoe,open,NA,21981,68.9,0.067,4.01
2022,ADK90,Canoe,oc2stock,2,21981,67.5,0,3.91
2025,ADK90,Canoe,oc1stock,3,21984.4,60.5,0.134,3.08
2022,ADK90,Canoe,oc2stockopen,10,21985.7,67.5,0,3.91
2023,ADK90,Canoe,oc3stocknc,1,21991.9,65.2,0,5
2014,ADK90,Canoe,open,NA,21992,68.9,0.067,4.01
2022,ADK90,Kayak,k2,3,21994.2,67.5,0,3.91
2012,ADK90,Canoe,open,NA,21996,69.1,0.516,4.29
2024,ADK90,Unknown,solorecveteran,5,21997,59.6,0.768,4.26
2024,ADK90,Canoe,oc2stockveteran,3,21997.5,59.6,0.768,4.26
2019,ADK90,Unknown,open,41,22002,59.3,0.008,4.97
2016,ADK90,Guideboat,g2mix,1,22002,69.6,0.004,3.19
2023,ADK90,Canoe,oc2rec,2,22002.1,65.2,0,5
2016,ADK90,Guideboat,g2,2,22003,69.6,0.004,3.19
2009,ADK90,Canoe,open,NA,22005,60,0.185,4.03
2016,ADK90,Canoe,oc2ammix,4,22008,69.6,0.004,3.19
2018,ADK90,Canoe,open,NA,22011,58.7,0,2.76
2012,ADK90,Canoe,oc4mix,16,22018,69.1,0.516,4.29
2024,ADK90,Canoe,oc2stock,16,22019.4,59.6,0.768,4.26
2023,ADK90,Canoe,oc2stock,13,22030.1,65.2,0,5
2024,ADK90,Canoe,oc4stockmix,19,22034.2,59.6,0.768,4.26
2015,ADK90,Canoe,oc2stockmixveteran,1,22035,63,0.185,2.75
2022,ADK90,Canoe,oc2stockmixmaster,5,22035.9,67.5,0,3.91
2012,ADK90,Canoe,open,NA,22038,69.1,0.516,4.29
2011,ADK90,Canoe,oc1stock,4,22042,62.9,0,7.28
2014,ADK90,Canoe,open,NA,22042,68.9,0.067,4.01
2025,ADK90,Unknown,solorecmaster,3,22048,60.5,0.134,3.08
2015,ADK90,Canoe,oc4,6,22050,63,0.185,2.75
2008,ADK90,Kayak,k1tour,6,22050,70.2,0.323,4.58
2012,ADK90,Canoe,oc4women,3,22050,69.1,0.516,4.29
2019,ADK90,Canoe,oc1stock,2,22051,59.3,0.008,4.97
2021,ADK90,Unknown,open,10,22053,60,0,5.13
