year,raceId,boatType,classId,place,value,temp,rain,water
2025,ADK90,Canoe,oc4stockwomen,4,26121.6,58.7,0.37,1706.89
2018,ADK90,Canoe,open,NA,26123,61.9,0,1706.8
2017,ADK90,Canoe,oc2ammix,3,26123,51.1,0.484,1706.89
2010,ADK90,Guideboat,g2,4,26126,52.8,0.043,1706.87
2014,ADK90,Canoe,oc1rec,8,26133,69.5,0,1706.89
2025,ADK90,Canoe,oc2stockveteran,1,26139,58.7,0.37,1706.89
2011,ADK90,Canoe,open,NA,26143,63.9,0,1706.86
2015,ADK90,Canoe,open,NA,26143,63.9,0,1706.82
2017,ADK90,Canoe,open,NA,26143,51.1,0.484,1706.89
2008,ADK90,Canoe,oc2stockmixmaster,5,26144,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,26146,63.9,0,1706.82
2023,ADK90,Canoe,oc4stockmix,15,26147.4,66.9,0.15,1706.8
2018,ADK90,Canoe,oc2recmix,1,26148,61.9,0,1706.8
2025,ADK90,Canoe,oc2stock,12,26149.5,58.7,0.37,1706.89
2011,ADK90,Canoe,open,NA,26150,63.9,0,1706.86
2015,ADK90,Canoe,open,NA,26151,63.9,0,1706.82
2014,ADK90,Canoe,oc1stockmaster,3,26152,69.5,0,1706.89
2014,ADK90,Canoe,open,NA,26153,69.5,0,1706.89
2024,ADK90,Kayak,k1sportmaster,6,26157.2,61.6,0,1706.82
2022,ADK90,Canoe,oc2stockmastertour,4,26159.6,63.4,0,1706.93
2015,ADK90,Canoe,oc1recveteran,1,26177,63.9,0,1706.82
2008,ADK90,Canoe,open,NA,26177,72.3,0,1706.81
2011,ADK90,Canoe,oc2stockveteran,9,26179,63.9,0,1706.86
2022,ADK90,Canoe,oc2jrsr,1,26181.4,63.4,0,1706.93
2021,ADK90,Unknown,open,2,26183,55.4,0.055,1706.94
2022,ADK90,Guideboat,g2,1,26184.8,63.4,0,1706.93
2019,ADK90,Unknown,open,26,26196,58,0,1706.77
2018,ADK90,Canoe,open,NA,26204,61.9,0,1706.8
2021,ADK90,Canoe,oc2rec,1,26205,55.4,0.055,1706.94
2013,ADK90,Canoe,oc1recwomen,1,26206,51.6,0,1706.88
2024,ADK90,Canoe,oc3stocktourmix,4,26208.8,61.6,0,1706.82
2024,ADK90,Kayak,k1sportncwomen,1,26209.7,61.6,0,1706.82
2023,ADK90,Canoe,oc2stocknc,1,26210.1,66.9,0.15,1706.8
2008,ADK90,Canoe,open,NA,26213,72.3,0,1706.81
2022,ADK90,Unknown,solorectour,3,26216.7,63.4,0,1706.93
2025,ADK90,Kayak,k1sportnc,2,26223.9,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,26225,51.1,0.484,1706.89
2019,ADK90,Unknown,open,22,26235,58,0,1706.77
2013,ADK90,Canoe,oc2amwomen,1,26235,51.6,0,1706.88
2011,ADK90,Canoe,oc4mix,17,26236,63.9,0,1706.86
2018,ADK90,Canoe,oc2stockveteran,2,26236,61.9,0,1706.8
2018,ADK90,Canoe,open,NA,26241,61.9,0,1706.8
2021,ADK90,Unknown,open,6,26244,55.4,0.055,1706.94
2012,ADK90,Canoe,oc2stock,11,26247,67.4,0,1706.75
2014,ADK90,Canoe,open,NA,26251,69.5,0,1706.89
2010,ADK90,Canoe,oc2stockwomen,2,26252,52.8,0.043,1706.87
2013,ADK90,Canoe,open,NA,26252,51.6,0,1706.88
2022,ADK90,Canoe,oc4stocktournc,3,26253.8,63.4,0,1706.93
2018,ADK90,Canoe,open,NA,26258,61.9,0,1706.8
2022,ADK90,Canoe,oc2stockopen,10,26261,63.4,0,1706.93
2025,ADK90,Kayak,k1sportnc,1,26262.5,58.7,0.37,1706.89
2013,ADK90,Canoe,open,NA,26268,51.6,0,1706.88
2023,ADK90,Kayak,k1nc,2,26272.4,66.9,0.15,1706.8
2022,ADK90,Canoe,oc2stockopen,9,26272.9,63.4,0,1706.93
2009,ADK90,Canoe,oc2stockwomen,2,26273,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,26273,61.9,0,1706.8
2024,ADK90,Canoe,oc2stock,12,26279.5,61.6,0,1706.82
2014,ADK90,Canoe,open,NA,26282,69.5,0,1706.89
2008,ADK90,Canoe,open,NA,26282,72.3,0,1706.81
2024,ADK90,Guideboat,g2,2,26282.8,61.6,0,1706.82
2018,ADK90,Canoe,oc2stockmixmaster,4,26284,61.9,0,1706.8
2009,ADK90,Canoe,oc4,9,26284,57.2,0.016,1706.65
2025,ADK90,Guideboat,g2mixmaster,1,26292.1,58.7,0.37,1706.89
2010,ADK90,Canoe,oc4mix,13,26293,52.8,0.043,1706.87
2021,ADK90,Canoe,oc4stock,7,26303,55.4,0.055,1706.94
2024,ADK90,Canoe,oc4stockmaster,6,26305,61.6,0,1706.82
2013,ADK90,Canoe,oc1rec,5,26306,51.6,0,1706.88
2014,ADK90,Canoe,oc2am,2,26306,69.5,0,1706.89
2008,ADK90,Canoe,oc1rec,4,26306,72.3,0,1706.81
2016,ADK90,Canoe,open,NA,26308,70.2,0.02,1706.83
2019,ADK90,Canoe,oc2jrsr,2,26308,58,0,1706.77
2017,ADK90,Canoe,open,NA,26310,51.1,0.484,1706.89
2010,ADK90,Canoe,oc2stock,9,26310,52.8,0.043,1706.87
2016,ADK90,Canoe,oc2ammix,3,26314,70.2,0.02,1706.83
2017,ADK90,Kayak,k1unlimitedwomen,1,26319,51.1,0.484,1706.89
2022,ADK90,Canoe,oc1stockveteran,2,26328.8,63.4,0,1706.93
2023,ADK90,Unknown,solrecwomen,3,26329,66.9,0.15,1706.8
2008,ADK90,Kayak,k1women,8,26333,72.3,0,1706.81
2011,ADK90,Canoe,open,NA,26333,63.9,0,1706.86
2009,ADK90,Canoe,oc1stock,3,26337,57.2,0.016,1706.65
2025,ADK90,Canoe,oc2stock,14,26341.4,58.7,0.37,1706.89
2012,ADK90,Canoe,oc1stock,5,26346,67.4,0,1706.75
2015,ADK90,Canoe,oc1rec,2,26351,63.9,0,1706.82
2018,ADK90,Canoe,oc2stockveteran,3,26352,61.9,0,1706.8
2016,ADK90,Canoe,open,NA,26354,70.2,0.02,1706.83
2018,ADK90,Canoe,open,NA,26354,61.9,0,1706.8
2023,ADK90,Canoe,oc2stock,12,26354.2,66.9,0.15,1706.8
2018,ADK90,Canoe,oc1am,2,26360,61.9,0,1706.8
2018,ADK90,Canoe,oc2am,2,26363,61.9,0,1706.8
2015,ADK90,Canoe,oc2stockmaster,6,26369,63.9,0,1706.82
2017,ADK90,Canoe,open,NA,26372,51.1,0.484,1706.89
2023,ADK90,Canoe,oc4stockmix,17,26373.7,66.9,0.15,1706.8
2015,ADK90,Canoe,oc2stockwomen,2,26374,63.9,0,1706.82
2010,ADK90,Canoe,oc2stockmixmaster,9,26380,52.8,0.043,1706.87
2013,ADK90,Canoe,open,NA,26381,51.6,0,1706.88
2011,ADK90,Canoe,open,NA,26381,63.9,0,1706.86
2016,ADK90,Canoe,oc4women,4,26385,70.2,0.02,1706.83
2013,ADK90,Canoe,oc2family,1,26394,51.6,0,1706.88
2017,ADK90,Canoe,open,NA,26402,51.1,0.484,1706.89
2011,ADK90,Canoe,oc4,8,26404,63.9,0,1706.86
2016,ADK90,Guideboat,g2,3,26407,70.2,0.02,1706.83
2024,ADK90,Canoe,oc4stockmix,15,26412.7,61.6,0,1706.82
2014,ADK90,Canoe,oc2stockmaster,7,26415,69.5,0,1706.89
2018,ADK90,Canoe,open,NA,26416,61.9,0,1706.8
2019,ADK90,Kayak,k1tourmaster,4,26416,58,0,1706.77
2017,ADK90,Canoe,open,NA,26417,51.1,0.484,1706.89
2024,ADK90,Canoe,oc4stockmix,18,26421.8,61.6,0,1706.82
2018,ADK90,Canoe,open,NA,26423,61.9,0,1706.8
2011,ADK90,Canoe,open,NA,26425,63.9,0,1706.86
2009,ADK90,Kayak,k1unlimted,7,26427,57.2,0.016,1706.65
2021,ADK90,Canoe,oc4stockmixmaster,5,26431,55.4,0.055,1706.94
2021,ADK90,SUP,solorec,3,26439,55.4,0.055,1706.94
2010,ADK90,Canoe,open,NA,26443,52.8,0.043,1706.87
2018,ADK90,Canoe,oc4stockmix,10,26444,61.9,0,1706.8
2023,ADK90,Canoe,oc2stock,11,26444.8,66.9,0.15,1706.8
2017,ADK90,Canoe,open,NA,26447,51.1,0.484,1706.89
2013,ADK90,Canoe,open,NA,26447,51.6,0,1706.88
2015,ADK90,Canoe,open,NA,26448,63.9,0,1706.82
2009,ADK90,Canoe,oc2ammix,6,26450,57.2,0.016,1706.65
2023,ADK90,Kayak,k1women,1,26450.2,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,26452,51.6,0,1706.88
2015,ADK90,Canoe,open,NA,26459,63.9,0,1706.82
2011,ADK90,Canoe,open,NA,26460,63.9,0,1706.86
2024,ADK90,Canoe,oc4stockmaster,7,26460.9,61.6,0,1706.82
2008,ADK90,Canoe,oc4mix,12,26463,72.3,0,1706.81
2015,ADK90,Canoe,oc2rec,4,26465,63.9,0,1706.82
2017,ADK90,Canoe,oc1stockveteran,1,26466,51.1,0.484,1706.89
2025,ADK90,Canoe,oc1open,2,26472.8,58.7,0.37,1706.89
2012,ADK90,Canoe,open,NA,26473,67.4,0,1706.75
2012,ADK90,Canoe,open,NA,26475,67.4,0,1706.75
2014,ADK90,Canoe,open,NA,26479,69.5,0,1706.89
2008,ADK90,Guideboat,g2mix,1,26480,72.3,0,1706.81
2013,ADK90,Canoe,oc1stockveteran,1,26481,51.6,0,1706.88
2025,ADK90,Canoe,oc2stocktour,1,26482.5,58.7,0.37,1706.89
2025,ADK90,Canoe,oc2stockmixmaster,3,26483.7,58.7,0.37,1706.89
2024,ADK90,Canoe,oc4open,6,26485.9,61.6,0,1706.82
2009,ADK90,Canoe,oc2stock,7,26493,57.2,0.016,1706.65
2024,ADK90,Unknown,voyageurmix,4,26493.5,61.6,0,1706.82
2016,ADK90,Kayak,k1tourwomen,2,26495,70.2,0.02,1706.83
2012,ADK90,Canoe,open,NA,26497,67.4,0,1706.75
2023,ADK90,Canoe,oc4stockmix,14,26499.2,66.9,0.15,1706.8
2018,ADK90,Canoe,open,NA,26501,61.9,0,1706.8
2024,ADK90,Canoe,oc4stockmix,16,26507.9,61.6,0,1706.82
2025,ADK90,Kayak,k2goldnc,1,26513.6,58.7,0.37,1706.89
2019,ADK90,Canoe,oc2jrsr,1,26515,58,0,1706.77
2025,ADK90,Canoe,oc4stockmix,16,26516,58.7,0.37,1706.89
2014,ADK90,Canoe,open,NA,26516,69.5,0,1706.89
2022,ADK90,Unknown,solorecmaster,4,26518,63.4,0,1706.93
2018,ADK90,Canoe,open,NA,26526,61.9,0,1706.8
2022,ADK90,Canoe,oc2jrsr,2,26527.8,63.4,0,1706.93
2010,ADK90,Canoe,oc1rec,7,26533,52.8,0.043,1706.87
2013,ADK90,Canoe,open,NA,26534,51.6,0,1706.88
2014,ADK90,Canoe,oc2stocksuperveteran,1,26534,69.5,0,1706.89
2025,ADK90,Canoe,oc3stockmix,4,26536.9,58.7,0.37,1706.89
2021,ADK90,Canoe,oc2stock,7,26540,55.4,0.055,1706.94
2014,ADK90,Canoe,open,NA,26540,69.5,0,1706.89
2015,ADK90,Kayak,k1unlimited,3,26541,63.9,0,1706.82
2015,ADK90,Guideboat,g2women,1,26541,63.9,0,1706.82
2018,ADK90,Canoe,oc2stock,4,26547,61.9,0,1706.8
2024,ADK90,Canoe,oc2rectournc,1,26547.6,61.6,0,1706.82
2019,ADK90,Unknown,open,25,26555,58,0,1706.77
2023,ADK90,Guideboat,g2,4,26556.4,66.9,0.15,1706.8
2019,ADK90,Unknown,open,24,26557,58,0,1706.77
2014,ADK90,Guideboat,g2,1,26558,69.5,0,1706.89
2011,ADK90,Canoe,oc2stockwomen,1,26559,63.9,0,1706.86
2024,ADK90,Canoe,oc2stock,13,26559.6,61.6,0,1706.82
2025,ADK90,Canoe,oc2stockmix,8,26564.9,58.7,0.37,1706.89
2024,ADK90,Unknown,solorec,3,26567.1,61.6,0,1706.82
2015,ADK90,Canoe,oc2stockwomen,3,26568,63.9,0,1706.82
2011,ADK90,Canoe,oc2recmix,1,26568,63.9,0,1706.86
2016,ADK90,Canoe,oc4,7,26568,70.2,0.02,1706.83
2015,ADK90,Kayak,k1tourmaster,7,26574,63.9,0,1706.82
2023,ADK90,Canoe,oc2stockmix,5,26574.5,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,26578,67.4,0,1706.75
2021,ADK90,Unknown,open,5,26579,55.4,0.055,1706.94
2023,ADK90,Kayak,k1nc,1,26582.1,66.9,0.15,1706.8
2009,ADK90,Canoe,oc2rec,3,26587,57.2,0.016,1706.65
2017,ADK90,Canoe,open,NA,26588,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,26593,67.4,0,1706.75
2019,ADK90,Guideboat,g2,1,26594,58,0,1706.77
2015,ADK90,Canoe,oc4women,4,26599,63.9,0,1706.82
2022,ADK90,Canoe,oc4stockmix,15,26603.5,63.4,0,1706.93
2024,ADK90,Canoe,oc4stocktourmix,3,26604.7,61.6,0,1706.82
2023,ADK90,Guideboat,g2,3,26605.2,66.9,0.15,1706.8
2024,ADK90,Canoe,oc4stockmix,19,26606.4,61.6,0,1706.82
2011,ADK90,Canoe,open,NA,26608,63.9,0,1706.86
2019,ADK90,Canoe,oc2stockmaster,5,26611,58,0,1706.77
2010,ADK90,Canoe,oc2stockveteran,5,26611,52.8,0.043,1706.87
2022,ADK90,Canoe,oc2stockmixmaster,5,26612,63.4,0,1706.93
2023,ADK90,Canoe,oc4,3,26613.7,66.9,0.15,1706.8
2025,ADK90,Canoe,oc4stockmixmaster,3,26614,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,26615,51.1,0.484,1706.89
2015,ADK90,Canoe,open,NA,26620,63.9,0,1706.82
2015,ADK90,Canoe,open,NA,26621,63.9,0,1706.82
2010,ADK90,Guideboat,g1,1,26621,52.8,0.043,1706.87
2021,ADK90,Guideboat,g2,2,26621,55.4,0.055,1706.94
2022,ADK90,Canoe,oc2stocktour,3,26624.2,63.4,0,1706.93
2014,ADK90,Canoe,oc1stockwomen,1,26625,69.5,0,1706.89
2008,ADK90,Canoe,open,NA,26625,72.3,0,1706.81
2015,ADK90,Canoe,oc1stock,2,26625,63.9,0,1706.82
2015,ADK90,Canoe,open,NA,26630,63.9,0,1706.82
2012,ADK90,Guideboat,g1,3,26633,67.4,0,1706.75
2017,ADK90,Canoe,oc1recwomen,1,26639,51.1,0.484,1706.89
2010,ADK90,Canoe,open,NA,26647,52.8,0.043,1706.87
2010,ADK90,Canoe,open,NA,26648,52.8,0.043,1706.87
2023,ADK90,Canoe,oc3stocknc,2,26650.6,66.9,0.15,1706.8
2023,ADK90,Canoe,oc2stock,13,26650.6,66.9,0.15,1706.8
2016,ADK90,Canoe,oc1recveteran,1,26652,70.2,0.02,1706.83
2021,ADK90,Canoe,oc2stockmaster,5,26655,55.4,0.055,1706.94
2011,ADK90,Canoe,oc4women,2,26660,63.9,0,1706.86
2011,ADK90,Canoe,oc2family,1,26664,63.9,0,1706.86
2013,ADK90,Canoe,open,NA,26666,51.6,0,1706.88
2022,ADK90,Canoe,oc2stockveteran,4,26669.1,63.4,0,1706.93
2008,ADK90,Guideboat,g2,6,26675,72.3,0,1706.81
2021,ADK90,Unknown,openmaster,6,26677,55.4,0.055,1706.94
2025,ADK90,Canoe,oc4stocknc,3,26681.3,58.7,0.37,1706.89
2013,ADK90,Canoe,open,NA,26682,51.6,0,1706.88
2013,ADK90,Canoe,oc4mix,16,26683,51.6,0,1706.88
2021,ADK90,Canoe,oc2stock,8,26686,55.4,0.055,1706.94
2009,ADK90,Canoe,open,NA,26689,57.2,0.016,1706.65
2010,ADK90,Canoe,open,NA,26689,52.8,0.043,1706.87
2022,ADK90,Unknown,solorecmaster,5,26694.5,63.4,0,1706.93
2019,ADK90,Unknown,open,23,26695,58,0,1706.77
2012,ADK90,Canoe,open,NA,26697,67.4,0,1706.75
2022,ADK90,Kayak,k2,3,26702.4,63.4,0,1706.93
2024,ADK90,Canoe,oc2rec,2,26704.3,61.6,0,1706.82
2012,ADK90,Kayak,k2,3,26706,67.4,0,1706.75
2014,ADK90,Canoe,oc1stock,1,26706,69.5,0,1706.89
2022,ADK90,Canoe,oc2stockmix,3,26706.8,63.4,0,1706.93
2025,ADK90,Guideboat,g1,2,26714.5,58.7,0.37,1706.89
2019,ADK90,Unknown,open,27,26716,58,0,1706.77
2017,ADK90,Canoe,open,NA,26717,51.1,0.484,1706.89
2010,ADK90,Canoe,open,NA,26719,52.8,0.043,1706.87
2017,ADK90,Canoe,voyageur,5,26720,51.1,0.484,1706.89
2008,ADK90,Canoe,oc2recmix,1,26729,72.3,0,1706.81
2015,ADK90,Canoe,oc1recmaster,3,26735,63.9,0,1706.82
2018,ADK90,Canoe,oc1stock,4,26736,61.9,0,1706.8
2018,ADK90,Canoe,open,NA,26737,61.9,0,1706.8
2009,ADK90,Canoe,oc2ammix,5,26739,57.2,0.016,1706.65
2015,ADK90,Canoe,open,NA,26739,63.9,0,1706.82
2022,ADK90,Canoe,oc2stock,2,26740.3,63.4,0,1706.93
2017,ADK90,Canoe,oc1recmaster,4,26744,51.1,0.484,1706.89
2015,ADK90,Canoe,open,NA,26749,63.9,0,1706.82
2013,ADK90,Canoe,open,NA,26757,51.6,0,1706.88
2010,ADK90,Guideboat,g2,6,26766,52.8,0.043,1706.87
2019,ADK90,Canoe,oc4open,5,26768,58,0,1706.77
2025,ADK90,Canoe,oc2stockmaster,9,26770.5,58.7,0.37,1706.89
2016,ADK90,Guideboat,g2,5,26773,70.2,0.02,1706.83
2022,ADK90,Canoe,oc2stockmix,5,26774.2,63.4,0,1706.93
2011,ADK90,Canoe,open,NA,26775,63.9,0,1706.86
2012,ADK90,Canoe,oc2ammix,5,26779,67.4,0,1706.75
2015,ADK90,Canoe,open,NA,26780,63.9,0,1706.82
2016,ADK90,Canoe,open,NA,26785,70.2,0.02,1706.83
2018,ADK90,Canoe,open,NA,26786,61.9,0,1706.8
2015,ADK90,Canoe,oc2stock,11,26788,63.9,0,1706.82
2024,ADK90,Canoe,oc4stocknc,2,26788.2,61.6,0,1706.82
2014,ADK90,Canoe,open,NA,26789,69.5,0,1706.89
2012,ADK90,Canoe,oc1am,1,26791,67.4,0,1706.75
2017,ADK90,Canoe,voyageur,4,26801,51.1,0.484,1706.89
2023,ADK90,Canoe,oc2rec,2,26810.5,66.9,0.15,1706.8
2014,ADK90,Kayak,k1tourmaster,4,26813,69.5,0,1706.89
2024,ADK90,Unknown,solorecmaster,5,26813.5,61.6,0,1706.82
2021,ADK90,Unknown,open,8,26814,55.4,0.055,1706.94
2024,ADK90,Canoe,oc4stockmix,17,26816.7,61.6,0,1706.82
2008,ADK90,Canoe,oc1recveteran,1,26817,72.3,0,1706.81
2019,ADK90,Canoe,oc4stockmix,10,26820,58,0,1706.77
2024,ADK90,Canoe,oc2recmaster,1,26821.8,61.6,0,1706.82
2023,ADK90,Canoe,oc2recnc,1,26825.1,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,26827,51.6,0,1706.88
2025,ADK90,Canoe,oc4stockmix,14,26833.5,58.7,0.37,1706.89
2015,ADK90,Canoe,open,NA,26835,63.9,0,1706.82
2018,ADK90,Canoe,open,NA,26837,61.9,0,1706.8
2009,ADK90,Canoe,oc2stockmixmaster,9,26839,57.2,0.016,1706.65
2013,ADK90,Canoe,open,NA,26840,51.6,0,1706.88
2014,ADK90,Canoe,open,NA,26848,69.5,0,1706.89
2009,ADK90,Canoe,oc2stock,9,26849,57.2,0.016,1706.65
2015,ADK90,Canoe,oc2amwomen,1,26853,63.9,0,1706.82
2023,ADK90,Canoe,oc2stockmix,6,26858.8,66.9,0.15,1706.8
2009,ADK90,Canoe,oc1am,1,26866,57.2,0.016,1706.65
2024,ADK90,Canoe,oc4stockmaster,8,26867.1,61.6,0,1706.82
2019,ADK90,Unknown,open,31,26871,58,0,1706.77
2017,ADK90,Canoe,open,NA,26876,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,26877,67.4,0,1706.75
2023,ADK90,Kayak,k1womennc,2,26880.4,66.9,0.15,1706.8
2014,ADK90,Canoe,open,NA,26885,69.5,0,1706.89
2012,ADK90,Guideboat,g2,6,26887,67.4,0,1706.75
2016,ADK90,Canoe,oc1stockmaster,1,26899,70.2,0.02,1706.83
2023,ADK90,Canoe,oc2stockwomen,1,26899.9,66.9,0.15,1706.8
2014,ADK90,Canoe,open,NA,26903,69.5,0,1706.89
2025,ADK90,Unknown,solorecmaster,7,26919.3,58.7,0.37,1706.89
2025,ADK90,Unknown,solorecwomen,3,26922,58.7,0.37,1706.89
2010,ADK90,Canoe,oc1stock,1,26924,52.8,0.043,1706.87
2012,ADK90,Canoe,open,NA,26925,67.4,0,1706.75
2022,ADK90,Unknown,voyageurstandard,1,26931.3,63.4,0,1706.93
2009,ADK90,Canoe,open,NA,26933,57.2,0.016,1706.65
2015,ADK90,Canoe,open,NA,26937,63.9,0,1706.82
2013,ADK90,Canoe,oc4,15,26939,51.6,0,1706.88
2019,ADK90,Unknown,open,29,26954,58,0,1706.77
2019,ADK90,Unknown,open,28,26956,58,0,1706.77
2008,ADK90,Canoe,oc2ammixmaster,8,26957,72.3,0,1706.81
2009,ADK90,Kayak,k2mix,3,26962,57.2,0.016,1706.65
2008,ADK90,Canoe,oc4mix,13,26964,72.3,0,1706.81
2011,ADK90,Guideboat,g1,1,26966,63.9,0,1706.86
2018,ADK90,Canoe,oc1recmaster,3,26968,61.9,0,1706.8
2024,ADK90,Canoe,oc2rec,1,26971.2,61.6,0,1706.82
2024,ADK90,Unknown,solorec,4,26973.5,61.6,0,1706.82
2018,ADK90,Canoe,open,NA,26974,61.9,0,1706.8
2024,ADK90,Canoe,oc2stockmaster,4,26980.4,61.6,0,1706.82
2008,ADK90,Canoe,oc1stock,5,26982,72.3,0,1706.81
2025,ADK90,Canoe,oc4stocknc,4,26988.2,58.7,0.37,1706.89
2009,ADK90,Canoe,voyageur,7,26989,57.2,0.016,1706.65
2025,ADK90,Guideboat,g2,1,26991.7,58.7,0.37,1706.89
2016,ADK90,Canoe,open,NA,27002,70.2,0.02,1706.83
2014,ADK90,Canoe,open,NA,27007,69.5,0,1706.89
2017,ADK90,Canoe,oc2stockmix,4,27015,51.1,0.484,1706.89
2014,ADK90,Canoe,open,NA,27018,69.5,0,1706.89
2025,ADK90,Canoe,oc4stockwomen,5,27019,58.7,0.37,1706.89
2013,ADK90,Canoe,open,NA,27019,51.6,0,1706.88
2015,ADK90,Canoe,open,NA,27029,63.9,0,1706.82
2012,ADK90,Canoe,open,NA,27030,67.4,0,1706.75
2016,ADK90,Kayak,k1tour,1,27030,70.2,0.02,1706.83
2017,ADK90,Canoe,oc2ammix,4,27037,51.1,0.484,1706.89
2008,ADK90,Canoe,oc4women,1,27039,72.3,0,1706.81
2016,ADK90,Guideboat,g2,4,27043,70.2,0.02,1706.83
2013,ADK90,Canoe,open,NA,27047,51.6,0,1706.88
2014,ADK90,Canoe,oc1stockveteran,2,27048,69.5,0,1706.89
2022,ADK90,Canoe,oc2recjrsr,1,27049.8,63.4,0,1706.93
2017,ADK90,Canoe,oc1stockmaster,2,27051,51.1,0.484,1706.89
2010,ADK90,Canoe,oc2stockmixmaster,8,27059,52.8,0.043,1706.87
2022,ADK90,Canoe,oc2stockmix,4,27061.8,63.4,0,1706.93
2023,ADK90,Canoe,oc2mix,1,27063.7,66.9,0.15,1706.8
2014,ADK90,Canoe,oc2ammix,3,27064,69.5,0,1706.89
2012,ADK90,Canoe,open,NA,27065,67.4,0,1706.75
2022,ADK90,Canoe,oc2recjrsr,2,27069.1,63.4,0,1706.93
2010,ADK90,Canoe,open,NA,27070,52.8,0.043,1706.87
2018,ADK90,Canoe,oc2rec,3,27073,61.9,0,1706.8
2021,ADK90,Canoe,oc2stockveteran,1,27074,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stocktour,3,27077.9,58.7,0.37,1706.89
2018,ADK90,Canoe,oc2am,3,27078,61.9,0,1706.8
2011,ADK90,Canoe,oc2rec,5,27079,63.9,0,1706.86
2019,ADK90,Kayak,k1tourmaster,5,27081,58,0,1706.77
2025,ADK90,Canoe,oc2stockmaster,8,27082.6,58.7,0.37,1706.89
2009,ADK90,Canoe,open,NA,27083,57.2,0.016,1706.65
2013,ADK90,Canoe,open,NA,27087,51.6,0,1706.88
2012,ADK90,Canoe,oc1rec,3,27094,67.4,0,1706.75
2025,ADK90,Kayak,k2tournc,3,27097.4,58.7,0.37,1706.89
2018,ADK90,Canoe,open,NA,27099,61.9,0,1706.8
2025,ADK90,Canoe,oc2stock,19,27099,58.7,0.37,1706.89
2022,ADK90,Canoe,oc2stocktour,4,27104.8,63.4,0,1706.93
2016,ADK90,Canoe,open,NA,27105,70.2,0.02,1706.83
2021,ADK90,Unknown,open,11,27111,55.4,0.055,1706.94
2024,ADK90,Canoe,oc2stockwomen,1,27111.9,61.6,0,1706.82
2009,ADK90,Guideboat,g1,1,27116,57.2,0.016,1706.65
2015,ADK90,Canoe,open,NA,27121,63.9,0,1706.82
2024,ADK90,Canoe,oc2stockmixmaster,5,27128.9,61.6,0,1706.82
2016,ADK90,Guideboat,g2mix,2,27129,70.2,0.02,1706.83
2021,ADK90,SUP,solorec,4,27136,55.4,0.055,1706.94
2009,ADK90,Kayak,k1tourmaster,3,27139,57.2,0.016,1706.65
2017,ADK90,Canoe,open,NA,27141,51.1,0.484,1706.89
2013,ADK90,Canoe,open,NA,27145,51.6,0,1706.88
2012,ADK90,Canoe,open,NA,27146,67.4,0,1706.75
2025,ADK90,Kayak,k1sport,2,27146.5,58.7,0.37,1706.89
2015,ADK90,Canoe,open,NA,27147,63.9,0,1706.82
2013,ADK90,Canoe,open,NA,27148,51.6,0,1706.88
2017,ADK90,Canoe,open,NA,27148,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,27149,67.4,0,1706.75
2017,ADK90,Guideboat,g2,4,27149,51.1,0.484,1706.89
2014,ADK90,Guideboat,g2,2,27158,69.5,0,1706.89
2012,ADK90,Canoe,oc4mix,17,27161,67.4,0,1706.75
2024,ADK90,Canoe,oc2stockveteran,3,27177.9,61.6,0,1706.82
2012,ADK90,Canoe,oc4women,3,27178,67.4,0,1706.75
2019,ADK90,Kayak,k1unlimited,5,27182,58,0,1706.77
2025,ADK90,Canoe,oc2stocktour,2,27185.6,58.7,0.37,1706.89
2025,ADK90,Canoe,oc2rec,4,27188.5,58.7,0.37,1706.89
2023,ADK90,Canoe,oc4stocknc,1,27189.3,66.9,0.15,1706.8
2011,ADK90,Canoe,oc1am,2,27194,63.9,0,1706.86
2024,ADK90,Canoe,oc1stockveteran,2,27198.9,61.6,0,1706.82
2016,ADK90,Canoe,oc1recmaster,3,27204,70.2,0.02,1706.83
2019,ADK90,Unknown,open,35,27205,58,0,1706.77
2023,ADK90,Canoe,oc4stockmix,16,27209.4,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,27213,51.6,0,1706.88
2011,ADK90,Canoe,open,NA,27214,63.9,0,1706.86
2025,ADK90,Canoe,oc1stock,5,27217.2,58.7,0.37,1706.89
2016,ADK90,Canoe,open,NA,27221,70.2,0.02,1706.83
2014,ADK90,Canoe,open,NA,27227,69.5,0,1706.89
2012,ADK90,Canoe,open,NA,27227,67.4,0,1706.75
2012,ADK90,Guideboat,g2,7,27233,67.4,0,1706.75
2025,ADK90,Canoe,oc2stocktour,2,27233.6,58.7,0.37,1706.89
2015,ADK90,Canoe,open,NA,27241,63.9,0,1706.82
2019,ADK90,Canoe,oc2stock,5,27245,58,0,1706.77
